id,year,estimate,value
MK,1980,FALSE,
ML,1980,FALSE,4.5457358641
MT,1980,FALSE,
MM,1980,FALSE,
ME,1980,FALSE,
MN,1980,FALSE,419.8517298188
MZ,1980,FALSE,535.1051502146
MR,1980,FALSE,
MU,1980,FALSE,8.3241130769
MW,1980,FALSE,364.0517647059
MY,1980,FALSE,2.8521663897
NA,1980,FALSE,
NE,1980,FALSE,3.0524903436
NG,1980,FALSE,241.7434343434
NI,1980,FALSE,
NL,1980,FALSE,1.9116515837
NO,1980,FALSE,4.1500969149
NP,1980,FALSE,15.4937784728
NZ,1980,FALSE,4.2194114001
OM,1980,FALSE,2.4807720006
PK,1980,FALSE,13.9565504055
PA,1980,FALSE,2.124175037
PE,1980,FALSE,
PH,1980,FALSE,14.1610556589
PW,1980,FALSE,
PG,1980,FALSE,5.3741658392
PL,1980,FALSE,2880.3095238095
PT,1980,FALSE,10.286185487
PY,1980,FALSE,86.6111738149
QA,1980,FALSE,3.7551473856
RO,1980,FALSE,5104.7647058824
RU,1980,FALSE,
RW,1980,FALSE,11.7251916758
SA,1980,FALSE,2.0888994334
SD,1980,FALSE,5854.1025641026
SN,1980,FALSE,3.5260976991
SG,1980,FALSE,1.7328342536
SB,1980,FALSE,20.5274312704
SL,1980,FALSE,6501.0333333333
SV,1980,FALSE,3.0636688635
SM,1980,FALSE,
CS,1980,FALSE,
SS,1980,FALSE,
ST,1980,FALSE,996.1051502146
SR,1980,FALSE,4575.4285714286
SK,1980,FALSE,
SI,1980,FALSE,
SE,1980,FALSE,3.1982054675
SZ,1980,FALSE,11.6832224895
SC,1980,FALSE,5.4885238524
SY,1980,FALSE,
TD,1980,FALSE,6.7973621103
TG,1980,FALSE,5.073484483
TH,1980,FALSE,3.2030342735
TJ,1980,FALSE,
TM,1980,FALSE,
TL,1980,FALSE,
TO,1980,FALSE,4.0414945919
TT,1980,FALSE,5.4435465706
TN,1980,FALSE,5.1065978621
TR,1980,FALSE,50187.6666666667
TV,1980,FALSE,
TW,1980,FALSE,1.5711769442
TZ,1980,FALSE,211.4510869565
UG,1980,FALSE,6130.2894736842
UA,1980,FALSE,
UY,1980,FALSE,4522.3611111111
US,1980,FALSE,2.3698312189
XK,1980,FALSE,
UZ,1980,FALSE,
VC,1980,FALSE,3.0738296986
VE,1980,FALSE,2815.2283298097
VN,1980,FALSE,67255
VU,1980,FALSE,3.6057650313
AS,1980,FALSE,8.2550551471
YE,1980,FALSE,
ZA,1980,FALSE,23.9288590604
ZM,1980,FALSE,14535.25
ZW,1980,FALSE,
AF,1981,FALSE,
AO,1981,FALSE,
AL,1981,FALSE,34.0253055603
AE,1981,FALSE,2.9926033161
AR,1981,FALSE,
AM,1981,FALSE,
AG,1981,FALSE,2.9504684247
AU,1981,FALSE,3.4033168063
AT,1981,FALSE,1.9972088751
AZ,1981,FALSE,
BI,1981,FALSE,18.2598237087
BE,1981,FALSE,2.2826783115
BJ,1981,FALSE,4.1116077825
BF,1981,FALSE,2.5055080608
BD,1981,FALSE,6.3977166459
BG,1981,FALSE,2328.4761904762
BH,1981,FALSE,2.1023961899
BS,1981,FALSE,2.1104689797
BA,1981,FALSE,
BY,1981,FALSE,
BZ,1981,FALSE,1.5521931579
BO,1981,FALSE,518884
BR,1981,FALSE,
BB,1981,FALSE,2.7394612623
BN,1981,FALSE,
BT,1981,TRUE,8.0837037363
BW,1981,FALSE,16.215271786
CF,1981,FALSE,3.637075108
CA,1981,FALSE,2.3240330144
CH,1981,FALSE,1.7540818645
CL,1981,FALSE,25.2650576677
CN,1981,FALSE,5.3491311216
CI,1981,FALSE,3.4200752593
CM,1981,FALSE,3.2333850376
CD,1981,FALSE,
CG,1981,FALSE,4.4959100204
CO,1981,FALSE,81.6113360324
KM,1981,FALSE,3.979644384
CV,1981,FALSE,3.8093289405
CR,1981,FALSE,108.8064847585
CY,1981,FALSE,3.3466905288
CZ,1981,FALSE,
DE,1981,FALSE,1.9225043627
DJ,1981,FALSE,
DM,1981,FALSE,2.7404432332
DK,1981,FALSE,2.4817509014
DO,1981,FALSE,64.6940898345
DZ,1981,FALSE,35.2199360489
EC,1981,FALSE,1.9965238728
EG,1981,FALSE,21.9465369585
ER,1981,FALSE,
ES,1981,FALSE,4.3465075922
EE,1981,FALSE,
ET,1981,FALSE,10.8545115585
FI,1981,FALSE,2.6002519576
FJ,1981,FALSE,3.1900055809
FR,1981,FALSE,2.273607371
FM,1981,FALSE,
GA,1981,FALSE,4.2301944866
GB,1981,FALSE,2.7458859752
GE,1981,FALSE,
GH,1981,FALSE,2685.2391304348
GN,1981,FALSE,102.6687612208
GM,1981,FALSE,12.3116990873
GW,1981,FALSE,3.0989121627
GQ,1981,FALSE,15.0859249456
GR,1981,FALSE,16.6558488389
GD,1981,FALSE,2.5309682605
GT,1981,FALSE,21.2749077491
GY,1981,FALSE,239.6835443038
HK,1981,FALSE,2.8447821793
HN,1981,FALSE,19.4481481481
HR,1981,FALSE,
HT,1981,FALSE,35.5623682279
HU,1981,FALSE,25.7948410318
ID,1981,FALSE,30.782523511
IO,1981,FALSE,9.1882504288
IE,1981,FALSE,3.2296612085
IR,1981,FALSE,272.2518218623
IQ,1981,FALSE,
IS,1981,FALSE,32.7409802587
IL,1981,FALSE,947.5446428571
IT,1981,FALSE,4.2061536164
JM,1981,FALSE,171.4685714286
JO,1981,FALSE,4.7617224008
JP,1981,FALSE,0.9712600388
KZ,1981,FALSE,
KE,1981,FALSE,14.6795334295
KG,1981,FALSE,
KH,1981,FALSE,
KI,1981,FALSE,3.343233905
KN,1981,FALSE,3.3170761021
KP,1981,FALSE,3.6596192242
KW,1981,FALSE,2.2263047391
LA,1981,FALSE,1014.4653465347
LB,1981,FALSE,1865.4666666667
LR,1981,FALSE,
LY,1981,FALSE,10.4022890268
LC,1981,FALSE,2.4565491562
LK,1981,FALSE,18.969054878
LS,1981,FALSE,15.1011835899
LT,1981,FALSE,
LU,1981,FALSE,2.3986492772
LV,1981,FALSE,
MA,1981,FALSE,2.8357260145
MD,1981,FALSE,
MG,1981,FALSE,59.1333851837
MV,1981,FALSE,6.6589510077
MX,1981,FALSE,1059.0630630631
MH,1981,FALSE,
MK,1981,FALSE,
ML,1981,FALSE,4.1699269252
MT,1981,FALSE,
MM,1981,FALSE,
ME,1981,FALSE,
MN,1981,FALSE,414.3902439024
MZ,1981,FALSE,716.5488505747
MR,1981,FALSE,
MU,1981,FALSE,7.0045685479
MW,1981,FALSE,313.2024291498
MY,1981,FALSE,2.8222863065
NA,1981,FALSE,
NE,1981,FALSE,2.7376520138
NG,1981,FALSE,268.9056179775
NI,1981,FALSE,
NL,1981,FALSE,1.8017272016
NO,1981,FALSE,3.6755838489
NP,1981,FALSE,14.3547310067
NZ,1981,FALSE,3.7273722913
OM,1981,FALSE,2.3864927456
PK,1981,FALSE,12.6036915749
PA,1981,FALSE,2.0495154341
PE,1981,FALSE,
PH,1981,FALSE,12.6779250284
PW,1981,FALSE,
PG,1981,FALSE,5.5228637194
PL,1981,FALSE,2372.0196078431
PT,1981,FALSE,8.7310606061
PY,1981,FALSE,74.1783470275
QA,1981,FALSE,3.2774402069
RO,1981,FALSE,5104.7647058824
RU,1981,FALSE,
RW,1981,FALSE,10.5833910035
SA,1981,FALSE,1.9212640875
SD,1981,FALSE,4756.4583333333
SN,1981,FALSE,3.1767338326
SG,1981,FALSE,1.634736758
SB,1981,FALSE,18.1433311925
SL,1981,FALSE,5572.3142857143
SV,1981,FALSE,3.2759494988
SM,1981,FALSE,
CS,1981,FALSE,
SS,1981,FALSE,
ST,1981,FALSE,790.7751277683
SR,1981,FALSE,4106.1538461539
SK,1981,FALSE,
SI,1981,FALSE,
SE,1981,FALSE,2.9212853774
SZ,1981,FALSE,11.8656766467
SC,1981,FALSE,5.1129407928
SY,1981,FALSE,
TD,1981,FALSE,4.0124015263
TG,1981,FALSE,4.5883139924
TH,1981,FALSE,2.9554837232
TJ,1981,FALSE,
TM,1981,FALSE,
TL,1981,FALSE,
TO,1981,FALSE,4.1884400603
TT,1981,FALSE,5.0779555065
TN,1981,FALSE,4.5838406564
TR,1981,FALSE,36500.1212121212
TV,1981,FALSE,
TW,1981,FALSE,1.4039392622
TZ,1981,FALSE,179.0199386503
UG,1981,FALSE,3948.3220338983
UA,1981,FALSE,
UY,1981,FALSE,3539.2391304348
US,1981,FALSE,2.1674773289
XK,1981,FALSE,
UZ,1981,FALSE,
VC,1981,FALSE,2.6123681725
VE,1981,FALSE,2477.4009302326
VN,1981,FALSE,67255
VU,1981,FALSE,3.1171184777
AS,1981,FALSE,7.1009355646
YE,1981,FALSE,
ZA,1981,FALSE,21.7697421981
ZM,1981,FALSE,14535.25
ZW,1981,FALSE,
AF,1982,FALSE,
AO,1982,FALSE,
AL,1982,FALSE,33.9960440316
AE,1982,FALSE,2.9867930918
AR,1982,FALSE,
AM,1982,FALSE,
AG,1982,FALSE,2.6365644742
AU,1982,FALSE,3.0364878882
AT,1982,FALSE,1.896087343
AZ,1982,FALSE,
BI,1982,FALSE,17.1070463842
BE,1982,FALSE,2.1220568336
BJ,1982,FALSE,3.6094732606
BF,1982,FALSE,2.2552509021
BD,1982,FALSE,5.8637548659
BG,1982,FALSE,2292.09375
BH,1982,FALSE,2.1278903367
BS,1982,FALSE,1.9923960155
BA,1982,FALSE,
BY,1982,FALSE,
BZ,1982,FALSE,1.4362424923
BO,1982,FALSE,259442
BR,1982,FALSE,
BB,1982,FALSE,2.4934268186
BN,1982,FALSE,
BT,1982,TRUE,7.6126652576
BW,1982,FALSE,14.7039608802
CF,1982,FALSE,3.181871599
CA,1982,FALSE,2.1423486152
CH,1982,FALSE,1.6340242815
CL,1982,FALSE,22.4333396548
CN,1982,FALSE,5.3624692523
CI,1982,FALSE,3.1582337486
CM,1982,FALSE,2.8755305603
CD,1982,FALSE,
CG,1982,FALSE,4.3669212991
CO,1982,FALSE,65.4177097821
KM,1982,FALSE,3.6074865133
CV,1982,FALSE,3.2445796656
CR,1982,FALSE,59.0773617654
CY,1982,FALSE,3.0400579151
CZ,1982,FALSE,
DE,1982,FALSE,1.8349054199
DJ,1982,FALSE,
DM,1982,FALSE,2.5860668682
DK,1982,FALSE,2.2540934945
DO,1982,FALSE,60.1706244503
DZ,1982,FALSE,34.5663801337
EC,1982,FALSE,2.0238666311
EG,1982,FALSE,19.9028050068
ER,1982,FALSE,
ES,1982,FALSE,3.8300711064
EE,1982,FALSE,
ET,1982,FALSE,10.4149255867
FI,1982,FALSE,2.3812065962
FJ,1982,FALSE,2.9927789171
FR,1982,FALSE,2.0282719187
FM,1982,FALSE,
GA,1982,FALSE,3.8854631868
GB,1982,FALSE,2.559918838
GE,1982,FALSE,
GH,1982,FALSE,1497.2242424243
GN,1982,FALSE,79.1919681496
GM,1982,FALSE,13.5647536821
GW,1982,FALSE,2.3476327783
GQ,1982,FALSE,10.7441766528
GR,1982,FALSE,13.0924036281
GD,1982,FALSE,2.4421549104
GT,1982,FALSE,20.2631521142
GY,1982,FALSE,239.0112201964
HK,1982,FALSE,2.5931631199
HN,1982,FALSE,18.6238694804
HR,1982,FALSE,
HT,1982,FALSE,33.2359406244
HU,1982,FALSE,24.4040862656
ID,1982,FALSE,29.2822663312
IO,1982,FALSE,8.4549669527
IE,1982,FALSE,2.7631179022
IR,1982,FALSE,233.1699029126
IQ,1982,FALSE,
IS,1982,FALSE,21.3075645143
IL,1982,FALSE,424.5
IT,1982,FALSE,3.5874203822
JM,1982,FALSE,154.0136869119
JO,1982,FALSE,4.4739243109
JP,1982,FALSE,0.9563654977
KZ,1982,FALSE,
KE,1982,FALSE,13.2675796109
KG,1982,FALSE,
KH,1982,FALSE,
KI,1982,FALSE,3.1689501833
KN,1982,FALSE,3.082836271
KP,1982,FALSE,3.4477025393
KW,1982,FALSE,2.2822222649
LA,1982,FALSE,606.2781065089
LB,1982,FALSE,1572.0224719101
LR,1982,FALSE,
LY,1982,FALSE,10.591600454
LC,1982,FALSE,2.6599037586
LK,1982,FALSE,17.0988663689
LS,1982,FALSE,15.3999455486
LT,1982,FALSE,
LU,1982,FALSE,2.3995868076
LV,1982,FALSE,
MA,1982,FALSE,2.6445932051
MD,1982,FALSE,
MG,1982,FALSE,45.9539135691
MV,1982,FALSE,6.3464196737
MX,1982,FALSE,653.0888888889
MH,1982,FALSE,
MK,1982,FALSE,
ML,1982,FALSE,4.1068467745
MT,1982,FALSE,
MM,1982,FALSE,
ME,1982,FALSE,
MN,1982,FALSE,405.8121019108
MZ,1982,FALSE,609.6797066015
MR,1982,FALSE,
MU,1982,FALSE,6.3187195794
MW,1982,FALSE,285.4649446494
MY,1982,FALSE,2.7526423345
NA,1982,FALSE,
NE,1982,FALSE,2.4887621826
NG,1982,FALSE,256.7875536481
NI,1982,FALSE,
NL,1982,FALSE,1.7094158307
NO,1982,FALSE,3.3265253277
NP,1982,FALSE,13.6733873387
NZ,1982,FALSE,3.3475644028
OM,1982,FALSE,2.5358179447
PK,1982,FALSE,11.5237084218
PA,1982,FALSE,1.9542994166
PE,1982,FALSE,
PH,1982,FALSE,11.6630904278
PW,1982,FALSE,
PG,1982,FALSE,5.3524135869
PL,1982,FALSE,1109.8440366973
PT,1982,FALSE,7.3765131487
PY,1982,FALSE,69.7930877672
QA,1982,FALSE,3.4299244026
RO,1982,FALSE,5259.4545454546
RU,1982,FALSE,
RW,1982,FALSE,9.6764891982
SA,1982,FALSE,2.0272964505
SD,1982,FALSE,4756.4583333333
SN,1982,FALSE,2.8940219687
SG,1982,FALSE,1.5650191975
SB,1982,FALSE,16.055224022
SL,1982,FALSE,4756.8536585366
SV,1982,FALSE,3.1084215461
SM,1982,FALSE,
CS,1982,FALSE,
SS,1982,FALSE,
ST,1982,FALSE,793.4786324786
SR,1982,FALSE,3724.1860465116
SK,1982,FALSE,
SI,1982,FALSE,
SE,1982,FALSE,2.706267923
SZ,1982,FALSE,10.1660578699
SC,1982,FALSE,5.0261934745
SY,1982,FALSE,
TD,1982,FALSE,3.739231431
TG,1982,FALSE,4.3335897154
TH,1982,FALSE,2.8132768019
TJ,1982,FALSE,
TM,1982,FALSE,
TL,1982,FALSE,
TO,1982,FALSE,4.1841762358
TT,1982,FALSE,4.5279169985
TN,1982,FALSE,3.9517941697
TR,1982,FALSE,28011.7209302326
TV,1982,FALSE,
TW,1982,FALSE,1.3617278027
TZ,1982,FALSE,148.1230964467
UG,1982,FALSE,2647.1704545455
UA,1982,FALSE,
UY,1982,FALSE,3014.9074074074
US,1982,FALSE,2.0408297918
XK,1982,FALSE,
UZ,1982,FALSE,
VC,1982,FALSE,2.3465651014
VE,1982,FALSE,2491.3058933583
VN,1982,FALSE,26902
VU,1982,FALSE,2.8836884387
AS,1982,FALSE,5.8699417243
YE,1982,FALSE,
ZA,1982,FALSE,19.1071811361
ZM,1982,FALSE,12920.2222222222
ZW,1982,FALSE,
AF,1983,FALSE,
AO,1983,FALSE,
AL,1983,FALSE,34.0253055603
AE,1983,FALSE,3.0885957745
AR,1983,FALSE,
AM,1983,FALSE,
AG,1983,FALSE,2.51041609
AU,1983,FALSE,2.7935893118
AT,1983,FALSE,1.8291806886
AZ,1983,FALSE,
BI,1983,FALSE,16.2254593368
BE,1983,FALSE,2.0092842641
BJ,1983,FALSE,3.2206809867
BF,1983,FALSE,2.102536086
BD,1983,FALSE,5.2594977257
BG,1983,FALSE,2328.4761904762
BH,1983,FALSE,2.2222484416
BS,1983,FALSE,1.9118569865
BA,1983,FALSE,
BY,1983,FALSE,
BZ,1983,FALSE,1.4450251087
BO,1983,FALSE,57653.7777777778
BR,1983,FALSE,
BB,1983,FALSE,2.3604706392
BN,1983,FALSE,
BT,1983,TRUE,7.0929451288
BW,1983,FALSE,13.6506264754
CF,1983,FALSE,2.8310867638
CA,1983,FALSE,2.031944496
CH,1983,FALSE,1.5962308181
CL,1983,FALSE,17.3447214076
CN,1983,FALSE,5.3094233239
CI,1983,FALSE,2.9426691235
CM,1983,FALSE,2.5498701494
CD,1983,FALSE,
CG,1983,FALSE,4.2409183508
CO,1983,FALSE,54.3342318059
KM,1983,FALSE,3.304503923
CV,1983,FALSE,2.9343627281
CR,1983,FALSE,46.3945088112
CY,1983,FALSE,2.886522599
CZ,1983,FALSE,
DE,1983,FALSE,1.777126679
DJ,1983,FALSE,
DM,1983,FALSE,2.3823180996
DK,1983,FALSE,2.0987108393
DO,1983,FALSE,56.4471947195
DZ,1983,FALSE,32.3670627316
EC,1983,FALSE,2.2383127835
EG,1983,FALSE,17.7279199409
ER,1983,FALSE,
ES,1983,FALSE,3.4108535049
EE,1983,FALSE,
ET,1983,FALSE,10.1040538664
FI,1983,FALSE,2.2028166656
FJ,1983,FALSE,2.7944633436
FR,1983,FALSE,1.8497193554
FM,1983,FALSE,
GA,1983,FALSE,3.5694928014
GB,1983,FALSE,2.4317514045
GE,1983,FALSE,
GH,1983,FALSE,1349.956284153
GN,1983,FALSE,61.2357114175
GM,1983,FALSE,13.2682563338
GW,1983,FALSE,1.7337372405
GQ,1983,FALSE,8.6122713291
GR,1983,FALSE,10.8549539387
GD,1983,FALSE,2.3588855818
GT,1983,FALSE,19.0260905435
GY,1983,FALSE,208.3312958435
HK,1983,FALSE,2.4803980195
HN,1983,FALSE,17.4104774536
HR,1983,FALSE,
HT,1983,FALSE,30.5007433998
HU,1983,FALSE,23.2474319697
ID,1983,FALSE,24.4859346996
IO,1983,FALSE,7.6310377065
IE,1983,FALSE,2.4886145883
IR,1983,FALSE,204.5200729927
IQ,1983,FALSE,
IS,1983,FALSE,12.018115942
IL,1983,FALSE,168.4523809524
IT,1983,FALSE,3.1089920512
JM,1983,FALSE,129.9942238267
JO,1983,FALSE,4.0406986866
JP,1983,FALSE,0.9477029461
KZ,1983,FALSE,
KE,1983,FALSE,11.958757837
KG,1983,FALSE,
KH,1983,FALSE,
KI,1983,FALSE,2.9933870693
KN,1983,FALSE,3.0640126116
KP,1983,FALSE,3.2872698159
KW,1983,FALSE,2.4536683126
LA,1983,FALSE,340.9683860233
LB,1983,FALSE,1472.7368421053
LR,1983,FALSE,
LY,1983,FALSE,10.5911997276
LC,1983,FALSE,2.572147229
LK,1983,FALSE,14.4174487313
LS,1983,FALSE,14.083492406
LT,1983,FALSE,
LU,1983,FALSE,2.2223467154
LV,1983,FALSE,
MA,1983,FALSE,2.4642150967
MD,1983,FALSE,
MG,1983,FALSE,37.830949123
MV,1983,FALSE,6.2106567047
MX,1983,FALSE,349.869047619
MH,1983,FALSE,
MK,1983,FALSE,
ML,1983,FALSE,3.4290798992
MT,1983,FALSE,
MM,1983,FALSE,
ME,1983,FALSE,
MN,1983,FALSE,402.6066350711
MZ,1983,FALSE,539.7380952381
MR,1983,FALSE,
MU,1983,FALSE,5.8693485579
MW,1983,FALSE,256.5870646766
MY,1983,FALSE,2.6310041375
NA,1983,FALSE,
NE,1983,FALSE,2.3086810788
NG,1983,FALSE,225.3540489642
NI,1983,FALSE,
NL,1983,FALSE,1.6742458018
NO,1983,FALSE,3.1100922984
NP,1983,FALSE,11.3700414151
NZ,1983,FALSE,3.0736694979
OM,1983,FALSE,2.8050159365
PK,1983,FALSE,10.9462715896
PA,1983,FALSE,1.818009862
PE,1983,FALSE,
PH,1983,FALSE,10.2111619396
PW,1983,FALSE,
PG,1983,FALSE,4.9026584092
PL,1983,FALSE,937.7751937985
PT,1983,FALSE,5.8296679129
PY,1983,FALSE,60.9915220559
QA,1983,FALSE,3.8140444578
RO,1983,FALSE,5598.7741935484
RU,1983,FALSE,
RW,1983,FALSE,9.4526269316
SA,1983,FALSE,2.1908372365
SD,1983,FALSE,3407.6119402985
SN,1983,FALSE,2.6484245119
SG,1983,FALSE,1.5169622205
SB,1983,FALSE,15.0128432241
SL,1983,FALSE,3546.0181818182
SV,1983,FALSE,3.2959629523
SM,1983,FALSE,
CS,1983,FALSE,
SS,1983,FALSE,
ST,1983,FALSE,790.7751277683
SR,1983,FALSE,3724.1860465116
SK,1983,FALSE,
SI,1983,FALSE,
SE,1983,FALSE,2.4575892857
SZ,1983,FALSE,9.2451478053
SC,1983,FALSE,4.8709477001
SY,1983,FALSE,
TD,1983,FALSE,3.4842338731
TG,1983,FALSE,3.693575576
TH,1983,FALSE,2.7142105817
TJ,1983,FALSE,
TM,1983,FALSE,
TL,1983,FALSE,
TO,1983,FALSE,4.0077616132
TT,1983,FALSE,4.2578734088
TN,1983,FALSE,3.5061497191
TR,1983,FALSE,22305.6296296296
TV,1983,FALSE,
TW,1983,FALSE,1.3206012154
TZ,1983,FALSE,127.0087051143
UG,1983,FALSE,1893.9105691057
UA,1983,FALSE,
UY,1983,FALSE,2142.1710526316
US,1983,FALSE,1.9633342668
XK,1983,FALSE,
UZ,1983,FALSE,
VC,1983,FALSE,2.2578950054
VE,1983,FALSE,2253.1353637902
VN,1983,FALSE,19215.7142857143
VU,1983,FALSE,2.8051100843
AS,1983,FALSE,4.981650104
YE,1983,FALSE,
ZA,1983,FALSE,16.3901317806
ZM,1983,FALSE,11628.2
ZW,1983,FALSE,
AF,1984,FALSE,
AO,1984,FALSE,
AL,1984,FALSE,35.1508091766
AE,1984,FALSE,3.2542923206
AR,1984,FALSE,
AM,1984,FALSE,
AG,1984,FALSE,2.4358506105
AU,1984,FALSE,2.6364166137
AT,1984,FALSE,1.7481754082
AZ,1984,FALSE,
BI,1984,FALSE,13.8812625251
BE,1984,FALSE,1.9056459151
BJ,1984,FALSE,2.8941306979
BF,1984,FALSE,2.084197925
BD,1984,FALSE,4.6788726775
BG,1984,FALSE,2292.09375
BH,1984,FALSE,2.2306265051
BS,1984,FALSE,1.8330768154
BA,1984,FALSE,
BY,1984,FALSE,
BZ,1984,FALSE,1.4415959538
BO,1984,FALSE,3787.4744525548
BR,1984,FALSE,
BB,1984,FALSE,2.2434600747
BN,1984,FALSE,
BT,1984,TRUE,6.5529592237
BW,1984,FALSE,11.1608640784
CF,1984,FALSE,2.8348241721
CA,1984,FALSE,1.967417466
CH,1984,FALSE,1.5384046006
CL,1984,FALSE,15.1093370801
CN,1984,FALSE,5.0595959114
CI,1984,FALSE,2.5225534219
CM,1984,FALSE,2.2454137182
CD,1984,FALSE,
CG,1984,FALSE,4.1178699903
CO,1984,FALSE,44.4708477781
KM,1984,FALSE,3.1144187815
CV,1984,FALSE,2.6976275849
CR,1984,FALSE,39.7595327493
CY,1984,FALSE,2.6701396636
CZ,1984,FALSE,
DE,1984,FALSE,1.7418605402
DJ,1984,FALSE,
DM,1984,FALSE,2.2330229478
DK,1984,FALSE,1.980248326
DO,1984,FALSE,45.4427100631
DZ,1984,FALSE,30.2672640382
EC,1984,FALSE,2.1915541732
EG,1984,FALSE,17.0312943606
ER,1984,FALSE,
ES,1984,FALSE,3.0954396589
EE,1984,FALSE,
ET,1984,FALSE,10.4470681117
FI,1984,FALSE,2.0309859155
FJ,1984,FALSE,2.755785456
FR,1984,FALSE,1.7275140775
FM,1984,FALSE,
GA,1984,FALSE,3.3956065597
GB,1984,FALSE,2.3318832413
GE,1984,FALSE,
GH,1984,FALSE,545.3465783664
GN,1984,FALSE,48.8930212675
GM,1984,FALSE,12.0191701917
GW,1984,FALSE,2.2936985405
GQ,1984,FALSE,6.8551179073
GR,1984,FALSE,8.9032382421
GD,1984,FALSE,2.2743387018
GT,1984,FALSE,18.275978207
GY,1984,FALSE,179.1955835962
HK,1984,FALSE,2.2621727749
HN,1984,FALSE,16.8436246993
HR,1984,FALSE,
HT,1984,FALSE,27.5817485889
HU,1984,FALSE,21.8644067797
ID,1984,FALSE,22.669937234
IO,1984,FALSE,7.0707420699
IE,1984,FALSE,2.319109462
IR,1984,FALSE,195.4831395349
IQ,1984,FALSE,
IS,1984,FALSE,9.4720102408
IL,1984,FALSE,34.8522167488
IT,1984,FALSE,2.8069322967
JM,1984,FALSE,100.8638655462
JO,1984,FALSE,3.9422510757
JP,1984,FALSE,0.9314558385
KZ,1984,FALSE,
KE,1984,FALSE,10.8145818568
KG,1984,FALSE,
KH,1984,FALSE,
KI,1984,FALSE,2.8341215672
KN,1984,FALSE,2.8829858355
