id,year,estimate,value
PK,1983,FALSE,2.7358025266
PA,1983,FALSE,11.8423311614
PE,1983,FALSE,1.888909181
PH,1983,FALSE,
PW,1983,FALSE,10.411283928
PG,1983,FALSE,
PL,1983,FALSE,5.0115015167
PT,1983,FALSE,946.2093023256
PY,1983,FALSE,5.9336925445
QA,1983,FALSE,63.6150483508
RO,1983,FALSE,3.8171098657
RU,1983,FALSE,5793.7096774194
RW,1983,FALSE,
SA,1983,FALSE,9.90401766
SD,1983,FALSE,2.1492096019
SN,1983,FALSE,4640.447761194
SG,1983,FALSE,2.6103228301
SB,1983,FALSE,1.5188600913
SL,1983,FALSE,15.9089459699
SV,1983,FALSE,3831.5818181818
SM,1983,FALSE,3.3022814683
CS,1983,FALSE,
SS,1983,FALSE,
ST,1983,FALSE,
SR,1983,FALSE,864.471890971
SK,1983,FALSE,3735
SI,1983,FALSE,
SE,1983,FALSE,
SZ,1983,FALSE,2.4801587302
SC,1983,FALSE,9.9083681696
SY,1983,FALSE,5.0880688752
TD,1983,FALSE,
TG,1983,FALSE,3.5166212388
TH,1983,FALSE,3.7674424049
TJ,1983,FALSE,2.7593118521
TM,1983,FALSE,
TL,1983,FALSE,
TO,1983,FALSE,
TT,1983,FALSE,4.0523031319
TN,1983,FALSE,4.4077654935
TR,1983,FALSE,3.7050159437
TV,1983,FALSE,23627.1111111111
TW,1983,FALSE,
TZ,1983,FALSE,141.2002176279
UG,1983,FALSE,1996.4471544716
UA,1983,FALSE,
UY,1983,FALSE,2305.302631579
US,1983,FALSE,1.9925884439
XK,1983,FALSE,
UZ,1983,FALSE,
VC,1983,FALSE,2.2906824482
VE,1983,FALSE,3007.1116751269
VN,1983,FALSE,20130.5714285714
VU,1983,FALSE,2.8408534928
AS,1983,FALSE,5.004391033
YE,1983,FALSE,
ZA,1983,FALSE,17.3486566554
ZM,1983,FALSE,12291.5
ZW,1983,FALSE,
AF,1984,FALSE,
AO,1984,FALSE,
AL,1984,FALSE,35.7483549707
AE,1984,FALSE,3.342918286
AR,1984,FALSE,
AM,1984,FALSE,
AG,1984,FALSE,2.3841980879
AU,1984,FALSE,2.6679910998
AT,1984,FALSE,1.7790079169
AZ,1984,FALSE,
BI,1984,FALSE,15.5120866733
BE,1984,FALSE,1.9365114975
BJ,1984,FALSE,2.9195845099
BF,1984,FALSE,2.0663977882
BD,1984,FALSE,4.9899977203
BG,1984,FALSE,2273.28125
BH,1984,FALSE,2.265129683
BS,1984,FALSE,1.8655729677
BA,1984,FALSE,
BY,1984,FALSE,
BZ,1984,FALSE,1.470420442
BO,1984,FALSE,4010.2481751825
BR,1984,FALSE,
BB,1984,FALSE,2.2519542634
BN,1984,FALSE,
BT,1984,TRUE,7.1466233813
BW,1984,FALSE,11.8201321357
CF,1984,FALSE,3.040127461
CA,1984,FALSE,1.9933002838
CH,1984,FALSE,1.5373654843
CL,1984,FALSE,15.3596883382
CN,1984,FALSE,5.2060978905
CI,1984,FALSE,2.5741814654
CM,1984,FALSE,2.2773644002
CD,1984,FALSE,
CG,1984,FALSE,3.8013006223
CO,1984,FALSE,45.2136779073
KM,1984,FALSE,3.2119760479
CV,1984,FALSE,3.2119760479
CR,1984,FALSE,2.7522962817
CY,1984,FALSE,41.7492282019
CZ,1984,FALSE,2.6291107046
DE,1984,FALSE,
DJ,1984,FALSE,1.7788874189
DM,1984,FALSE,
DK,1984,FALSE,2.2218997156
DO,1984,FALSE,2.0057707191
DZ,1984,FALSE,46.8356027898
EC,1984,FALSE,30.8037037037
EG,1984,FALSE,2.2472825216
ER,1984,FALSE,18.5638792102
ES,1984,FALSE,
EE,1984,FALSE,3.1145028734
ET,1984,FALSE,
FI,1984,FALSE,10.998564559
FJ,1984,FALSE,2.0792205287
FR,1984,FALSE,2.8388107674
FM,1984,FALSE,1.741227996
GA,1984,FALSE,
GB,1984,FALSE,3.3589229447
GE,1984,FALSE,2.371937338
GH,1984,FALSE,
GN,1984,FALSE,634.6777041943
GM,1984,FALSE,51.9650529016
GW,1984,FALSE,12.6870668707
GQ,1984,FALSE,2.2227775859
GR,1984,FALSE,6.590610369
GD,1984,FALSE,8.7193523516
GT,1984,FALSE,2.2748267448
GY,1984,FALSE,18.8734026746
HK,1984,FALSE,179.5015772871
HN,1984,FALSE,2.2927356021
HR,1984,FALSE,17.1295910184
HT,1984,FALSE,
HU,1984,FALSE,29.4079919572
ID,1984,FALSE,22.4205084746
IO,1984,FALSE,23.6563018541
IE,1984,FALSE,7.5596667079
IR,1984,FALSE,2.342393321
IQ,1984,FALSE,266.7755813953
IS,1984,FALSE,
IL,1984,FALSE,9.6414258284
IT,1984,FALSE,35.7077175698
JM,1984,FALSE,2.8473748474
JO,1984,FALSE,109.4380952381
JP,1984,FALSE,4.186929116
KZ,1984,FALSE,0.9258498072
KE,1984,FALSE,
KG,1984,FALSE,11.5065556343
KH,1984,FALSE,
KI,1984,FALSE,
KN,1984,FALSE,2.8581985274
