id,year,estimate,value
MT,1980,FALSE,
MM,1980,FALSE,
ME,1980,FALSE,
MN,1980,FALSE,2.9596774194
MZ,1980,FALSE,0.0348862405
MR,1980,FALSE,
MU,1980,FALSE,7.1476826394
MW,1980,FALSE,0.8117932149
MY,1980,FALSE,2.1768225669
NA,1980,FALSE,
NE,1980,FALSE,211.2395376644
NG,1980,FALSE,0.7858993613
NI,1980,FALSE,
NL,1980,FALSE,0.9010179552
NO,1980,FALSE,4.939228427
NP,1980,FALSE,11.9994949495
NZ,1980,FALSE,1.0264933208
OM,1980,FALSE,0.3453507341
PK,1980,FALSE,9.9001263813
PA,1980,FALSE,1
PE,1980,FALSE,
PH,1980,FALSE,7.51132002
PW,1980,FALSE,
PG,1980,FALSE,0.6704011565
PL,1980,FALSE,0.0044154789
PT,1980,FALSE,0.2495329431
PY,1980,FALSE,125.9941391941
QA,1980,FALSE,3.6570443224
RO,1980,FALSE,0.0017986006
RU,1980,FALSE,
RW,1980,FALSE,92.8125496426
SA,1980,FALSE,3.3267405835
SD,1980,FALSE,0.0005049485
SN,1980,FALSE,211.2966029118
SG,1980,FALSE,2.141154069
SB,1980,FALSE,0.8277777778
SL,1980,FALSE,1.0499706055
SV,1980,FALSE,1
SM,1980,FALSE,
CS,1980,FALSE,
SS,1980,FALSE,
ST,1980,FALSE,41.4782608696
SR,1980,FALSE,0.0016778523
SK,1980,FALSE,
SI,1980,FALSE,
SE,1980,FALSE,4.2295761343
SZ,1980,FALSE,0.7780040733
SC,1980,FALSE,6.4081632653
SY,1980,FALSE,3.9499229584
TD,1980,FALSE,225.108401084
TG,1980,FALSE,211.2153110048
TH,1980,FALSE,20.4766791333
TJ,1980,FALSE,
TM,1980,FALSE,
TL,1980,FALSE,
TO,1980,FALSE,0.8783783784
TT,1980,FALSE,2.3999358563
TN,1980,FALSE,0.4049759565
TR,1980,FALSE,7.42642534320694E-005
TV,1980,FALSE,
TW,1980,FALSE,35.9963528715
TZ,1980,FALSE,8.2103580563
UG,1980,FALSE,0.2999392835
UA,1980,FALSE,
UY,1980,FALSE,0.0091079561
US,1980,FALSE,1
XK,1980,FALSE,
UZ,1980,FALSE,
VC,1980,FALSE,2.6901408451
VE,1980,FALSE,0.0042953481
VN,1980,FALSE,0.2051567494
VU,1980,FALSE,68.3966942149
AS,1980,FALSE,0.9212598425
YE,1980,FALSE,
ZA,1980,FALSE,0.7787999553
ZM,1980,FALSE,0.0006942837
ZW,1980,FALSE,
AF,1981,FALSE,
AO,1981,FALSE,
AL,1981,FALSE,8.5812291567
AE,1981,FALSE,3.6709924003
AR,1981,FALSE,
AM,1981,FALSE,
AG,1981,FALSE,2.7006802721
AU,1981,FALSE,0.8700874112
AT,1981,FALSE,1.1535015055
AZ,1981,FALSE,
BI,1981,FALSE,90.0074074074
BE,1981,FALSE,0.9164851485
BJ,1981,FALSE,287.2868421053
BF,1981,FALSE,271.7275189599
BD,1981,FALSE,17.9866623889
BG,1981,FALSE,0.0009729993
BH,1981,FALSE,0.3759536964
BS,1981,FALSE,1
BA,1981,FALSE,
BY,1981,FALSE,
BZ,1981,FALSE,2.0055865922
BO,1981,FALSE,
BR,1981,FALSE,
BB,1981,FALSE,2.0008818342
BN,1981,FALSE,
BT,1981,TRUE,8.6788321168
BW,1981,FALSE,0.8846153846
CF,1981,FALSE,293.5271966527
CA,1981,FALSE,1.198908714
CH,1981,FALSE,1.9642441296
CL,1981,FALSE,39.0004708514
CN,1981,FALSE,1.7045039437
CI,1981,FALSE,271.7394859813
CM,1981,FALSE,235.2485862666
CD,1981,FALSE,
CG,1981,FALSE,271.700234192
CO,1981,FALSE,54.4899469643
KM,1981,FALSE,270.7142857143
CV,1981,FALSE,48.5519480519
CR,1981,FALSE,21.7618140244
CY,1981,FALSE,0.717127608
CZ,1981,FALSE,
DE,1981,FALSE,1.1512443279
DJ,1981,FALSE,
DM,1981,FALSE,2.7088607595
DK,1981,FALSE,7.123397489
DO,1981,FALSE,1
DZ,1981,FALSE,4.3157847291
EC,1981,FALSE,1
EG,1981,FALSE,0.6999877546
ER,1981,FALSE,
ES,1981,FALSE,0.5526113382
EE,1981,FALSE,
ET,1981,FALSE,2.0700457112
FI,1981,FALSE,0.7239510846
FJ,1981,FALSE,0.8544303797
FR,1981,FALSE,0.8239461001
FM,1981,FALSE,
GA,1981,FALSE,271.7298756161
GB,1981,FALSE,0.4931197071
GE,1981,FALSE,
GH,1981,FALSE,0.0002768933
GN,1981,FALSE,80.9994155465
GM,1981,FALSE,1.7480916031
GW,1981,FALSE,272.0950819672
GQ,1981,FALSE,271.28
GR,1981,FALSE,0.1617947112
GD,1981,FALSE,2.7075471698
GT,1981,FALSE,1
GY,1981,FALSE,2.8134328358
HK,1981,FALSE,5.5894113527
HN,1981,FALSE,1.9997027348
HR,1981,FALSE,
HT,1981,FALSE,4.9976498237
HU,1981,FALSE,34.3145456898
ID,1981,FALSE,631.7598675675
IO,1981,FALSE,8.658543559
IE,1981,FALSE,0.7853775901
IR,1981,FALSE,78.3279700532
IQ,1981,FALSE,
IS,1981,FALSE,7.2330520803
IL,1981,FALSE,0.0114418307
IT,1981,FALSE,0.5832332379
JM,1981,FALSE,1.7802626908
JO,1981,FALSE,0.3302187785
JP,1981,FALSE,220.5358195738
KZ,1981,FALSE,
KE,1981,FALSE,9.0471111935
KG,1981,FALSE,
KH,1981,FALSE,
KI,1981,FALSE,0.8780487805
KN,1981,FALSE,2.7101449275
KP,1981,FALSE,681.0298920528
KW,1981,FALSE,0.2787833182
LA,1981,FALSE,20.2555366269
LB,1981,FALSE,4.3143297381
LR,1981,FALSE,
LY,1981,FALSE,0.2960672988
LC,1981,FALSE,2.7083333333
LK,1981,FALSE,19.2458406305
LS,1981,FALSE,0.8700980392
LT,1981,FALSE,
LU,1981,FALSE,0.9165173773
LV,1981,FALSE,
MA,1981,FALSE,5.1723208531
MD,1981,FALSE,
MG,1981,FALSE,54.3429763561
MV,1981,FALSE,7.5890410959
MX,1981,FALSE,0.0244849466
MH,1981,FALSE,
MK,1981,FALSE,
ML,1981,FALSE,271.7982770998
MT,1981,FALSE,
MM,1981,FALSE,
ME,1981,FALSE,
MN,1981,FALSE,3.1096706377
MZ,1981,FALSE,0.0351464435
MR,1981,FALSE,
MU,1981,FALSE,7.9698651864
MW,1981,FALSE,0.8949919225
MY,1981,FALSE,2.3040982299
NA,1981,FALSE,
NE,1981,FALSE,271.718102257
NG,1981,FALSE,0.8302092695
NI,1981,FALSE,
NL,1981,FALSE,1.127222758
NO,1981,FALSE,5.7395294829
NP,1981,FALSE,12.0017278618
NZ,1981,FALSE,1.149461304
OM,1981,FALSE,0.3453960595
PK,1981,FALSE,10.8736047176
PA,1981,FALSE,1
PE,1981,FALSE,
PH,1981,FALSE,7.8996075453
PW,1981,FALSE,
PG,1981,FALSE,0.6723122239
PL,1981,FALSE,0.0051074617
PT,1981,FALSE,0.3055616344
PY,1981,FALSE,125.9883141762
QA,1981,FALSE,3.6401108417
RO,1981,FALSE,0.001497334
RU,1981,FALSE,
RW,1981,FALSE,92.8257522743
SA,1981,FALSE,3.3825049983
SD,1981,FALSE,0.0008440006
SN,1981,FALSE,271.7119924457
SG,1981,FALSE,2.1127201838
SB,1981,FALSE,0.8736842105
SL,1981,FALSE,1.1590784421
SV,1981,FALSE,1
SM,1981,FALSE,
CS,1981,FALSE,
SS,1981,FALSE,
ST,1981,FALSE,38.4761904762
SR,1981,FALSE,0.0015003751
SK,1981,FALSE,
SI,1981,FALSE,
SE,1981,FALSE,5.0634227768
SZ,1981,FALSE,0.8698284561
SC,1981,FALSE,6.3116883117
SY,1981,FALSE,3.9500960846
TD,1981,FALSE,287.5441008018
TG,1981,FALSE,271.8765859285
TH,1981,FALSE,21.8204775023
TJ,1981,FALSE,
TM,1981,FALSE,
TL,1981,FALSE,
TO,1981,FALSE,0.8658536585
TT,1981,FALSE,2.4000286041
TN,1981,FALSE,0.493765586
TR,1981,FALSE,0.0001151881
TV,1981,FALSE,
TW,1981,FALSE,36.8481574181
TZ,1981,FALSE,8.2078321304
UG,1981,FALSE,0.3000375047
UA,1981,FALSE,
UY,1981,FALSE,0.0108008641
US,1981,FALSE,1
XK,1981,FALSE,
UZ,1981,FALSE,
VC,1981,FALSE,2.7078651685
VE,1981,FALSE,0.0042874096
VN,1981,FALSE,0.578018018
VU,1981,FALSE,87.6578947368
AS,1981,FALSE,1.0336134454
YE,1981,FALSE,
ZA,1981,FALSE,0.8774955614
ZM,1981,FALSE,0.0008962581
ZW,1981,FALSE,
AF,1982,FALSE,
AO,1982,FALSE,
AL,1982,FALSE,8.5800185014
AE,1982,FALSE,3.6710237048
AR,1982,FALSE,
AM,1982,FALSE,
AG,1982,FALSE,2.6993865031
AU,1982,FALSE,0.982906574
AT,1982,FALSE,1.2383937062
AZ,1982,FALSE,
BI,1982,FALSE,90.0280592362
BE,1982,FALSE,1.1271718581
BJ,1982,FALSE,336.3005319149
BF,1982,FALSE,328.5279069767
BD,1982,FALSE,22.1184302733
BG,1982,FALSE,0.0009995336
BH,1982,FALSE,0.376032024
BS,1982,FALSE,1
BA,1982,FALSE,
BY,1982,FALSE,
BZ,1982,FALSE,2.0055865922
BO,1982,FALSE,
BR,1982,FALSE,
BB,1982,FALSE,2
BN,1982,FALSE,
BT,1982,TRUE,9.4791666667
BW,1982,FALSE,1.0711111111
CF,1982,FALSE,334.2622478386
CA,1982,FALSE,1.2337340731
CH,1982,FALSE,2.0302840968
CL,1982,FALSE,50.9089868572
CN,1982,FALSE,1.8925394593
CI,1982,FALSE,328.5934123161
CM,1982,FALSE,296.6862815884
CD,1982,FALSE,
CG,1982,FALSE,328.5997313633
CO,1982,FALSE,64.0894625961
KM,1982,FALSE,327.2654867257
CV,1982,FALSE,58.2322580645
CR,1982,FALSE,37.4016110472
CY,1982,FALSE,0.8109756098
CZ,1982,FALSE,
DE,1982,FALSE,1.2393560355
DJ,1982,FALSE,
DM,1982,FALSE,2.6976744186
DK,1982,FALSE,8.3324227565
DO,1982,FALSE,1.1600328272
DZ,1982,FALSE,4.6359982135
EC,1982,FALSE,1
EG,1982,FALSE,0.7000275995
ER,1982,FALSE,
ES,1982,FALSE,0.6571853795
EE,1982,FALSE,
ET,1982,FALSE,2.0700230003
FI,1982,FALSE,0.8064445016
FJ,1982,FALSE,0.9320785597
FR,1982,FALSE,0.9965541497
FM,1982,FALSE,
GA,1982,FALSE,328.6393688956
GB,1982,FALSE,0.5712585359
GE,1982,FALSE,
GH,1982,FALSE,0.0002725687
GN,1982,FALSE,109.0220500596
GM,1982,FALSE,2.176300578
GW,1982,FALSE,328.9596541787
GQ,1982,FALSE,324.4
GR,1982,FALSE,0.1950053238
GD,1982,FALSE,2.7043478261
GT,1982,FALSE,1
GY,1982,FALSE,3.0021786492
HK,1982,FALSE,6.06992472
HN,1982,FALSE,2
HR,1982,FALSE,
HT,1982,FALSE,4.9983050847
HU,1982,FALSE,36.6300813008
ID,1982,FALSE,661.4196388855
IO,1982,FALSE,9.4551540217
IE,1982,FALSE,0.892815132
IR,1982,FALSE,83.6025878419
IQ,1982,FALSE,
IS,1982,FALSE,12.3676703645
IL,1982,FALSE,0.0242636903
IT,1982,FALSE,0.6965328484
JM,1982,FALSE,1.7799072643
JO,1982,FALSE,0.3522630231
JP,1982,FALSE,249.0766089354
KZ,1982,FALSE,
KE,1982,FALSE,10.9221729917
KG,1982,FALSE,
KH,1982,FALSE,
KI,1982,FALSE,0.9756097561
KN,1982,FALSE,2.6962025316
KP,1982,FALSE,731.0819583777
KW,1982,FALSE,0.2879117824
LA,1982,FALSE,35.4701873935
LB,1982,FALSE,4.7435993976
LR,1982,FALSE,
LY,1982,FALSE,0.2960555738
LC,1982,FALSE,2.6981132075
LK,1982,FALSE,20.8100162206
LS,1982,FALSE,1.0823529412
LT,1982,FALSE,
LU,1982,FALSE,1.1271815009
LV,1982,FALSE,
MA,1982,FALSE,6.0231032681
MD,1982,FALSE,
MG,1982,FALSE,69.9495178673
MV,1982,FALSE,7.1724137931
MX,1982,FALSE,0.05431681
MH,1982,FALSE,
MK,1982,FALSE,
ML,1982,FALSE,328.6327185245
MT,1982,FALSE,
MM,1982,FALSE,
ME,1982,FALSE,
MN,1982,FALSE,3.3098211272
MZ,1982,FALSE,0.0376843255
MR,1982,FALSE,
MU,1982,FALSE,10.1365600691
MW,1982,FALSE,1.0559322034
MY,1982,FALSE,2.3353173127
NA,1982,FALSE,
NE,1982,FALSE,328.5431119921
NG,1982,FALSE,0.9949011755
NI,1982,FALSE,
NL,1982,FALSE,1.2105882965
NO,1982,FALSE,6.4540824576
NP,1982,FALSE,12.9358974359
NZ,1982,FALSE,1.3300381547
OM,1982,FALSE,0.3453825521
PK,1982,FALSE,12.4823487566
PA,1982,FALSE,1
PE,1982,FALSE,
PH,1982,FALSE,8.5399027947
PW,1982,FALSE,
PG,1982,FALSE,0.7375776398
PL,1982,FALSE,0.0084832865
PT,1982,FALSE,0.3911633295
PY,1982,FALSE,125.9914076782
QA,1982,FALSE,3.6398578386
RO,1982,FALSE,0.0014958317
RU,1982,FALSE,
RW,1982,FALSE,92.8510498688
SA,1982,FALSE,3.4281688664
SD,1982,FALSE,0.0013542271
SN,1982,FALSE,328.5723472669
SG,1982,FALSE,2.1399773214
SB,1982,FALSE,0.9684210526
SL,1982,FALSE,1.2385365854
SV,1982,FALSE,1
SM,1982,FALSE,
CS,1982,FALSE,
SS,1982,FALSE,
ST,1982,FALSE,40.975308642
SR,1982,FALSE,0.0014577259
SK,1982,FALSE,
SI,1982,FALSE,
SE,1982,FALSE,6.2826089016
SZ,1982,FALSE,1.0818278427
SC,1982,FALSE,6.5405405405
SY,1982,FALSE,3.9499282228
TD,1982,FALSE,336.3092417062
TG,1982,FALSE,328.7578659371
TH,1982,FALSE,23.0001913039
TJ,1982,FALSE,
TM,1982,FALSE,
TL,1982,FALSE,
TO,1982,FALSE,0.987654321
TT,1982,FALSE,2.4001228501
TN,1982,FALSE,0.5906741573
TR,1982,FALSE,0.0001613535
TV,1982,FALSE,
TW,1982,FALSE,39.123851177
TZ,1982,FALSE,8.6466069142
UG,1982,FALSE,0.7
UA,1982,FALSE,
UY,1982,FALSE,0.0138970444
US,1982,FALSE,1
XK,1982,FALSE,
UZ,1982,FALSE,
VC,1982,FALSE,2.6862745098
VE,1982,FALSE,0.0042875
VN,1982,FALSE,0.9425699538
VU,1982,FALSE,96.6315789474
AS,1982,FALSE,1.2131147541
YE,1982,FALSE,
ZA,1982,FALSE,1.0858978917
ZM,1982,FALSE,0.0009287207
ZW,1982,FALSE,
AF,1983,FALSE,
AO,1983,FALSE,
AL,1983,FALSE,8.5805860806
AE,1983,FALSE,3.6709870909
AR,1983,FALSE,
AM,1983,FALSE,
AG,1983,FALSE,2.6961325967
AU,1983,FALSE,1.1081786881
AT,1983,FALSE,1.3025527981
AZ,1983,FALSE,
BI,1983,FALSE,92.940397351
BE,1983,FALSE,1.2632675412
BJ,1983,FALSE,417.0510510511
BF,1983,FALSE,381.1801400382
BD,1983,FALSE,24.6159724876
BG,1983,FALSE,0.0010050903
BH,1983,FALSE,0.3761602345
BS,1983,FALSE,1
BA,1983,FALSE,
BY,1983,FALSE,
BZ,1983,FALSE,2
BO,1983,FALSE,0.0002770851
BR,1983,FALSE,
BB,1983,FALSE,2
BN,1983,FALSE,
BT,1983,TRUE,10.0833333333
BW,1983,FALSE,1.1568785197
CF,1983,FALSE,367.8753753754
CA,1983,FALSE,1.2324138012
CH,1983,FALSE,2.0991506261
CL,1983,FALSE,78.7870851756
CN,1983,FALSE,1.9756723442
CI,1983,FALSE,381.056846054
CM,1983,FALSE,354.6653533906
CD,1983,FALSE,
CG,1983,FALSE,381.0022156573
CO,1983,FALSE,78.8593793578
KM,1983,FALSE,381.8348623853
CV,1983,FALSE,71.9144736842
CR,1983,FALSE,41.0915157293
CY,1983,FALSE,0.8983130272
CZ,1983,FALSE,
DE,1983,FALSE,1.3026212228
DJ,1983,FALSE,
DM,1983,FALSE,2.7157894737
DK,1983,FALSE,9.1449708639
DO,1983,FALSE,1.2500743384
DZ,1983,FALSE,4.9169980433
EC,1983,FALSE,1
EG,1983,FALSE,0.7
ER,1983,FALSE,
ES,1983,FALSE,0.8577421044
EE,1983,FALSE,
ET,1983,FALSE,2.0698850575
FI,1983,FALSE,0.936028032
FJ,1983,FALSE,1.0174064404
FR,1983,FALSE,1.156466345
FM,1983,FALSE,
GA,1983,FALSE,381.1035835731
GB,1983,FALSE,0.6591982194
GE,1983,FALSE,
GH,1983,FALSE,0.0008980325
GN,1983,FALSE,146.0390006094
GM,1983,FALSE,2.4759206799
GW,1983,FALSE,380.8979591837
GQ,1983,FALSE,386.3333333333
GR,1983,FALSE,0.257328223
GD,1983,FALSE,2.6910569106
GT,1983,FALSE,1
GY,1983,FALSE,3.0021459227
HK,1983,FALSE,7.2650745874
HN,1983,FALSE,2
HR,1983,FALSE,
HT,1983,FALSE,4.9978947368
HU,1983,FALSE,42.6714725644
ID,1983,FALSE,909.266632463
IO,1983,FALSE,10.3140027652
IE,1983,FALSE,1.017266537
IR,1983,FALSE,86.3579836485
IQ,1983,FALSE,
IS,1983,FALSE,24.8699485672
IL,1983,FALSE,0.0562305452
IT,1983,FALSE,0.7815676003
JM,1983,FALSE,2.4702608696
JO,1983,FALSE,0.3630637952
JP,1983,FALSE,237.511640603
KZ,1983,FALSE,
KE,1983,FALSE,13.3117383606
KG,1983,FALSE,
KH,1983,FALSE,
KI,1983,FALSE,1.1052631579
KN,1983,FALSE,2.6923076923
KP,1983,FALSE,775.7500773276
KW,1983,FALSE,0.2994044396
LA,1983,FALSE,35.4344186047
LB,1983,FALSE,4.5281420765
LR,1983,FALSE,
LY,1983,FALSE,0.2960610706
LC,1983,FALSE,2.701754386
LK,1983,FALSE,23.6220886551
LS,1983,FALSE,1.1101928375
LT,1983,FALSE,
LU,1983,FALSE,1.2631111111
LV,1983,FALSE,
MA,1983,FALSE,7.1111610583
MD,1983,FALSE,
MG,1983,FALSE,86.0777334852
MV,1983,FALSE,7.085106383
MX,1983,FALSE,0.1200065065
MH,1983,FALSE,
MK,1983,FALSE,
ML,1983,FALSE,381.0548281506
MT,1983,FALSE,
MM,1983,FALSE,
ME,1983,FALSE,
MN,1983,FALSE,3.4102898079
MZ,1983,FALSE,0.0402439024
MR,1983,FALSE,
MU,1983,FALSE,11.1619365609
MW,1983,FALSE,1.1749795585
MY,1983,FALSE,2.3212040579
NA,1983,FALSE,
NE,1983,FALSE,381.0870770937
NG,1983,FALSE,1.5876794127
NI,1983,FALSE,
NL,1983,FALSE,1.2918624155
NO,1983,FALSE,7.2963968411
NP,1983,FALSE,13.795703125
NZ,1983,FALSE,1.4951382354
OM,1983,FALSE,0.3454789179
PK,1983,FALSE,13.5817122855
PA,1983,FALSE,1
PE,1983,FALSE,
PH,1983,FALSE,11.1128624616
PW,1983,FALSE,
PG,1983,FALSE,0.8339813375
PL,1983,FALSE,0.0091504655
PT,1983,FALSE,0.5423655759
PY,1983,FALSE,125.9952216181
QA,1983,FALSE,3.6397649969
RO,1983,FALSE,0.0017113639
RU,1983,FALSE,
RW,1983,FALSE,94.3507371007
SA,1983,FALSE,3.4547525738
SD,1983,FALSE,0.0012747875
SN,1983,FALSE,381.0933669791
SG,1983,FALSE,2.1130429952
SB,1983,FALSE,1.1516853933
SL,1983,FALSE,1.8855218855
SV,1983,FALSE,1
SM,1983,FALSE,
CS,1983,FALSE,
SS,1983,FALSE,
ST,1983,FALSE,42.1710526316
SR,1983,FALSE,0.001509434
SK,1983,FALSE,
SI,1983,FALSE,
SE,1983,FALSE,7.6670721148
SZ,1983,FALSE,1.1118743867
SC,1983,FALSE,6.7551020408
SY,1983,FALSE,3.9300230575
TD,1983,FALSE,417.4431279621
TG,1983,FALSE,380.943019943
TH,1983,FALSE,23.0002747047
TJ,1983,FALSE,
TM,1983,FALSE,
TL,1983,FALSE,
TO,1983,FALSE,1.1125
TT,1983,FALSE,2.3999227202
TN,1983,FALSE,0.6787785925
TR,1983,FALSE,0.0002291614
TV,1983,FALSE,
TW,1983,FALSE,40.0654716807
TZ,1983,FALSE,9.7617911126
UG,1983,FALSE,0.8999842495
UA,1983,FALSE,
UY,1983,FALSE,0.0345872705
US,1983,FALSE,1
XK,1983,FALSE,
UZ,1983,FALSE,
VC,1983,FALSE,2.7064220183
VE,1983,FALSE,0.004292438
VN,1983,FALSE,1.0017672942
VU,1983,FALSE,99.7008547009
AS,1983,FALSE,1.5486725664
YE,1983,FALSE,
ZA,1983,FALSE,1.1141025187
ZM,1983,FALSE,0.001344809
ZW,1983,FALSE,
AF,1984,FALSE,
AO,1984,FALSE,
AL,1984,FALSE,8.5811688312
AE,1984,FALSE,3.6710249395
AR,1984,FALSE,7.16240026357633E-006
AM,1984,FALSE,
AG,1984,FALSE,2.6975609756
AU,1984,FALSE,1.1369129346
AT,1984,FALSE,1.4495703302
AZ,1984,FALSE,
BI,1984,FALSE,119.7255060729
BE,1984,FALSE,1.4286711195
BJ,1984,FALSE,437.0892018779
BF,1984,FALSE,436.8491103203
BD,1984,FALSE,25.3537640733
BG,1984,FALSE,0.0009767115
BH,1984,FALSE,0.376
BS,1984,FALSE,1
BA,1984,FALSE,
BY,1984,FALSE,
BZ,1984,FALSE,2
BO,1984,FALSE,0.0050639659
BR,1984,FALSE,
BB,1984,FALSE,2.0007293946
BN,1984,FALSE,
BT,1984,TRUE,11.3788819876
BW,1984,FALSE,1.517828201
CF,1984,FALSE,415.6661514683
CA,1984,FALSE,1.2950666949
CH,1984,FALSE,2.3496845834
CL,1984,FALSE,98.4785650045
CN,1984,FALSE,2.3200376597
CI,1984,FALSE,436.9594790159
CM,1984,FALSE,409.5064949735
CD,1984,FALSE,
CG,1984,FALSE,436.8787148594
CO,1984,FALSE,100.8199393837
KM,1984,FALSE,438.0952380952
CV,1984,FALSE,85.1034482759
CR,1984,FALSE,44.5266320677
CY,1984,FALSE,1.0026666667
CZ,1984,FALSE,
DE,1984,FALSE,1.4504171336
DJ,1984,FALSE,
DM,1984,FALSE,2.7009345794
DK,1984,FALSE,10.3565277657
DO,1984,FALSE,1
DZ,1984,FALSE,5.1229786656
EC,1984,FALSE,1
EG,1984,FALSE,0.7000025102
ER,1984,FALSE,
ES,1984,FALSE,0.9638320595
EE,1984,FALSE,
ET,1984,FALSE,2.0699428293
FI,1984,FALSE,1.0087832601
FJ,1984,FALSE,1.0829875519
FR,1984,FALSE,1.328157811
FM,1984,FALSE,
GA,1984,FALSE,436.9401686157
GB,1984,FALSE,0.7483158551
GE,1984,FALSE,
GH,1984,FALSE,0.0036011424
GN,1984,FALSE,182.0305023923
GM,1984,FALSE,2.9438943894
GW,1984,FALSE,437.7463235294
GQ,1984,FALSE,437.2702702703
GR,1984,FALSE,0.3286282787
GD,1984,FALSE,2.7067669173
GT,1984,FALSE,1
GY,1984,FALSE,3.8294930876
HK,1984,FALSE,7.8180529301
HN,1984,FALSE,1.9997474747
HR,1984,FALSE,
HT,1984,FALSE,4.9985748219
HU,1984,FALSE,48.0431204582
ID,1984,FALSE,1025.9449539286
IO,1984,FALSE,11.9046048359
IE,1984,FALSE,1.1679693409
IR,1984,FALSE,90.0297486506
IQ,1984,FALSE,
IS,1984,FALSE,31.7388218595
IL,1984,FALSE,0.2932046387
IT,1984,FALSE,0.9044478041
JM,1984,FALSE,4.3600755073
JO,1984,FALSE,0.384151247
JP,1984,FALSE,237.5224565873
KZ,1984,FALSE,
KE,1984,FALSE,14.4140734792
KG,1984,FALSE,
KH,1984,FALSE,
KI,1984,FALSE,1.1463414634
KN,1984,FALSE,2.6923076923
KP,1984,FALSE,805.974955993
KW,1984,FALSE,0.2994360815
LA,1984,FALSE,35.4392462638
LB,1984,FALSE,6.5105153686
LR,1984,FALSE,
LY,1984,FALSE,0.2960574674
LC,1984,FALSE,2.7018348624
LK,1984,FALSE,25.4822115385
LS,1984,FALSE,1.4402515723
LT,1984,FALSE,
LU,1984,FALSE,1.4287009748
LV,1984,FALSE,
MA,1984,FALSE,8.8106305294
