id,year,estimate,value
MK,1980,FALSE,
ML,1980,FALSE,0.0215140605
MT,1980,FALSE,
MM,1980,FALSE,
ME,1980,FALSE,
MN,1980,FALSE,141.857260211
MZ,1980,FALSE,15338.5731034943
MR,1980,FALSE,
MU,1980,FALSE,1.1645890697
MW,1980,FALSE,448.4538156205
MY,1980,FALSE,1.3102429352
NA,1980,FALSE,
NE,1980,FALSE,0.0144503742
NG,1980,FALSE,307.6010062528
NI,1980,FALSE,
NL,1980,FALSE,2.1216575903
NO,1980,FALSE,0.8402318249
NP,1980,FALSE,1.29120255
NZ,1980,FALSE,4.1105103311
OM,1980,FALSE,7.183340748
PK,1980,FALSE,1.4097345705
PA,1980,FALSE,2.124175037
PE,1980,FALSE,
PH,1980,FALSE,1.8852952103
PW,1980,FALSE,
PG,1980,FALSE,8.0163433297
PL,1980,FALSE,652320.980134229
PT,1980,FALSE,41.2217535654
PY,1980,FALSE,0.6874222421
QA,1980,FALSE,1.0268257793
RO,1980,FALSE,2838186.924814
RU,1980,FALSE,
RW,1980,FALSE,0.1263319638
SA,1980,FALSE,0.6279117294
SD,1980,FALSE,11593464.60897
SN,1980,FALSE,0.0166879055
SG,1980,FALSE,0.8092991899
SB,1980,FALSE,24.7982391171
SL,1980,FALSE,6191.6336507353
SV,1980,FALSE,3.0636688635
SM,1980,FALSE,
RS,1980,FALSE,
SS,1980,FALSE,
ST,1980,FALSE,24.0151137093
SR,1980,FALSE,2726955.50819854
SK,1980,FALSE,
SI,1980,FALSE,
SE,1980,FALSE,0.7561527127
SZ,1980,FALSE,15.0169168655
SC,1980,FALSE,0.8564893909
SY,1980,FALSE,
TD,1980,FALSE,0.0301959503
TG,1980,FALSE,0.0240204392
TH,1980,FALSE,0.1564235221
TJ,1980,FALSE,
TM,1980,FALSE,
TL,1980,FALSE,
TO,1980,FALSE,4.6010861505
TT,1980,FALSE,2.2682050256
TN,1980,FALSE,12.6096322018
TR,1980,FALSE,675798440.666669
TV,1980,FALSE,
TW,1980,FALSE,0.043648226
TZ,1980,FALSE,25.7541858098
UG,1980,FALSE,20438.4347465082
UA,1980,FALSE,
UY,1980,FALSE,496528.646104593
US,1980,FALSE,2.3698312189
XK,1980,FALSE,
UZ,1980,FALSE,
VC,1980,FALSE,1.1426277937
VE,1980,FALSE,655413.313256173
VN,1980,FALSE,327822.507406385
VU,1980,FALSE,0.0527184111
AS,1980,FALSE,8.9606154163
YE,1980,FALSE,
ZA,1980,FALSE,30.7252958843
ZM,1980,FALSE,20935606.006593
ZW,1980,FALSE,
AF,1981,FALSE,
AO,1981,FALSE,
AL,1981,FALSE,3.9650852983
AE,1981,FALSE,0.8152028089
AR,1981,FALSE,
AM,1981,FALSE,
AG,1981,FALSE,1.0924908273
AU,1981,FALSE,3.9114654029
AT,1981,FALSE,1.7314315287
AZ,1981,FALSE,
BI,1981,FALSE,0.2028702331
BE,1981,FALSE,2.4906877271
BJ,1981,FALSE,0.0143118554
BF,1981,FALSE,0.0092206638
BD,1981,FALSE,0.3556922625
BG,1981,FALSE,2393091.33159328
BH,1981,FALSE,5.5921678921
BS,1981,FALSE,2.1104689797
BA,1981,FALSE,
BY,1981,FALSE,
BZ,1981,FALSE,0.77393475
BO,1981,FALSE,
BR,1981,FALSE,
BB,1981,FALSE,1.3691269596
BN,1981,FALSE,
BT,1981,TRUE,0.9314275965
BW,1981,FALSE,18.3303072362
CF,1981,FALSE,0.0123909304
CA,1981,FALSE,1.9384570211
CH,1981,FALSE,0.8930060364
CL,1981,FALSE,0.6478141709
CN,1981,FALSE,3.13823335
CI,1981,FALSE,0.0125858605
CM,1981,FALSE,0.0137445462
CD,1981,FALSE,
CG,1981,FALSE,0.0165473173
CO,1981,FALSE,1.4977319815
KM,1981,FALSE,0.0147005334
CV,1981,FALSE,0.0784588279
CR,1981,FALSE,4.999881202
CY,1981,FALSE,4.6667991741
CZ,1981,FALSE,
DE,1981,FALSE,1.6699360128
DJ,1981,FALSE,
DM,1981,FALSE,1.0116589506
DK,1981,FALSE,0.3483942746
DO,1981,FALSE,64.6940898345
DZ,1981,FALSE,8.1607258608
EC,1981,FALSE,1.9965238728
EG,1981,FALSE,31.3527441215
ER,1981,FALSE,
ES,1981,FALSE,7.8653970554
EE,1981,FALSE,
ET,1981,FALSE,5.2436095975
FI,1981,FALSE,3.5917508972
FJ,1981,FALSE,3.7334880133
FR,1981,FALSE,2.7594127464
FM,1981,FALSE,
GA,1981,FALSE,0.0155676458
GB,1981,FALSE,5.5683963461
GE,1981,FALSE,
GH,1981,FALSE,9697739.63629611
GN,1981,FALSE,1.2675247171
GM,1981,FALSE,7.0429370319
GW,1981,FALSE,0.0113890783
GQ,1981,FALSE,0.0556101635
GR,1981,FALSE,102.9443343076
GD,1981,FALSE,0.9347827025
GT,1981,FALSE,21.2749077491
GY,1981,FALSE,85.192559518
HK,1981,FALSE,0.5089591729
HN,1981,FALSE,9.7255196024
HR,1981,FALSE,
HT,1981,FALSE,7.1158183325
HU,1981,FALSE,0.7517174
ID,1981,FALSE,0.0487250377
IO,1981,FALSE,1.0611773636
IE,1981,FALSE,4.1122400859
IR,1981,FALSE,3.4757931625
IQ,1981,FALSE,
IS,1981,FALSE,4.5265788088
IL,1981,FALSE,82814.0764971843
IT,1981,FALSE,7.2117865429
JM,1981,FALSE,96.3164438057
JO,1981,FALSE,14.4199019281
JP,1981,FALSE,0.004404092
KZ,1981,FALSE,
KE,1981,FALSE,1.6225658239
KG,1981,FALSE,
KH,1981,FALSE,
KI,1981,FALSE,3.8075719474
KN,1981,FALSE,1.2239478665
KP,1981,FALSE,0.0053736542
KW,1981,FALSE,7.9857889399
LA,1981,FALSE,50.0833606436
LB,1981,FALSE,432.3885238362
LR,1981,FALSE,
LY,1981,FALSE,35.1348800387
LC,1981,FALSE,0.9070335345
LK,1981,FALSE,0.985618411
LS,1981,FALSE,17.3557264928
LT,1981,FALSE,
LU,1981,FALSE,2.6171345318
LV,1981,FALSE,
MA,1981,FALSE,0.548250214
MD,1981,FALSE,
MG,1981,FALSE,1.0881513903
MV,1981,FALSE,0.877443003
MX,1981,FALSE,43253.6398941545
MH,1981,FALSE,
MK,1981,FALSE,
ML,1981,FALSE,0.0153419918
MT,1981,FALSE,
MM,1981,FALSE,
ME,1981,FALSE,
MN,1981,FALSE,133.258564072
MZ,1981,FALSE,20387.520876011
MR,1981,FALSE,
MU,1981,FALSE,0.8788816854
MW,1981,FALSE,349.9500065597
MY,1981,FALSE,1.2248984309
NA,1981,FALSE,
NE,1981,FALSE,0.0100753391
NG,1981,FALSE,323.9010064841
NI,1981,FALSE,
NL,1981,FALSE,1.5983772407
NO,1981,FALSE,0.6403981127
NP,1981,FALSE,1.1960553654
NZ,1981,FALSE,3.2427122849
OM,1981,FALSE,6.9094382519
PK,1981,FALSE,1.159108861
PA,1981,FALSE,2.0495154341
PE,1981,FALSE,
PH,1981,FALSE,1.6048803631
PW,1981,FALSE,
PG,1981,FALSE,8.2147304824
PL,1981,FALSE,464422.397498092
PT,1981,FALSE,28.5738117068
PY,1981,FALSE,0.5887716473
QA,1981,FALSE,0.9003682441
RO,1981,FALSE,3409235.81905066
RU,1981,FALSE,
RW,1981,FALSE,0.114013523
SA,1981,FALSE,0.5680003692
SD,1981,FALSE,5635610.13266255
SN,1981,FALSE,0.0116915483
SG,1981,FALSE,0.7737592372
SB,1981,FALSE,20.766463414
SL,1981,FALSE,4807.5385439203
SV,1981,FALSE,3.2759494988
SM,1981,FALSE,
RS,1981,FALSE,
SS,1981,FALSE,
ST,1981,FALSE,20.5523238574
SR,1981,FALSE,2736751.52710395
SK,1981,FALSE,
SI,1981,FALSE,
SE,1981,FALSE,0.5769388624
SZ,1981,FALSE,13.6413985584
SC,1981,FALSE,0.8100749816
SY,1981,FALSE,
TD,1981,FALSE,0.0139540387
TG,1981,FALSE,0.0168764589
TH,1981,FALSE,0.1354454192
TJ,1981,FALSE,
TM,1981,FALSE,
TL,1981,FALSE,
TO,1981,FALSE,4.8373533092
TT,1981,FALSE,2.1157895774
TN,1981,FALSE,9.2834348654
TR,1981,FALSE,316874062.616897
TV,1981,FALSE,
TW,1981,FALSE,0.0381006639
TZ,1981,FALSE,21.8108674441
UG,1981,FALSE,13159.4283114888
UA,1981,FALSE,
UY,1981,FALSE,327681.109369176
US,1981,FALSE,2.1674773289
XK,1981,FALSE,
UZ,1981,FALSE,
VC,1981,FALSE,0.9647334745
VE,1981,FALSE,577831.642265323
VN,1981,FALSE,116354.504370027
VU,1981,FALSE,0.0355600427
AS,1981,FALSE,6.8700108308
YE,1981,FALSE,
ZA,1981,FALSE,24.8089485073
ZM,1981,FALSE,16217705.5917268
ZW,1981,FALSE,
AF,1982,FALSE,
AO,1982,FALSE,
AL,1982,FALSE,3.9622343492
AE,1982,FALSE,0.8136131312
AR,1982,FALSE,
AM,1982,FALSE,
AG,1982,FALSE,0.976727294
AU,1982,FALSE,3.0892945153
AT,1982,FALSE,1.5310860621
AZ,1982,FALSE,
BI,1982,FALSE,0.1900190513
BE,1982,FALSE,1.8826382317
BJ,1982,FALSE,0.0107328799
BF,1982,FALSE,0.0068647163
BD,1982,FALSE,0.2651071888
BG,1982,FALSE,2293163.28135451
BH,1982,FALSE,5.6588008492
BS,1982,FALSE,1.9923960155
BA,1982,FALSE,
BY,1982,FALSE,
BZ,1982,FALSE,0.7161209084
BO,1982,FALSE,
BR,1982,FALSE,
BB,1982,FALSE,1.2467134093
BN,1982,FALSE,
BT,1982,TRUE,0.8030943569
BW,1982,FALSE,13.7277643071
CF,1982,FALSE,0.0095190875
CA,1982,FALSE,1.7364751951
CH,1982,FALSE,0.804825435
CL,1982,FALSE,0.4406557869
CN,1982,FALSE,2.8334781746
CI,1982,FALSE,0.0096113725
CM,1982,FALSE,0.0096921589
CD,1982,FALSE,
CG,1982,FALSE,0.0132894852
CO,1982,FALSE,1.0207248897
KM,1982,FALSE,0.0110231195
CV,1982,FALSE,0.0557179093
CR,1982,FALSE,1.5795405631
CY,1982,FALSE,3.7486428425
CZ,1982,FALSE,
DE,1982,FALSE,1.4805313142
DJ,1982,FALSE,
DM,1982,FALSE,0.9586282357
DK,1982,FALSE,0.2705207788
DO,1982,FALSE,51.8697600989
DZ,1982,FALSE,7.456081417
EC,1982,FALSE,2.0238666311
EG,1982,FALSE,28.4314575901
ER,1982,FALSE,
ES,1982,FALSE,5.8279919576
EE,1982,FALSE,
ET,1982,FALSE,5.0313091131
FI,1982,FALSE,2.9527222164
FJ,1982,FALSE,3.2108655285
FR,1982,FALSE,2.0352852068
FM,1982,FALSE,
GA,1982,FALSE,0.0118228782
GB,1982,FALSE,4.4811913996
GE,1982,FALSE,
GH,1982,FALSE,5493016.04485147
GN,1982,FALSE,0.7263848751
GM,1982,FALSE,6.2329412666
GW,1982,FALSE,0.0071365372
GQ,1982,FALSE,0.0331201504
GR,1982,FALSE,67.1386984359
GD,1982,FALSE,0.9030476356
GT,1982,FALSE,20.2631521142
GY,1982,FALSE,79.6125907704
HK,1982,FALSE,0.427215038
HN,1982,FALSE,9.3119347402
HR,1982,FALSE,
HT,1982,FALSE,6.6494421731
HU,1982,FALSE,0.6662307424
ID,1982,FALSE,0.0442718438
IO,1982,FALSE,0.8942177921
IE,1982,FALSE,3.0948376693
IR,1982,FALSE,2.7890273312
IQ,1982,FALSE,
IS,1982,FALSE,1.7228438248
IL,1982,FALSE,17495.277707188
IT,1982,FALSE,5.1503965542
JM,1982,FALSE,86.5290512652
JO,1982,FALSE,12.7005221027
JP,1982,FALSE,0.0038396439
KZ,1982,FALSE,
KE,1982,FALSE,1.2147380948
KG,1982,FALSE,
KH,1982,FALSE,
KI,1982,FALSE,3.2481739379
KN,1982,FALSE,1.1433993682
KP,1982,FALSE,0.0047158906
KW,1982,FALSE,7.9268109346
LA,1982,FALSE,17.0926107712
LB,1982,FALSE,331.3986575015
LR,1982,FALSE,
LY,1982,FALSE,35.7757170997
LC,1982,FALSE,0.9858384559
LK,1982,FALSE,0.8216652106
LS,1982,FALSE,14.2282105615
LT,1982,FALSE,
LU,1982,FALSE,2.128837996
LV,1982,FALSE,
MA,1982,FALSE,0.4390748569
MD,1982,FALSE,
MG,1982,FALSE,0.6569582605
MV,1982,FALSE,0.8848373582
MX,1982,FALSE,12023.6974315916
MH,1982,FALSE,
MK,1982,FALSE,
ML,1982,FALSE,0.012496768
MT,1982,FALSE,
MM,1982,FALSE,
ME,1982,FALSE,
MN,1982,FALSE,122.6084692426
MZ,1982,FALSE,16178.6020716023
MR,1982,FALSE,
MU,1982,FALSE,0.6233593581
MW,1982,FALSE,270.3440085787
MY,1982,FALSE,1.178701635
NA,1982,FALSE,
NE,1982,FALSE,0.0075751465
NG,1982,FALSE,258.1035784849
NI,1982,FALSE,
NL,1982,FALSE,1.4120538217
NO,1982,FALSE,0.5154141352
NP,1982,FALSE,1.0570111118
NZ,1982,FALSE,2.5168935123
OM,1982,FALSE,7.3420557272
PK,1982,FALSE,0.9232003244
PA,1982,FALSE,1.9542994166
PE,1982,FALSE,
PH,1982,FALSE,1.3657170006
PW,1982,FALSE,
PG,1982,FALSE,7.2567459995
PL,1982,FALSE,130827.131288948
PT,1982,FALSE,18.8578851655
PY,1982,FALSE,0.5539511714
QA,1982,FALSE,0.9423237265
RO,1982,FALSE,3516073.73038981
RU,1982,FALSE,
RW,1982,FALSE,0.1042151839
SA,1982,FALSE,0.5913642324
SD,1982,FALSE,3512304.79240397
SN,1982,FALSE,0.0088078685
SG,1982,FALSE,0.7313251323
SB,1982,FALSE,16.5787639365
SL,1982,FALSE,3840.7050016997
SV,1982,FALSE,3.1084215461
SM,1982,FALSE,
RS,1982,FALSE,
SS,1982,FALSE,
ST,1982,FALSE,19.3647993691
SR,1982,FALSE,2554791.71119316
SK,1982,FALSE,
SI,1982,FALSE,
SE,1982,FALSE,0.430755434
SZ,1982,FALSE,9.3971124316
SC,1982,FALSE,0.7684675974
SY,1982,FALSE,
TD,1982,FALSE,0.0111184319
TG,1982,FALSE,0.0131817065
TH,1982,FALSE,0.1223153652
TJ,1982,FALSE,
TM,1982,FALSE,
TL,1982,FALSE,
TO,1982,FALSE,4.2364784387
TT,1982,FALSE,1.8865355155
TN,1982,FALSE,6.6903116055
TR,1982,FALSE,173604668.818667
TV,1982,FALSE,
TW,1982,FALSE,0.0348055664
TZ,1982,FALSE,17.1307771871
UG,1982,FALSE,3781.6720779978
UA,1982,FALSE,
UY,1982,FALSE,216945.943369502
US,1982,FALSE,2.0408297918
XK,1982,FALSE,
UZ,1982,FALSE,
VC,1982,FALSE,0.8735388333
VE,1982,FALSE,581062.59903401
VN,1982,FALSE,28541.1177096476
VU,1982,FALSE,0.0298420917
AS,1982,FALSE,4.8387357456
YE,1982,FALSE,
ZA,1982,FALSE,17.5957438378
ZM,1982,FALSE,13911849.0868375
ZW,1982,FALSE,
AF,1983,FALSE,
AO,1983,FALSE,
AL,1983,FALSE,3.9653824618
AE,1983,FALSE,0.8413529382
AR,1983,FALSE,
AM,1983,FALSE,
AG,1983,FALSE,0.9311174431
AU,1983,FALSE,2.5208834477
AT,1983,FALSE,1.4043044483
AZ,1983,FALSE,
BI,1983,FALSE,0.1745791911
BE,1983,FALSE,1.5905453109
BJ,1983,FALSE,0.0077225102
BF,1983,FALSE,0.0055158594
BD,1983,FALSE,0.2136619923
BG,1983,FALSE,2316683.57606887
BH,1983,FALSE,5.9077176102
BS,1983,FALSE,1.9118569865
BA,1983,FALSE,
BY,1983,FALSE,
BZ,1983,FALSE,0.7225125544
BO,1983,FALSE,208072457.80368
BR,1983,FALSE,
BB,1983,FALSE,1.1802353196
BN,1983,FALSE,
BT,1983,TRUE,0.7034325746
BW,1983,FALSE,11.799533178
CF,1983,FALSE,0.0076957768
CA,1983,FALSE,1.6487518186
CH,1983,FALSE,0.7604174747
CL,1983,FALSE,0.2201467577
CN,1983,FALSE,2.6874007423
CI,1983,FALSE,0.0077223889
CM,1983,FALSE,0.0071895101
CD,1983,FALSE,
CG,1983,FALSE,0.0111309548
CO,1983,FALSE,0.6890015158
KM,1983,FALSE,0.008654275
CV,1983,FALSE,0.0408035068
CR,1983,FALSE,1.1290532358
CY,1983,FALSE,3.2132703318
CZ,1983,FALSE,
DE,1983,FALSE,1.3642697109
DJ,1983,FALSE,
DM,1983,FALSE,0.877210153
DK,1983,FALSE,0.2294934418
DO,1983,FALSE,45.1550703737
DZ,1983,FALSE,6.5826877377
EC,1983,FALSE,2.2383127835
EG,1983,FALSE,25.3255999161
ER,1983,FALSE,
ES,1983,FALSE,3.976548997
EE,1983,FALSE,
ET,1983,FALSE,4.8814564987
FI,1983,FALSE,2.3533661282
FJ,1983,FALSE,2.7466538765
FR,1983,FALSE,1.5994580071
FM,1983,FALSE,
GA,1983,FALSE,0.009366201
GB,1983,FALSE,3.6889532358
GE,1983,FALSE,
GH,1983,FALSE,1503237.67141285
GN,1983,FALSE,0.4193106705
GM,1983,FALSE,5.3589181762
GW,1983,FALSE,0.0045517106
GQ,1983,FALSE,0.022292333
GR,1983,FALSE,42.1833012029
GD,1983,FALSE,0.8765647329
GT,1983,FALSE,19.0260905435
GY,1983,FALSE,69.3941271347
HK,1983,FALSE,0.3414139786
HN,1983,FALSE,8.7052387268
HR,1983,FALSE,
HT,1983,FALSE,6.1027182456
HU,1983,FALSE,0.5448003205
ID,1983,FALSE,0.0269293225
IO,1983,FALSE,0.7398715976
IE,1983,FALSE,2.4463741779
IR,1983,FALSE,2.3682821732
IQ,1983,FALSE,
IS,1983,FALSE,0.4832384718
IL,1983,FALSE,2995.7451124264
IT,1983,FALSE,3.9778926992
JM,1983,FALSE,52.6236825523
JO,1983,FALSE,11.1294454034
JP,1983,FALSE,0.0039901327
KZ,1983,FALSE,
KE,1983,FALSE,0.8983618455
KG,1983,FALSE,
KH,1983,FALSE,
KI,1983,FALSE,2.7083025866
KN,1983,FALSE,1.1380618271
KP,1983,FALSE,0.0042375373
KW,1983,FALSE,8.1951634247
LA,1983,FALSE,9.6225195581
LB,1983,FALSE,325.2408641322
LR,1983,FALSE,
LY,1983,FALSE,35.7736993457
LC,1983,FALSE,0.9520285197
LK,1983,FALSE,0.6103375927
LS,1983,FALSE,12.6856271537
LT,1983,FALSE,
LU,1983,FALSE,1.7594229801
LV,1983,FALSE,
MA,1983,FALSE,0.3465278141
MD,1983,FALSE,
MG,1983,FALSE,0.4394975067
MV,1983,FALSE,0.8765791743
MX,1983,FALSE,2915.4173204847
MH,1983,FALSE,
MK,1983,FALSE,
ML,1983,FALSE,0.0089989148
MT,1983,FALSE,
MM,1983,FALSE,
ME,1983,FALSE,
MN,1983,FALSE,118.0564285519
MZ,1983,FALSE,13411.6738946899
MR,1983,FALSE,
MU,1983,FALSE,0.5258360437
MW,1983,FALSE,218.3757690202
MY,1983,FALSE,1.1334652499
NA,1983,FALSE,
NE,1983,FALSE,0.0060581458
NG,1983,FALSE,141.9392650473
NI,1983,FALSE,
NL,1983,FALSE,1.2959938936
NO,1983,FALSE,0.4262504309
NP,1983,FALSE,0.8241726651
NZ,1983,FALSE,2.0557761317
OM,1983,FALSE,8.1192101491
PK,1983,FALSE,0.8059566689
PA,1983,FALSE,1.818009862
PE,1983,FALSE,
PH,1983,FALSE,0.9188597425
PW,1983,FALSE,
PG,1983,FALSE,5.8786188474
PL,1983,FALSE,102483.878421151
PT,1983,FALSE,10.7485949919
PY,1983,FALSE,0.4840780551
QA,1983,FALSE,1.0478820641
RO,1983,FALSE,3271527.57724319
RU,1983,FALSE,
RW,1983,FALSE,0.100186042
SA,1983,FALSE,0.6341517054
SD,1983,FALSE,2673082.32964211
SN,1983,FALSE,0.0069495425
SG,1983,FALSE,0.7179040956
SB,1983,FALSE,13.035541921
SL,1983,FALSE,1880.6560715806
SV,1983,FALSE,3.2959629523
SM,1983,FALSE,
RS,1983,FALSE,
SS,1983,FALSE,
ST,1983,FALSE,18.7516098799
SR,1983,FALSE,2467273.1941321
SK,1983,FALSE,
SI,1983,FALSE,
SE,1983,FALSE,0.3205381727
SZ,1983,FALSE,8.3149211062
SC,1983,FALSE,0.72107685
SY,1983,FALSE,
TD,1983,FALSE,0.0083466073
TG,1983,FALSE,0.0096958741
TH,1983,FALSE,0.1180077463
TJ,1983,FALSE,
TM,1983,FALSE,
TL,1983,FALSE,
TO,1983,FALSE,3.602482349
TT,1983,FALSE,1.7741710484
TN,1983,FALSE,5.1653805201
TR,1983,FALSE,97335893.521465
TV,1983,FALSE,
TW,1983,FALSE,0.03296108
TZ,1983,FALSE,13.0107993128
UG,1983,FALSE,2104.3819046117
UA,1983,FALSE,
UY,1983,FALSE,61935.2444314345
US,1983,FALSE,1.9633342668
XK,1983,FALSE,
UZ,1983,FALSE,
VC,1983,FALSE,0.8342730697
VE,1983,FALSE,524908.074103826
VN,1983,FALSE,19181.8143760623
VU,1983,FALSE,0.0281352662
AS,1983,FALSE,3.2167226385
YE,1983,FALSE,
ZA,1983,FALSE,14.7115112885
ZM,1983,FALSE,8646729.7586502
ZW,1983,FALSE,
AF,1984,FALSE,
AO,1984,FALSE,
AL,1984,FALSE,4.096272882
AE,1984,FALSE,0.8864805807
AR,1984,FALSE,
AM,1984,FALSE,
AG,1984,FALSE,0.9029825952
AU,1984,FALSE,2.3189256922
AT,1984,FALSE,1.205995578
AZ,1984,FALSE,
BI,1984,FALSE,0.1159423999
BE,1984,FALSE,1.3338590591
BJ,1984,FALSE,0.0066213731
BF,1984,FALSE,0.0047709789
BD,1984,FALSE,0.1845435127
BG,1984,FALSE,2346745.942891
BH,1984,FALSE,5.9325173008
BS,1984,FALSE,1.8330768154
BA,1984,FALSE,
BY,1984,FALSE,
BZ,1984,FALSE,0.7207979769
BO,1984,FALSE,747926.531763397
BR,1984,FALSE,
BB,1984,FALSE,1.1213210945
BN,1984,FALSE,
BT,1984,TRUE,0.5758877922
BW,1984,FALSE,7.3531800705
CF,1984,FALSE,0.0068199542
CA,1984,FALSE,1.5191630468
CH,1984,FALSE,0.6547281331
CL,1984,FALSE,0.1534276727
CN,1984,FALSE,2.1808249059
CI,1984,FALSE,0.0057729687
CM,1984,FALSE,0.0054832188
CD,1984,FALSE,
CG,1984,FALSE,0.0094256595
CO,1984,FALSE,0.4410917927
KM,1984,FALSE,0.0071089994
CV,1984,FALSE,0.0316982172
CR,1984,FALSE,0.8929382456
CY,1984,FALSE,2.6630382282
CZ,1984,FALSE,
DE,1984,FALSE,1.2009376474
DJ,1984,FALSE,
DM,1984,FALSE,0.8267593612
DK,1984,FALSE,0.1912077456
DO,1984,FALSE,45.4427100631
DZ,1984,FALSE,5.9081378267
EC,1984,FALSE,2.1915541732
EG,1984,FALSE,24.330333266
ER,1984,FALSE,
ES,1984,FALSE,3.2115964896
EE,1984,FALSE,
ET,1984,FALSE,5.0470322003
FI,1984,FALSE,2.0133025556
FJ,1984,FALSE,2.5446141567
FR,1984,FALSE,1.3006843488
FM,1984,FALSE,
GA,1984,FALSE,0.0077713308
GB,1984,FALSE,3.1161751089
GE,1984,FALSE,
GH,1984,FALSE,151437.104616134
GN,1984,FALSE,0.2685979585
GM,1984,FALSE,4.082745032
GW,1984,FALSE,0.0052397894
GQ,1984,FALSE,0.0156770727
GR,1984,FALSE,27.0921245043
GD,1984,FALSE,0.8402417981
GT,1984,FALSE,18.275978207
GY,1984,FALSE,46.7935519195
HK,1984,FALSE,0.2893524507
HN,1984,FALSE,8.4228758443
HR,1984,FALSE,
HT,1984,FALSE,5.5179225229
HU,1984,FALSE,0.4550996401
ID,1984,FALSE,0.0220966417
IO,1984,FALSE,0.5939501704
IE,1984,FALSE,1.9855910432
IR,1984,FALSE,2.1713171848
IQ,1984,FALSE,
IS,1984,FALSE,0.2984361005
IL,1984,FALSE,118.8665257919
IT,1984,FALSE,3.1034762691
JM,1984,FALSE,23.1335134883
JO,1984,FALSE,10.262236831
JP,1984,FALSE,0.0039215485
KZ,1984,FALSE,
KE,1984,FALSE,0.750279362
KG,1984,FALSE,
KH,1984,FALSE,
KI,1984,FALSE,2.4723188138
KN,1984,FALSE,1.0708233102
