id,year,direction,flow-type,flow-name,value
CL,2013,in,commercial,fdi-in-profits-out,na
CL,2013,out,commercial,fdi-out,11074466967
CL,2013,out,official,oda-capital-payments-out,15620000
CL,2013,out,official,oofs-capital-payments-out,1191840000
CL,2013,in,commercial,net-portfolio-equity-in,6110113109
CL,2013,out,official,oofs-interest-payments-out,159950000
CL,2013,in,official,oofs-in,2227760000
CL,2013,out,official,oda-interest-payments-out,7300000
CL,2013,in,commercial,fdi-in,20539198336
CL,2013,in,private,remittances-in,291984.9682
CL,2012,out,illicit,trade-mispricing-out,4746132056
CL,2013,out,private,remittances-out,273745.643
CL,2012,in,official,dfis-in,5228914017
CL,2012,out,illicit,illicit-financing-out,335531663.9
CL,2013,in,commercial,long-debt-disbursement-commercial-in,na
CL,2013,in,commercial,short-debt-net-flow-in,na
CL,2013,out,commercial,long-debt-capital-payments-out,na
CL,2013,out,commercial,long-debt-interest-payments-out,na
CL,2013,out,commercial,short-debt-interest-out,na
CM,2011,in,private,pda-in,na
CM,2013,in,official,ssc-in,na
CM,2013,in,official,oda-in,768480000
CM,2013,in,commercial,fdi-in-profits-out,0
CM,2013,out,commercial,fdi-out,127923424.1
CM,2013,out,official,oda-capital-payments-out,39380000
CM,2013,out,official,oofs-capital-payments-out,104360000
CM,2013,in,commercial,net-portfolio-equity-in,0
CM,2013,out,official,oofs-interest-payments-out,75960000
CM,2013,in,official,oofs-in,46070000
CM,2013,out,official,oda-interest-payments-out,11540000
CM,2013,in,commercial,fdi-in,541453691.4
CM,2013,in,private,remittances-in,196178860.5
CM,2012,out,illicit,trade-mispricing-out,0
CM,2013,out,private,remittances-out,na
CM,2012,in,official,dfis-in,343629436.1
CM,2012,out,illicit,illicit-financing-out,42824192.18
CM,2013,in,commercial,long-debt-disbursement-commercial-in,190815000
CM,2013,in,commercial,short-debt-net-flow-in,235709611.3
CM,2013,out,commercial,long-debt-capital-payments-out,124340000
CM,2013,out,commercial,long-debt-interest-payments-out,27076000
CM,2013,out,commercial,short-debt-interest-out,3254496.56
CN,2011,in,private,pda-in,na
CN,2013,in,official,ssc-in,na
CN,2013,in,official,oda-in,1834200000
CN,2013,in,commercial,fdi-in-profits-out,1.96776E+11
CN,2013,out,commercial,fdi-out,96299401922
CN,2013,out,official,oda-capital-payments-out,2698700000
CN,2013,out,official,oofs-capital-payments-out,4324650000
CN,2013,in,commercial,net-portfolio-equity-in,31077982091
CN,2013,out,official,oofs-interest-payments-out,526470000
CN,2013,in,official,oofs-in,5324320000
CN,2013,out,official,oda-interest-payments-out,475340000
CN,2013,in,commercial,fdi-in,1.18144E+11
CN,2013,in,private,remittances-in,59425784530
CN,2012,out,illicit,trade-mispricing-out,1.62492E+11
CN,2013,out,private,remittances-out,4236403098
CN,2012,in,official,dfis-in,2209167851
CN,2012,out,illicit,illicit-financing-out,87074363334
CN,2013,in,commercial,long-debt-disbursement-commercial-in,54085104001
CN,2013,in,commercial,short-debt-net-flow-in,1.09768E+11
CN,2013,out,commercial,long-debt-capital-payments-out,31081532999
CN,2013,out,commercial,long-debt-interest-payments-out,3337439000
CN,2013,out,commercial,short-debt-interest-out,0
CO,2011,in,private,pda-in,na
CO,2013,in,official,ssc-in,na
CO,2013,in,official,oda-in,875870000
CO,2013,in,commercial,fdi-in-profits-out,13700912654
CO,2013,out,commercial,fdi-out,7780278622
CO,2013,out,official,oda-capital-payments-out,45290000
CO,2013,out,official,oofs-capital-payments-out,1217120000
CO,2013,in,commercial,net-portfolio-equity-in,1958391615
CO,2013,out,official,oofs-interest-payments-out,551620000
CO,2013,in,official,oofs-in,2607720000
CO,2013,out,official,oda-interest-payments-out,4500000
CO,2013,in,commercial,fdi-in,17052999375
CO,2013,in,private,remittances-in,3949829549
CO,2012,out,illicit,trade-mispricing-out,1285346962
CO,2013,out,private,remittances-out,149525112.8
CO,2012,in,official,dfis-in,1738476708
CO,2012,out,illicit,illicit-financing-out,138541056
CO,2013,in,commercial,long-debt-disbursement-commercial-in,19616582000
CO,2013,in,commercial,short-debt-net-flow-in,1656203557
CO,2013,out,commercial,long-debt-capital-payments-out,7785342001
CO,2013,out,commercial,long-debt-interest-payments-out,2770558000
CO,2013,out,commercial,short-debt-interest-out,571685111.5
CR,2011,in,private,pda-in,na
CR,2013,in,official,ssc-in,na
CR,2013,in,official,oda-in,78400000
CR,2013,in,commercial,fdi-in-profits-out,797387837.3
CR,2013,out,commercial,fdi-out,262887934.1
CR,2013,out,official,oda-capital-payments-out,43720000
CR,2013,out,official,oofs-capital-payments-out,121270000
CR,2013,in,commercial,net-portfolio-equity-in,0
CR,2013,out,official,oofs-interest-payments-out,49480000
CR,2013,in,official,oofs-in,260160000
CR,2013,out,official,oda-interest-payments-out,5860000
CR,2013,in,commercial,fdi-in,2549592550
CR,2013,in,private,remittances-in,na
CR,2012,out,illicit,trade-mispricing-out,21553195298
CR,2013,out,private,remittances-out,387055360.5
CR,2012,in,official,dfis-in,1179973322
CR,2012,out,illicit,illicit-financing-out,0
CR,2013,in,commercial,long-debt-disbursement-commercial-in,5518107000
CR,2013,in,commercial,short-debt-net-flow-in,-401087025.7
CR,2013,out,commercial,long-debt-capital-payments-out,2229607000
CR,2013,out,commercial,long-debt-interest-payments-out,613084000
CR,2013,out,commercial,short-debt-interest-out,65860181.65
CU,2011,in,private,pda-in,na
CU,2013,in,official,ssc-in,na
CU,2013,in,official,oda-in,104260000
CU,2013,in,commercial,fdi-in-profits-out,na
CU,2013,out,commercial,fdi-out,na
CU,2013,out,official,oda-capital-payments-out,3810000
CU,2013,out,official,oofs-capital-payments-out,2770000
CU,2013,in,commercial,net-portfolio-equity-in,na
CU,2013,out,official,oofs-interest-payments-out,1320000
CU,2013,in,official,oofs-in,0
CU,2013,out,official,oda-interest-payments-out,270000
CU,2013,in,commercial,fdi-in,na
CU,2013,in,private,remittances-in,0
CU,2012,out,illicit,trade-mispricing-out,na
CU,2013,out,private,remittances-out,na
CU,2012,in,official,dfis-in,0
CU,2012,out,illicit,illicit-financing-out,na
CU,2013,in,commercial,long-debt-disbursement-commercial-in,na
CU,2013,in,commercial,short-debt-net-flow-in,na
CU,2013,out,commercial,long-debt-capital-payments-out,na
CU,2013,out,commercial,long-debt-interest-payments-out,na
CU,2013,out,commercial,short-debt-interest-out,na
CV,2011,in,private,pda-in,na
CV,2013,in,official,ssc-in,na
CV,2013,in,official,oda-in,261860000
CV,2013,in,commercial,fdi-in-profits-out,12551407.04
CV,2013,out,commercial,fdi-out,1744235.335
CV,2013,out,official,oda-capital-payments-out,24570000
CV,2013,out,official,oofs-capital-payments-out,3290000
CV,2013,in,commercial,net-portfolio-equity-in,0
CV,2013,out,official,oofs-interest-payments-out,6220000
CV,2013,in,official,oofs-in,43400000
CV,2013,out,official,oda-interest-payments-out,12280000
CV,2013,in,commercial,fdi-in,17868183.08
CV,2013,in,private,remittances-in,180260417.3
CV,2012,out,illicit,trade-mispricing-out,770310318
CV,2013,out,private,remittances-out,9289354.636
CV,2012,in,official,dfis-in,12000000
CV,2012,out,illicit,illicit-financing-out,159906685.9
CV,2013,in,commercial,long-debt-disbursement-commercial-in,64413000
CV,2013,in,commercial,short-debt-net-flow-in,0
CV,2013,out,commercial,long-debt-capital-payments-out,2407000
CV,2013,out,commercial,long-debt-interest-payments-out,2407000
CV,2013,out,commercial,short-debt-interest-out,0
DJ,2011,in,private,pda-in,na
DJ,2013,in,official,ssc-in,na
DJ,2013,in,official,oda-in,167440000
DJ,2013,in,commercial,fdi-in-profits-out,0
DJ,2013,out,commercial,fdi-out,na
DJ,2013,out,official,oda-capital-payments-out,16770000
DJ,2013,out,official,oofs-capital-payments-out,33380000
DJ,2013,in,commercial,net-portfolio-equity-in,0
DJ,2013,out,official,oofs-interest-payments-out,11440000
DJ,2013,in,official,oofs-in,340000
DJ,2013,out,official,oda-interest-payments-out,3540000
DJ,2013,in,commercial,fdi-in,279031259.1
DJ,2013,in,private,remittances-in,na
DJ,2012,out,illicit,trade-mispricing-out,424122032.8
DJ,2013,out,private,remittances-out,na
DJ,2012,in,official,dfis-in,8071354.786
DJ,2012,out,illicit,illicit-financing-out,0
DJ,2013,in,commercial,long-debt-disbursement-commercial-in,0
DJ,2013,in,commercial,short-debt-net-flow-in,-5853802.639
DJ,2013,out,commercial,long-debt-capital-payments-out,4075000
DJ,2013,out,commercial,long-debt-interest-payments-out,414000.0002
DJ,2013,out,commercial,short-debt-interest-out,1286860.947
DM,2011,in,private,pda-in,na
DM,2013,in,official,ssc-in,na
DM,2013,in,official,oda-in,26480000
DM,2013,in,commercial,fdi-in-profits-out,5303311.983
DM,2013,out,commercial,fdi-out,27335.87615
DM,2013,out,official,oda-capital-payments-out,7310000
DM,2013,out,official,oofs-capital-payments-out,1810000
DM,2013,in,commercial,net-portfolio-equity-in,0
DM,2013,out,official,oofs-interest-payments-out,870000
DM,2013,in,official,oofs-in,5280000
DM,2013,out,official,oda-interest-payments-out,2070000
DM,2013,in,commercial,fdi-in,17702859.2
DM,2013,in,private,remittances-in,23877853.12
DM,2012,out,illicit,trade-mispricing-out,171098238.9
DM,2013,out,private,remittances-out,1678772.123
DM,2012,in,official,dfis-in,14908000
DM,2012,out,illicit,illicit-financing-out,0
DM,2013,in,commercial,long-debt-disbursement-commercial-in,0
DM,2013,in,commercial,short-debt-net-flow-in,-73007.727
DM,2013,out,commercial,long-debt-capital-payments-out,3094999.999
DM,2013,out,commercial,long-debt-interest-payments-out,1147000
DM,2013,out,commercial,short-debt-interest-out,178572.9539
DO,2011,in,private,pda-in,na
DO,2013,in,official,ssc-in,na
DO,2013,in,official,oda-in,208600000
DO,2013,in,commercial,fdi-in-profits-out,2702531679
DO,2013,out,commercial,fdi-out,-21298822.02
DO,2013,out,official,oda-capital-payments-out,65000000
DO,2013,out,official,oofs-capital-payments-out,413910000
DO,2013,in,commercial,net-portfolio-equity-in,0
DO,2013,out,official,oofs-interest-payments-out,174320000
DO,2013,in,official,oofs-in,798200000
DO,2013,out,official,oda-interest-payments-out,11580000
DO,2013,in,commercial,fdi-in,2014752550
DO,2013,in,private,remittances-in,4276742251
DO,2012,out,illicit,trade-mispricing-out,1626114211
DO,2013,out,private,remittances-out,558523213.7
DO,2012,in,official,dfis-in,531155564.7
DO,2012,out,illicit,illicit-financing-out,106465442.3
DO,2013,in,commercial,long-debt-disbursement-commercial-in,2004595000
DO,2013,in,commercial,short-debt-net-flow-in,-245960.7483
DO,2013,out,commercial,long-debt-capital-payments-out,1788391000
DO,2013,out,commercial,long-debt-interest-payments-out,754576000
DO,2013,out,commercial,short-debt-interest-out,25002972.86
DZ,2011,in,private,pda-in,na
DZ,2013,in,official,ssc-in,na
DZ,2013,in,official,oda-in,316060000
DZ,2013,in,commercial,fdi-in-profits-out,0
DZ,2013,out,commercial,fdi-out,-270788601.3
DZ,2013,out,official,oda-capital-payments-out,114560000
DZ,2013,out,official,oofs-capital-payments-out,50060000
DZ,2013,in,commercial,net-portfolio-equity-in,0
DZ,2013,out,official,oofs-interest-payments-out,15410000
DZ,2013,in,official,oofs-in,90000
DZ,2013,out,official,oda-interest-payments-out,24610000
DZ,2013,in,commercial,fdi-in,1708595242
DZ,2013,in,private,remittances-in,1953451982
DZ,2012,out,illicit,trade-mispricing-out,0
DZ,2013,out,private,remittances-out,na
DZ,2012,in,official,dfis-in,17267722.26
DZ,2012,out,illicit,illicit-financing-out,2619872496
DZ,2013,in,commercial,long-debt-disbursement-commercial-in,0
DZ,2013,in,commercial,short-debt-net-flow-in,124279843.1
DZ,2013,out,commercial,long-debt-capital-payments-out,350383000
DZ,2013,out,commercial,long-debt-interest-payments-out,30300000
DZ,2013,out,commercial,short-debt-interest-out,20133334.59
EC,2011,in,private,pda-in,na
EC,2013,in,official,ssc-in,na
EC,2013,in,official,oda-in,222290000
EC,2013,in,commercial,fdi-in-profits-out,0
EC,2013,out,commercial,fdi-out,61143820.93
EC,2013,out,official,oda-capital-payments-out,83030000
EC,2013,out,official,oofs-capital-payments-out,264370000
EC,2013,in,commercial,net-portfolio-equity-in,2164170.906
EC,2013,out,official,oofs-interest-payments-out,109960000
EC,2013,in,official,oofs-in,431540000
EC,2013,out,official,oda-interest-payments-out,18080000
EC,2013,in,commercial,fdi-in,689681182.5
EC,2013,in,private,remittances-in,2479393214
EC,2012,out,illicit,trade-mispricing-out,1779953674
EC,2013,out,private,remittances-out,na
EC,2012,in,official,dfis-in,1445022348
EC,2012,out,illicit,illicit-financing-out,148553220.3
EC,2013,in,commercial,long-debt-disbursement-commercial-in,2564475000
EC,2013,in,commercial,short-debt-net-flow-in,-17850828.07
EC,2013,out,commercial,long-debt-capital-payments-out,1384865000
EC,2013,out,commercial,long-debt-interest-payments-out,264186000
EC,2013,out,commercial,short-debt-interest-out,23955495.3
EG,2011,in,private,pda-in,na
EG,2013,in,official,ssc-in,na
EG,2013,in,official,oda-in,6423280000
EG,2013,in,commercial,fdi-in-profits-out,0
EG,2013,out,commercial,fdi-out,297271664.5
EG,2013,out,official,oda-capital-payments-out,956530000
EG,2013,out,official,oofs-capital-payments-out,674720000
EG,2013,in,commercial,net-portfolio-equity-in,0
EG,2013,out,official,oofs-interest-payments-out,146550000
EG,2013,in,official,oofs-in,971660000
EG,2013,out,official,oda-interest-payments-out,279280000
EG,2013,in,commercial,fdi-in,5484217785
EG,2013,in,private,remittances-in,16637360765
EG,2012,out,illicit,trade-mispricing-out,2933622572
EG,2013,out,private,remittances-out,na
EG,2012,in,official,dfis-in,1241350986
EG,2012,out,illicit,illicit-financing-out,2159500000
EG,2013,in,commercial,long-debt-disbursement-commercial-in,3142555000
EG,2013,in,commercial,short-debt-net-flow-in,-3793393838
EG,2013,out,commercial,long-debt-capital-payments-out,376413000
EG,2013,out,commercial,long-debt-interest-payments-out,173413000
EG,2013,out,commercial,short-debt-interest-out,111246760.3
ER,2011,in,private,pda-in,na
ER,2013,in,official,ssc-in,na
ER,2013,in,official,oda-in,94150000
ER,2013,in,commercial,fdi-in-profits-out,0
ER,2013,out,commercial,fdi-out,na
ER,2013,out,official,oda-capital-payments-out,11250000
ER,2013,out,official,oofs-capital-payments-out,0
ER,2013,in,commercial,net-portfolio-equity-in,0
ER,2013,out,official,oofs-interest-payments-out,0
ER,2013,in,official,oofs-in,0
ER,2013,out,official,oda-interest-payments-out,1730000
ER,2013,in,commercial,fdi-in,42140532.05
ER,2013,in,private,remittances-in,0
ER,2012,out,illicit,trade-mispricing-out,na
ER,2013,out,private,remittances-out,na
ER,2012,in,official,dfis-in,0
ER,2012,out,illicit,illicit-financing-out,na
ER,2013,in,commercial,long-debt-disbursement-commercial-in,0
ER,2013,in,commercial,short-debt-net-flow-in,3843273.403
ER,2013,out,commercial,long-debt-capital-payments-out,191000
ER,2013,out,commercial,long-debt-interest-payments-out,191000
ER,2013,out,commercial,short-debt-interest-out,144122.7526
ET,2011,in,private,pda-in,na
ET,2013,in,official,ssc-in,na
ET,2013,in,official,oda-in,3902020000
ET,2013,in,commercial,fdi-in-profits-out,0
ET,2013,out,commercial,fdi-out,na
ET,2013,out,official,oda-capital-payments-out,74950000
ET,2013,out,official,oofs-capital-payments-out,47720000
ET,2013,in,commercial,net-portfolio-equity-in,0
ET,2013,out,official,oofs-interest-payments-out,14120000
ET,2013,in,official,oofs-in,49360000
ET,2013,out,official,oda-interest-payments-out,39020000
ET,2013,in,commercial,fdi-in,961258510.4
ET,2013,in,private,remittances-in,596344947.1
ET,2012,out,illicit,trade-mispricing-out,3116890836
ET,2013,out,private,remittances-out,na
ET,2012,in,official,dfis-in,2182987909
ET,2012,out,illicit,illicit-financing-out,0
ET,2013,in,commercial,long-debt-disbursement-commercial-in,510143000
ET,2013,in,commercial,short-debt-net-flow-in,148280143.5
ET,2013,out,commercial,long-debt-capital-payments-out,404154000
ET,2013,out,commercial,long-debt-interest-payments-out,63092999.99
ET,2013,out,commercial,short-debt-interest-out,1943781.2
FJ,2011,in,private,pda-in,na
FJ,2013,in,official,ssc-in,na
FJ,2013,in,official,oda-in,95930000
FJ,2013,in,commercial,fdi-in-profits-out,0
FJ,2013,out,commercial,fdi-out,4275036.411
FJ,2013,out,official,oda-capital-payments-out,1530000
FJ,2013,out,official,oofs-capital-payments-out,9560000
FJ,2013,in,commercial,net-portfolio-equity-in,0
FJ,2013,out,official,oofs-interest-payments-out,1130000
FJ,2013,in,official,oofs-in,19430000
FJ,2013,out,official,oda-interest-payments-out,380000
FJ,2013,in,commercial,fdi-in,264418918.7
FJ,2013,in,private,remittances-in,245134720.3
FJ,2012,out,illicit,trade-mispricing-out,86883407.64
FJ,2013,out,private,remittances-out,na
FJ,2012,in,official,dfis-in,0
FJ,2012,out,illicit,illicit-financing-out,122784010.9
FJ,2013,in,commercial,long-debt-disbursement-commercial-in,25000.00001
FJ,2013,in,commercial,short-debt-net-flow-in,20408912.99
FJ,2013,out,commercial,long-debt-capital-payments-out,22570000
FJ,2013,out,commercial,long-debt-interest-payments-out,22510000
FJ,2013,out,commercial,short-debt-interest-out,850371.3746
FM,2011,in,private,pda-in,na
FM,2013,in,official,ssc-in,na
FM,2013,in,official,oda-in,148610000
FM,2013,in,commercial,fdi-in-profits-out,na
FM,2013,out,commercial,fdi-out,na
FM,2013,out,official,oda-capital-payments-out,1990000
FM,2013,out,official,oofs-capital-payments-out,80000
FM,2013,in,commercial,net-portfolio-equity-in,0
FM,2013,out,official,oofs-interest-payments-out,40000
FM,2013,in,official,oofs-in,650000
FM,2013,out,official,oda-interest-payments-out,570000
FM,2013,in,commercial,fdi-in,786566.5345
FM,2013,in,private,remittances-in,0
FM,2012,out,illicit,trade-mispricing-out,na
FM,2013,out,private,remittances-out,na
FM,2012,in,official,dfis-in,0
FM,2012,out,illicit,illicit-financing-out,na
FM,2013,in,commercial,long-debt-disbursement-commercial-in,na
FM,2013,in,commercial,short-debt-net-flow-in,na
FM,2013,out,commercial,long-debt-capital-payments-out,na
FM,2013,out,commercial,long-debt-interest-payments-out,na
FM,2013,out,commercial,short-debt-interest-out,na
GA,2011,in,private,pda-in,na
GA,2013,in,official,ssc-in,na
GA,2013,in,official,oda-in,103290000
GA,2013,in,commercial,fdi-in-profits-out,0
GA,2013,out,commercial,fdi-out,82660836.11
GA,2013,out,official,oda-capital-payments-out,14960000
GA,2013,out,official,oofs-capital-payments-out,56660000
GA,2013,in,commercial,net-portfolio-equity-in,0
GA,2013,out,official,oofs-interest-payments-out,12400000
GA,2013,in,official,oofs-in,103160000
GA,2013,out,official,oda-interest-payments-out,560000
GA,2013,in,commercial,fdi-in,836978592.8
GA,2013,in,private,remittances-in,na
GA,2012,out,illicit,trade-mispricing-out,1542236784
GA,2013,out,private,remittances-out,na
GA,2012,in,official,dfis-in,0
GA,2012,out,illicit,illicit-financing-out,na
GA,2013,in,commercial,long-debt-disbursement-commercial-in,1794937000
GA,2013,in,commercial,short-debt-net-flow-in,158400154.2
GA,2013,out,commercial,long-debt-capital-payments-out,1028458000
GA,2013,out,commercial,long-debt-interest-payments-out,215188000
GA,2013,out,commercial,short-debt-interest-out,3399736.644
GD,2011,in,private,pda-in,na
GD,2013,in,official,ssc-in,na
GD,2013,in,official,oda-in,18520000
GD,2013,in,commercial,fdi-in-profits-out,18911618.99
GD,2013,out,commercial,fdi-out,2774695.055
GD,2013,out,official,oda-capital-payments-out,8540000
GD,2013,out,official,oofs-capital-payments-out,4390000
GD,2013,in,commercial,net-portfolio-equity-in,0
GD,2013,out,official,oofs-interest-payments-out,1320000
GD,2013,in,official,oofs-in,2470000
GD,2013,out,official,oda-interest-payments-out,4550000
GD,2013,in,commercial,fdi-in,75019081.46
GD,2013,in,private,remittances-in,28295828.13
GD,2012,out,illicit,trade-mispricing-out,74810712.48
GD,2013,out,private,remittances-out,1610657.759
GD,2012,in,official,dfis-in,3055000
GD,2012,out,illicit,illicit-financing-out,0
GD,2013,in,commercial,long-debt-disbursement-commercial-in,0
GD,2013,in,commercial,short-debt-net-flow-in,-11607324.32
GD,2013,out,commercial,long-debt-capital-payments-out,5000.000044
GD,2013,out,commercial,long-debt-interest-payments-out,5000.000044
GD,2013,out,commercial,short-debt-interest-out,435274.6622
GE,2011,in,private,pda-in,na
GE,2013,in,official,ssc-in,na
GE,2013,in,official,oda-in,724080000
GE,2013,in,commercial,fdi-in-profits-out,839861370.5
GE,2013,out,commercial,fdi-out,117814802.2
GE,2013,out,official,oda-capital-payments-out,78070000
GE,2013,out,official,oofs-capital-payments-out,240460000
GE,2013,in,commercial,net-portfolio-equity-in,1369823.782
GE,2013,out,official,oofs-interest-payments-out,25010000
GE,2013,in,official,oofs-in,243670000
GE,2013,out,official,oda-interest-payments-out,27590000
GE,2013,in,commercial,fdi-in,1053541830
GE,2013,in,private,remittances-in,1972934220
GE,2012,out,illicit,trade-mispricing-out,0
GE,2013,out,private,remittances-out,91519935.37
GE,2012,in,official,dfis-in,203892925.6
GE,2012,out,illicit,illicit-financing-out,23024852.23
GE,2013,in,commercial,long-debt-disbursement-commercial-in,1054193000
GE,2013,in,commercial,short-debt-net-flow-in,248325506.7
GE,2013,out,commercial,long-debt-capital-payments-out,1206292000
GE,2013,out,commercial,long-debt-interest-payments-out,322211000
GE,2013,out,commercial,short-debt-interest-out,88833754.79
GH,2011,in,private,pda-in,na
GH,2013,in,official,ssc-in,na
GH,2013,in,official,oda-in,1416740000
GH,2013,in,commercial,fdi-in-profits-out,0
GH,2013,out,commercial,fdi-out,8367344.484
GH,2013,out,official,oda-capital-payments-out,85890000
GH,2013,out,official,oofs-capital-payments-out,193660000
GH,2013,in,commercial,net-portfolio-equity-in,0
GH,2013,out,official,oofs-interest-payments-out,49290000
GH,2013,in,official,oofs-in,396980000
GH,2013,out,official,oda-interest-payments-out,32980000
GH,2013,in,commercial,fdi-in,3063065189
GH,2013,in,private,remittances-in,135977902.7
GH,2012,out,illicit,trade-mispricing-out,0
GH,2013,out,private,remittances-out,na
GH,2012,in,official,dfis-in,1475699964
GH,2012,out,illicit,illicit-financing-out,0
GH,2013,in,commercial,long-debt-disbursement-commercial-in,1906832000
GH,2013,in,commercial,short-debt-net-flow-in,824075833.4
GH,2013,out,commercial,long-debt-capital-payments-out,551981999.9
GH,2013,out,commercial,long-debt-interest-payments-out,151299000
GH,2013,out,commercial,short-debt-interest-out,66923882
GM,2011,in,private,pda-in,na
GM,2013,in,official,ssc-in,na
GM,2013,in,official,oda-in,122910000
GM,2013,in,commercial,fdi-in-profits-out,0
GM,2013,out,commercial,fdi-out,na
GM,2013,out,official,oda-capital-payments-out,11550000
GM,2013,out,official,oofs-capital-payments-out,960000
GM,2013,in,commercial,net-portfolio-equity-in,0
GM,2013,out,official,oofs-interest-payments-out,660000
GM,2013,in,official,oofs-in,14490000
GM,2013,out,official,oda-interest-payments-out,2900000
GM,2013,in,commercial,fdi-in,28429231.31
GM,2013,in,private,remittances-in,na
GM,2012,out,illicit,trade-mispricing-out,27101982.37
GM,2013,out,private,remittances-out,na
GM,2012,in,official,dfis-in,39526806
GM,2012,out,illicit,illicit-financing-out,11185748.24
GM,2013,in,commercial,long-debt-disbursement-commercial-in,3091000
GM,2013,in,commercial,short-debt-net-flow-in,-12370314.26
GM,2013,out,commercial,long-debt-capital-payments-out,2320000
GM,2013,out,commercial,long-debt-interest-payments-out,137000.0001
GM,2013,out,commercial,short-debt-interest-out,394725.4823
GN,2011,in,private,pda-in,na
GN,2013,in,official,ssc-in,na
GN,2013,in,official,oda-in,700310000
GN,2013,in,commercial,fdi-in-profits-out,0
GN,2013,out,commercial,fdi-out,628789.5669
GN,2013,out,official,oda-capital-payments-out,194750000
GN,2013,out,official,oofs-capital-payments-out,79110000
GN,2013,in,commercial,net-portfolio-equity-in,0
GN,2013,out,official,oofs-interest-payments-out,510000
GN,2013,in,official,oofs-in,3060000
GN,2013,out,official,oda-interest-payments-out,10950000
GN,2013,in,commercial,fdi-in,23274598.89
GN,2013,in,private,remittances-in,65410977.03
GN,2012,out,illicit,trade-mispricing-out,59126876.88
GN,2013,out,private,remittances-out,na
GN,2012,in,official,dfis-in,130628588.6
GN,2012,out,illicit,illicit-financing-out,0
GN,2013,in,commercial,long-debt-disbursement-commercial-in,0
GN,2013,in,commercial,short-debt-net-flow-in,64755940.47
GN,2013,out,commercial,long-debt-capital-payments-out,0
GN,2013,out,commercial,long-debt-interest-payments-out,0
GN,2013,out,commercial,short-debt-interest-out,906583.1666
GQ,2011,in,private,pda-in,na
GQ,2013,in,official,ssc-in,na
GQ,2013,in,official,oda-in,11080000
GQ,2013,in,commercial,fdi-in-profits-out,na
GQ,2013,out,commercial,fdi-out,0
GQ,2013,out,official,oda-capital-payments-out,5640000
GQ,2013,out,official,oofs-capital-payments-out,17820000
GQ,2013,in,commercial,net-portfolio-equity-in,0
GQ,2013,out,official,oofs-interest-payments-out,730000
GQ,2013,in,official,oofs-in,2860000
GQ,2013,out,official,oda-interest-payments-out,700000
GQ,2013,in,commercial,fdi-in,2089730528
GQ,2013,in,private,remittances-in,0
GQ,2012,out,illicit,trade-mispricing-out,3334146721
GQ,2013,out,private,remittances-out,na
GQ,2012,in,official,dfis-in,0
GQ,2012,out,illicit,illicit-financing-out,na
GQ,2013,in,commercial,long-debt-disbursement-commercial-in,na
GQ,2013,in,commercial,short-debt-net-flow-in,na
GQ,2013,out,commercial,long-debt-capital-payments-out,na
GQ,2013,out,commercial,long-debt-interest-payments-out,na
GQ,2013,out,commercial,short-debt-interest-out,na
GT,2011,in,private,pda-in,na
GT,2013,in,official,ssc-in,na
GT,2013,in,official,oda-in,541060000
GT,2013,in,commercial,fdi-in-profits-out,983369223.7
GT,2013,out,commercial,fdi-out,32772979.84
GT,2013,out,official,oda-capital-payments-out,52240000
GT,2013,out,official,oofs-capital-payments-out,216220000
GT,2013,in,commercial,net-portfolio-equity-in,0
GT,2013,out,official,oofs-interest-payments-out,140690000
GT,2013,in,official,oofs-in,571460000
GT,2013,out,official,oda-interest-payments-out,15460000
GT,2013,in,commercial,fdi-in,1262379383
GT,2013,in,private,remittances-in,5239782158
GT,2012,out,illicit,trade-mispricing-out,1133682294
GT,2013,out,private,remittances-out,21436304.09
GT,2012,in,official,dfis-in,736401796.5
GT,2012,out,illicit,illicit-financing-out,454357043.9
GT,2013,in,commercial,long-debt-disbursement-commercial-in,2700926000
GT,2013,in,commercial,short-debt-net-flow-in,18710332.51
GT,2013,out,commercial,long-debt-capital-payments-out,722449000
GT,2013,out,commercial,long-debt-interest-payments-out,394470000
GT,2013,out,commercial,short-debt-interest-out,30566317.94
GW,2011,in,private,pda-in,na
GW,2013,in,official,ssc-in,na
GW,2013,in,official,oda-in,106200000
GW,2013,in,commercial,fdi-in-profits-out,0
GW,2013,out,commercial,fdi-out,323845.3396
GW,2013,out,official,oda-capital-payments-out,3490000
GW,2013,out,official,oofs-capital-payments-out,0
GW,2013,in,commercial,net-portfolio-equity-in,0
GW,2013,out,official,oofs-interest-payments-out,0
GW,2013,in,official,oofs-in,4380000
GW,2013,out,official,oda-interest-payments-out,1070000
GW,2013,in,commercial,fdi-in,14104498.09
GW,2013,in,private,remittances-in,46450637.79
GW,2012,out,illicit,trade-mispricing-out,69864003.92
GW,2013,out,private,remittances-out,na
GW,2012,in,official,dfis-in,63918640
GW,2012,out,illicit,illicit-financing-out,na
GW,2013,in,commercial,long-debt-disbursement-commercial-in,0
GW,2013,in,commercial,short-debt-net-flow-in,-972599.0975
GW,2013,out,commercial,long-debt-capital-payments-out,0
GW,2013,out,commercial,long-debt-interest-payments-out,0
GW,2013,out,commercial,short-debt-interest-out,0
GY,2011,in,private,pda-in,na
GY,2013,in,official,ssc-in,na
GY,2013,in,official,oda-in,122700000
GY,2013,in,commercial,fdi-in-profits-out,5147079.072
GY,2013,out,commercial,fdi-out,0
