id,year,value
d314,2014,5.9
d301,2014,5.5
d322,2014,5.2
d323,2014,4.9
d315,2014,5.2
d324,2014,6.2
d216,2014,5.6
d316,2014,5
d302,2014,5.1
d303,2014,5.3
d217,2014,5.6
d218,2014,5.7
d201,2014,5.1
d420,2014,4.8
d117,2014,4.2
d219,2014,5.7
d118,2014,4.3
d220,2014,5.3
d225,2014,5.2
d416,2014,5
d401,2014,5
d402,2014,4.4
d202,2014,4.9
d221,2014,5.5
d119,2014,4.6
d120,2014,3.4
d226,2014,5.3
d317,2014,5.2
d121,2014,4.5
d304,2014,5
d403,2014,4.5
d417,2014,4.5
d203,2014,4.9
d418,2014,4.7
d204,2014,4.4
d318,2014,5.6
d404,2014,4.4
d405,2014,4.3
d213,2014,5.5
d101,2014,2.5
d222,2014,5.4
d122,2014,4.3
d102,2014,3.5
d205,2014,5.2
d413,2014,4.6
d414,2014,4.5
d206,2014,4.8
d406,2014,4.9
d207,2014,5.3
d112,2014,4.7
d407,2014,4.7
d103,2014,4.2
d227,2014,5.6
d419,2014,4.8
d421,2014,5
d408,2014,4.5
d305,2014,5.1
d319,2014,6.7
d325,2014,4.9
d306,2014,6.3
d208,2014,5.8
d228,2014,5.2
d123,2014,4.4
d422,2014,4.7
d415,2014,4.6
d326,2014,4.9
d307,2014,4.5
d229,2014,5.3
d104,2014,4.2
d124,2014,4.4
d114,2014,4.5
d223,2014,4.8
d320,2014,5.1
d105,2014,3.8
d409,2014,4.4
d214,2014,4.9
d209,2014,4.4
d410,2014,4.1
d423,2014,4.6
d115,2014,4
d308,2014,4.4
d309,2014,5.3
d106,2014,4.1
d107,2014,4.4
d108,2014,4
d311,2014,5.7
d116,2014,4.2
d109,2014,4.8
d230,2014,4.9
d224,2014,5.7
d327,2014,5.3
d310,2014,5.1
d231,2014,6
d424,2014,4.8
d411,2014,4.7
d328,2014,5
d329,2014,4.7
d321,2014,5
d312,2014,5.2
d210,2014,5.7
d110,2014,4.4
d425,2014,4.4
d412,2014,4.5
d232,2014,5.9
d426,2014,4.4
d215,2014,4.4
d211,2014,5.3
d111,2014,4.5
d212,2014,5
d113,2014,3.9
d313,2014,7.5
d330,2014,4.7
