id,year,original-employment-agriculture,original-employment-industry,original-employment-services,employment-agriculture,employment-industry,employment-services
TT,2003,5.900000095,28.5,65.30000305,5.900000095,28.5,65.30000305
TT,2004,4.599999905,30.20000076,64.80000305,4.599999905,30.20000076,64.80000305
TT,2005,4.300000191,31,64.30000305,4.300000191,31,64.30000305
TT,2006,4.400000095,30.79999924,64.59999847,4.400000095,30.79999924,64.59999847
TT,2007,3.799999952,31.79999924,64.30000305,3.799999952,31.79999924,64.30000305
TT,2008,3.799999952,32.20000076,63.79999924,3.799999952,32.20000076,63.79999924
TT,2009,NA,NA,NA,NA,NA,NA
TT,2010,NA,NA,NA,NA,NA,NA
TT,2011,NA,NA,NA,NA,NA,NA
TT,2012,NA,NA,NA,NA,NA,NA
TT,2013,NA,NA,NA,NA,NA,NA
TV,2000,NA,NA,NA,NA,NA,NA
TV,2001,NA,NA,NA,NA,NA,NA
TV,2002,NA,NA,NA,NA,NA,NA
TV,2003,NA,NA,NA,NA,NA,NA
TV,2004,NA,NA,NA,NA,NA,NA
TV,2005,NA,NA,NA,NA,NA,NA
TV,2006,NA,NA,NA,NA,NA,NA
TV,2007,NA,NA,NA,NA,NA,NA
TV,2008,NA,NA,NA,NA,NA,NA
TV,2009,NA,NA,NA,NA,NA,NA
TV,2010,NA,NA,NA,NA,NA,NA
TV,2011,NA,NA,NA,NA,NA,NA
TV,2012,NA,NA,NA,NA,NA,NA
TV,2013,NA,NA,NA,NA,NA,NA
TZ,2000,NA,NA,NA,NA,NA,NA
TZ,2001,82.09999847,2.599999905,15.30000019,82.09999847,2.599999905,15.30000019
TZ,2002,NA,NA,NA,80.979998776,2.9399999622,16.080000304
TZ,2003,NA,NA,NA,79.859999082,3.2800000194,16.860000418
TZ,2004,NA,NA,NA,78.739999388,3.6200000766,17.640000532
TZ,2005,NA,NA,NA,77.619999694,3.9600001338,18.420000646
TZ,2006,76.5,4.300000191,19.20000076,76.5,4.300000191,19.20000076
TZ,2007,NA,NA,NA,NA,NA,NA
TZ,2008,NA,NA,NA,NA,NA,NA
TZ,2009,NA,NA,NA,NA,NA,NA
TZ,2010,NA,NA,NA,NA,NA,NA
TZ,2011,NA,NA,NA,NA,NA,NA
TZ,2012,NA,NA,NA,NA,NA,NA
TZ,2013,NA,NA,NA,NA,NA,NA
UA,2000,23.39999962,20.79999924,13.30000019,23.39999962,20.79999924,13.30000019
UA,2001,20.89999962,26.29999924,52.79999924,20.89999962,26.29999924,52.79999924
UA,2002,20.60000038,25.20000076,54.20000076,20.60000038,25.20000076,54.20000076
UA,2003,20.39999962,24.60000038,55.09999847,20.39999962,24.60000038,55.09999847
UA,2004,19.70000076,24.60000038,55.70000076,19.70000076,24.60000038,55.70000076
UA,2005,19.39999962,24.20000076,56.40000153,19.39999962,24.20000076,56.40000153
UA,2006,17.60000038,24.20000076,58.20000076,17.60000038,24.20000076,58.20000076
UA,2007,16.70000076,23.89999962,59.40000153,16.70000076,23.89999962,59.40000153
UA,2008,15.80000019,23.39999962,60.70000076,15.80000019,23.39999962,60.70000076
UA,2009,15.60000038,22.39999962,62,15.60000038,22.39999962,62
UA,2010,NA,NA,NA,16.19999981,21.69999981,62.10000038
UA,2011,16.79999924,21,62.20000076,16.79999924,21,62.20000076
UA,2012,17.20000076,20.70000076,62.09999847,17.20000076,20.70000076,62.09999847
UA,2013,NA,NA,NA,NA,NA,NA
UG,2000,NA,NA,NA,NA,NA,NA
UG,2001,NA,NA,NA,NA,NA,NA
UG,2002,65.5,6.5,22.10000038,65.5,6.5,22.10000038
UG,2003,68.69999695,7.800000191,23.5,68.69999695,7.800000191,23.5
UG,2004,NA,NA,NA,70.14999771,6.1500000955,23.35000038
UG,2005,71.59999847,4.5,23.20000076,71.59999847,4.5,23.20000076
UG,2006,NA,NA,NA,70.09999847,4.875,24.500000475
UG,2007,NA,NA,NA,68.59999847,5.25,25.80000019
UG,2008,NA,NA,NA,67.09999847,5.625,27.099999905
UG,2009,65.59999847,6,28.39999962,65.59999847,6,28.39999962
UG,2010,NA,NA,NA,NA,NA,NA
UG,2011,NA,NA,NA,NA,NA,NA
UG,2012,NA,NA,NA,NA,NA,NA
UG,2013,NA,NA,NA,NA,NA,NA
US,2000,2.599999905,23.20000076,74.30000305,2.599999905,23.20000076,74.30000305
US,2001,2.400000095,22.60000038,75,2.400000095,22.60000038,75
US,2002,2.5,21.79999924,75.59999847,2.5,21.79999924,75.59999847
US,2003,1.700000048,20.89999962,77.5,1.700000048,20.89999962,77.5
US,2004,1.600000024,20.79999924,77.59999847,1.600000024,20.79999924,77.59999847
US,2005,1.600000024,20.60000038,77.80000305,1.600000024,20.60000038,77.80000305
US,2006,1.5,20.79999924,77.69999695,1.5,20.79999924,77.69999695
US,2007,1.399999976,20.60000038,78,1.399999976,20.60000038,78
US,2008,1.5,19.89999962,78.59999847,1.5,19.89999962,78.59999847
US,2009,1.5,17.10000038,80.90000153,1.5,17.10000038,80.90000153
US,2010,1.600000024,16.70000076,81.19999695,1.600000024,16.70000076,81.19999695
US,2011,NA,NA,NA,NA,NA,NA
US,2012,NA,NA,NA,NA,NA,NA
US,2013,NA,NA,NA,NA,NA,NA
UY,2000,4.099999905,24.70000076,71.30000305,4.099999905,24.70000076,71.30000305
UY,2001,4.199999809,23.79999924,72.19999695,4.199999809,23.79999924,72.19999695
UY,2002,4.199999809,22.39999962,73.59999847,4.199999809,22.39999962,73.59999847
UY,2003,4.5,21.5,74.19999695,4.5,21.5,74.19999695
UY,2004,5,21.39999962,73.5,5,21.39999962,73.5
UY,2005,4.599999905,21.89999962,73.5,4.599999905,21.89999962,73.5
UY,2006,11.10000038,21.20000076,67.5,11.10000038,21.20000076,67.5
UY,2007,11,21.70000076,67.19999695,11,21.70000076,67.19999695
UY,2008,10.80000019,21.39999962,67.80000305,10.80000019,21.39999962,67.80000305
UY,2009,11.10000038,20.79999924,68.09999847,11.10000038,20.79999924,68.09999847
UY,2010,11.80000019,21.20000076,67,11.80000019,21.20000076,67
UY,2011,10.89999962,21.10000038,68,10.89999962,21.10000038,68
UY,2012,NA,NA,NA,NA,NA,NA
UY,2013,NA,NA,NA,NA,NA,NA
UZ,2000,NA,NA,NA,NA,NA,NA
UZ,2001,NA,NA,NA,NA,NA,NA
UZ,2002,NA,NA,NA,NA,NA,NA
UZ,2003,NA,NA,NA,NA,NA,NA
UZ,2004,NA,NA,NA,NA,NA,NA
UZ,2005,NA,NA,NA,NA,NA,NA
UZ,2006,NA,NA,NA,NA,NA,NA
UZ,2007,NA,NA,NA,NA,NA,NA
UZ,2008,NA,NA,NA,NA,NA,NA
UZ,2009,NA,NA,NA,NA,NA,NA
UZ,2010,NA,NA,NA,NA,NA,NA
UZ,2011,NA,NA,NA,NA,NA,NA
UZ,2012,NA,NA,NA,NA,NA,NA
UZ,2013,NA,NA,NA,NA,NA,NA
VC,2000,NA,NA,NA,NA,NA,NA
VC,2001,15.39999962,19.60000038,60.59999847,15.39999962,19.60000038,60.59999847
VC,2002,NA,NA,NA,NA,NA,NA
VC,2003,NA,NA,NA,NA,NA,NA
VC,2004,NA,NA,NA,NA,NA,NA
VC,2005,NA,NA,NA,NA,NA,NA
VC,2006,NA,NA,NA,NA,NA,NA
VC,2007,NA,NA,NA,NA,NA,NA
VC,2008,NA,NA,NA,NA,NA,NA
VC,2009,NA,NA,NA,NA,NA,NA
VC,2010,NA,NA,NA,NA,NA,NA
VC,2011,NA,NA,NA,NA,NA,NA
VC,2012,NA,NA,NA,NA,NA,NA
VC,2013,NA,NA,NA,NA,NA,NA
VE,2000,10.60000038,22.79999924,66.5,10.60000038,22.79999924,66.5
VE,2001,9.600000381,22.10000038,68.19999695,9.600000381,22.10000038,68.19999695
VE,2002,9.899999619,20.60000038,69.19999695,9.899999619,20.60000038,69.19999695
VE,2003,10.69999981,19.79999924,69.09999847,10.69999981,19.79999924,69.09999847
VE,2004,10.39999962,20,68.19999695,10.39999962,20,68.19999695
VE,2005,9.699999809,20.79999924,68.69999695,9.699999809,20.79999924,68.69999695
VE,2006,9.100000381,22.79999924,67.80000305,9.100000381,22.79999924,67.80000305
VE,2007,8.699999809,23.29999924,67.69999695,8.699999809,23.29999924,67.69999695
VE,2008,8.5,23,68.30000305,8.5,23,68.30000305
VE,2009,8.800000191,22.5,68.30000305,8.800000191,22.5,68.30000305
VE,2010,8.699999809,22.10000038,68.90000153,8.699999809,22.10000038,68.90000153
VE,2011,NA,NA,NA,8.199999809,21.65000057,69.79999924
VE,2012,7.699999809,21.20000076,70.69999695,7.699999809,21.20000076,70.69999695
VE,2013,NA,NA,NA,NA,NA,NA
VI,2000,NA,NA,NA,NA,NA,NA
VI,2001,NA,NA,NA,NA,NA,NA
VI,2002,NA,NA,NA,NA,NA,NA
VI,2003,NA,NA,NA,NA,NA,NA
VI,2004,NA,NA,NA,NA,NA,NA
VI,2005,NA,NA,NA,NA,NA,NA
VI,2006,NA,NA,NA,NA,NA,NA
VI,2007,NA,NA,NA,NA,NA,NA
VI,2008,NA,NA,NA,NA,NA,NA
VI,2009,NA,NA,NA,NA,NA,NA
VI,2010,NA,NA,NA,NA,NA,NA
VI,2011,NA,NA,NA,NA,NA,NA
VI,2012,NA,NA,NA,NA,NA,NA
VI,2013,NA,NA,NA,NA,NA,NA
VN,2000,65.30000305,12.39999962,22.29999924,65.30000305,12.39999962,22.29999924
VN,2001,64,13.89999962,22.10000038,64,13.89999962,22.10000038
VN,2002,62,14.69999981,23.29999924,62,14.69999981,23.29999924
VN,2003,59.70000076,16.39999962,23.89999962,59.70000076,16.39999962,23.89999962
VN,2004,57.90000153,17.39999962,24.79999924,57.90000153,17.39999962,24.79999924
VN,2005,NA,NA,NA,54.800001145,18.80000019,26.5
VN,2006,51.70000076,20.20000076,28.20000076,51.70000076,20.20000076,28.20000076
VN,2007,NA,NA,NA,51.040000914,20.420000456,28.620000456
VN,2008,NA,NA,NA,50.380001068,20.640000152,29.040000152
VN,2009,NA,NA,NA,49.720001222,20.859999848,29.459999848
VN,2010,NA,NA,NA,49.060001376,21.079999544,29.879999544
VN,2011,48.40000153,21.29999924,30.29999924,48.40000153,21.29999924,30.29999924
VN,2012,47.40000153,21.10000038,31.5,47.40000153,21.10000038,31.5
VN,2013,NA,NA,NA,NA,NA,NA
VU,2000,NA,NA,NA,NA,NA,NA
VU,2001,NA,NA,NA,NA,NA,NA
VU,2002,NA,NA,NA,NA,NA,NA
VU,2003,NA,NA,NA,NA,NA,NA
VU,2004,NA,NA,NA,NA,NA,NA
VU,2005,NA,NA,NA,NA,NA,NA
VU,2006,NA,NA,NA,NA,NA,NA
VU,2007,NA,NA,NA,NA,NA,NA
VU,2008,NA,NA,NA,NA,NA,NA
VU,2009,60.5,7,31.10000038,60.5,7,31.10000038
VU,2010,NA,NA,NA,NA,NA,NA
VU,2011,NA,NA,NA,NA,NA,NA
VU,2012,NA,NA,NA,NA,NA,NA
VU,2013,NA,NA,NA,NA,NA,NA
WS,2000,NA,NA,NA,NA,NA,NA
WS,2001,39.90000153,19.70000076,38.70000076,39.90000153,19.70000076,38.70000076
WS,2002,NA,NA,NA,NA,NA,NA
WS,2003,NA,NA,NA,NA,NA,NA
WS,2004,NA,NA,NA,NA,NA,NA
WS,2005,NA,NA,NA,NA,NA,NA
WS,2006,NA,NA,NA,NA,NA,NA
WS,2007,NA,NA,NA,NA,NA,NA
WS,2008,NA,NA,NA,NA,NA,NA
WS,2009,NA,NA,NA,NA,NA,NA
WS,2010,NA,NA,NA,NA,NA,NA
WS,2011,NA,NA,NA,NA,NA,NA
WS,2012,NA,NA,NA,NA,NA,NA
WS,2013,NA,NA,NA,NA,NA,NA
XK,2000,NA,NA,NA,NA,NA,NA
XK,2001,NA,NA,NA,NA,NA,NA
XK,2002,NA,NA,NA,NA,NA,NA
XK,2003,NA,NA,NA,NA,NA,NA
XK,2004,NA,NA,NA,NA,NA,NA
XK,2005,NA,NA,NA,NA,NA,NA
XK,2006,NA,NA,NA,NA,NA,NA
XK,2007,NA,NA,NA,NA,NA,NA
XK,2008,NA,NA,NA,NA,NA,NA
XK,2009,NA,NA,NA,NA,NA,NA
XK,2010,NA,NA,NA,NA,NA,NA
XK,2011,NA,NA,NA,NA,NA,NA
XK,2012,4.599999905,28.39999962,67.09999847,4.599999905,28.39999962,67.09999847
XK,2013,NA,NA,NA,NA,NA,NA
YE,2000,NA,NA,NA,NA,NA,NA
YE,2001,NA,NA,NA,NA,NA,NA
YE,2002,NA,NA,NA,NA,NA,NA
YE,2003,NA,NA,NA,NA,NA,NA
YE,2004,31,16.29999924,52.70000076,31,16.29999924,52.70000076
YE,2005,NA,NA,NA,29.9500001267,16.7166659067,53.2833340933
YE,2006,NA,NA,NA,28.9000002533,17.1333325733,53.8666674267
YE,2007,NA,NA,NA,27.85000038,17.54999924,54.45000076
YE,2008,NA,NA,NA,26.8000005067,17.9666659067,55.0333340933
YE,2009,NA,NA,NA,25.7500006333,18.3833325733,55.6166674267
YE,2010,24.70000076,18.79999924,56.20000076,24.70000076,18.79999924,56.20000076
YE,2011,NA,NA,NA,NA,NA,NA
YE,2012,NA,NA,NA,NA,NA,NA
YE,2013,NA,NA,NA,NA,NA,NA
ZA,2000,15.60000038,24.20000076,59.40000153,15.60000038,24.20000076,59.40000153
ZA,2001,10.5,26,63.09999847,10.5,26,63.09999847
ZA,2002,12.60000038,25.5,61.29999924,12.60000038,25.5,61.29999924
ZA,2003,10.60000038,25,64.09999847,10.60000038,25,64.09999847
ZA,2004,9.100000381,26.10000038,64.5,9.100000381,26.10000038,64.5
ZA,2005,7.5,25.60000038,66.59999847,7.5,25.60000038,66.59999847
ZA,2006,8.5,25.60000038,65.59999847,8.5,25.60000038,65.59999847
ZA,2007,8.800000191,26,64.90000153,8.800000191,26,64.90000153
ZA,2008,5.699999809,25.70000076,68.59999847,5.699999809,25.70000076,68.59999847
ZA,2009,5.099999905,25.29999924,60.79999924,5.099999905,25.29999924,60.79999924
ZA,2010,4.900000095,24.5,61.90000153,4.900000095,24.5,61.90000153
ZA,2011,4.599999905,24.29999924,62.70000076,4.599999905,24.29999924,62.70000076
ZA,2012,NA,NA,NA,NA,NA,NA
ZA,2013,NA,NA,NA,NA,NA,NA
ZM,2000,71.59999847,5.800000191,22.60000038,71.59999847,5.800000191,22.60000038
ZM,2001,NA,NA,NA,71.719998166,6.0600001338,22.20000038
ZM,2002,NA,NA,NA,71.839997862,6.3200000766,21.80000038
ZM,2003,NA,NA,NA,71.959997558,6.5800000194,21.40000038
ZM,2004,NA,NA,NA,72.079997254,6.8399999622,21.00000038
ZM,2005,72.19999695,7.099999905,20.60000038,72.19999695,7.099999905,20.60000038
ZM,2006,NA,NA,NA,NA,NA,NA
ZM,2007,NA,NA,NA,NA,NA,NA
ZM,2008,NA,NA,NA,NA,NA,NA
ZM,2009,NA,NA,NA,NA,NA,NA
ZM,2010,NA,NA,NA,NA,NA,NA
ZM,2011,NA,NA,NA,NA,NA,NA
ZM,2012,NA,NA,NA,NA,NA,NA
ZM,2013,NA,NA,NA,NA,NA,NA
ZW,2000,NA,NA,NA,NA,NA,NA
ZW,2001,NA,NA,NA,NA,NA,NA
ZW,2002,NA,NA,NA,NA,NA,NA
ZW,2003,NA,NA,NA,NA,NA,NA
ZW,2004,64.80000305,9.300000191,15.30000019,64.80000305,9.300000191,15.30000019
ZW,2005,NA,NA,NA,NA,NA,NA
ZW,2006,NA,NA,NA,NA,NA,NA
ZW,2007,NA,NA,NA,NA,NA,NA
ZW,2008,NA,NA,NA,NA,NA,NA
ZW,2009,NA,NA,NA,NA,NA,NA
ZW,2010,NA,NA,NA,NA,NA,NA
ZW,2011,NA,NA,NA,NA,NA,NA
ZW,2012,NA,NA,NA,NA,NA,NA
ZW,2013,NA,NA,NA,NA,NA,NA
,2000,31.10000038,12.19999981,56.09999847,31.10000038,12.19999981,56.09999847
,2001,NA,NA,NA,30.80000019,12.849999905,55.84999847
,2002,NA,NA,NA,30.5,13.5,55.59999847
,2003,NA,NA,NA,30.19999981,14.150000095,55.34999847
,2004,29.89999962,14.80000019,55.09999847,29.89999962,14.80000019,55.09999847
,2005,NA,NA,NA,26.499999525,15.5250003325,57.799999235
,2006,NA,NA,NA,23.09999943,16.250000475,60.5
,2007,NA,NA,NA,19.699999335,16.9750006175,63.200000765
,2008,16.29999924,17.70000076,65.90000153,16.29999924,17.70000076,65.90000153
,2009,NA,NA,NA,20.79999924,17.3333339667,61.60000102
,2010,NA,NA,NA,25.29999924,16.9666671733,57.30000051
,2011,29.79999924,16.60000038,53,29.79999924,16.60000038,53
,2012,27.39999962,13.80000019,58.70000076,27.39999962,13.80000019,58.70000076
,2013,NA,NA,NA,NA,NA,NA
