id,year,value
AL,1981,0.06
AL,1984,0.17
AL,1987,0.51
AL,1990,2.09
AL,1993,5.27
AL,1996,12.36
AL,1999,19.94
AL,2002,16.61
AL,2005,9.79
AL,2008,6.11
AL,2010,6.29
AL,2011,6.32
AL,2012,6.79
AL,2013,6.37
AM,1981,17
AM,1984,20.9
AM,1987,25.19
AM,1990,29.82
AM,1993,53.63
AM,1996,40.42
AM,1999,50.02
AM,2002,49.45
AM,2005,24.7
AM,2008,12.92
AM,2010,21.65
AM,2011,19.03
AM,2012,17.4
AM,2013,16.97
AO,1981,72.58
AO,1984,71.91
AO,1987,71.37
AO,1990,70.99
AO,1993,70.31
AO,1996,69.61
AO,1999,68.86
AO,2002,68.23
AO,2005,67.65
AO,2008,54.38
AO,2010,54.62
AO,2011,54.52
AO,2012,53.81
AO,2013,51.76
AZ,1981,1.31
AZ,1984,1.59
AZ,1987,1.88
AZ,1990,2.29
AZ,1993,10.52
AZ,1996,24.23
AZ,1999,18.78
AZ,2002,0.24
AZ,2005,0
AZ,2008,2.51
AZ,2010,3.82
AZ,2011,2.02
AZ,2012,2.02
AZ,2013,2.02
BA,1981,1.37
BA,1984,0.93
BA,1987,0.77
BA,1990,0.77
BA,1993,1.25
BA,1996,7.94
BA,1999,1.37
BA,2002,0.93
BA,2005,0.55
BA,2008,0.39
BA,2010,0.46
BA,2011,0.45
BA,2012,0.46
BA,2013,0.4
BD,1981,78.88
BD,1984,78.94
BD,1987,79.21
BD,1990,80.35
BD,1993,76.61
BD,1996,73.59
BD,1999,72.08
BD,2002,69.21
BD,2005,62.96
BD,2008,58.58
BD,2010,56.8
BD,2011,52.41
BD,2012,50.37
BD,2013,47.39
BF,1981,93.52
BF,1984,93.51
BF,1987,92.77
BF,1990,92.86
BF,1993,92.33
BF,1996,91.51
BF,1999,88.32
BF,2002,83.85
BF,2005,79.74
BF,2008,79.26
BF,2010,78.31
BF,2011,76.86
BF,2012,75.4
BF,2013,75.15
BG,1981,0.12
BG,1984,0.1
BG,1987,0.09
BG,1990,0.12
BG,1993,0.4
BG,1996,2.35
BG,1999,7.54
BG,2002,5.38
BG,2005,3.1
BG,2008,2.82
BG,2010,3.8
BG,2011,4.66
BG,2012,4.7
BG,2013,4.78
BI,1981,95.08
BI,1984,95.79
BI,1987,94.57
BI,1990,94.53
BI,1993,94.66
BI,1996,95.17
BI,1999,94.92
BI,2002,93.43
BI,2005,93.02
BI,2008,91.59
BI,2010,91.54
BI,2011,91.4
BI,2012,91.28
BI,2013,91.15
BJ,1981,81.17
BJ,1984,82.17
BJ,1987,82.71
BJ,1990,82.79
BJ,1993,82.06
BJ,1996,81.3
BJ,1999,79.43
BJ,2002,77.22
BJ,2005,77.31
BJ,2008,75.33
BJ,2010,75.91
BJ,2011,75.91
BJ,2012,75.17
BJ,2013,73.73
BO,1981,21.36
BO,1984,27.62
BO,1987,25.15
BO,1990,25.11
BO,1993,26.96
BO,1996,31.63
BO,1999,37.43
BO,2002,36.85
BO,2005,32.24
BO,2008,20.73
BO,2010,17.13
BO,2011,14.63
BO,2012,15.77
BO,2013,13.35
BR,1981,41.44
BR,1984,48.58
BR,1987,32.93
BR,1990,35.79
