id-from,id-to,year,sector,bundle,channel,value
afdf,africa,2000,other-social-services,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,africa,2000,infrastructure,cash-loan-equity,unspecified,
afdf,africa,2000,infrastructure,cash-loan-equity,unspecified,
afdf,africa,2000,infrastructure,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,africa,2000,infrastructure,cash-loan-equity,unspecified,
afdf,africa,2000,other,cash-loan-equity,unspecified,
afdf,BF,2000,water-and-sanitation,cash-loan-equity,unspecified,
afdf,BF,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,BJ,2000,infrastructure,cash-loan-equity,unspecified,
afdf,BJ,2000,other,cash-loan-equity,unspecified,
afdf,BJ,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,BJ,2000,other,cash-loan-equity,unspecified,
afdf,CI,2000,other,cash-loan-equity,unspecified,
afdf,CM,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,CM,2000,health,cash-loan-equity,unspecified,
afdf,CM,2000,infrastructure,cash-loan-equity,unspecified,
afdf,CM,2000,other,cash-loan-equity,unspecified,
afdf,CV,2000,governance-and-security,cash-loan-equity,unspecified,
afdf,CV,2000,other,cash-loan-equity,unspecified,
afdf,DJ,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,ER,2000,industry-and-trade,cash-loan-equity,unspecified,
afdf,ET,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,ET,2000,banking-and-business,cash-loan-equity,unspecified,
afdf,GH,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,GH,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,GH,2000,other,cash-loan-equity,unspecified,
afdf,GH,2000,water-and-sanitation,cash-loan-equity,unspecified,
afdf,GH,2000,infrastructure,cash-loan-equity,unspecified,
afdf,GH,2000,banking-and-business,cash-loan-equity,unspecified,
afdf,GM,2000,education,cash-loan-equity,unspecified,
afdf,GM,2000,infrastructure,cash-loan-equity,unspecified,
afdf,GM,2000,education,cash-loan-equity,unspecified,
afdf,GM,2000,industry-and-trade,cash-loan-equity,unspecified,
afdf,GN,2000,health,cash-loan-equity,unspecified,
afdf,GN,2000,governance-and-security,cash-loan-equity,unspecified,
afdf,GN,2000,health,cash-loan-equity,unspecified,
afdf,GN,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,KE,2000,general-budget-support,cash-loan-equity,unspecified,
afdf,LS,2000,other,cash-loan-equity,unspecified,
afdf,LS,2000,governance-and-security,cash-loan-equity,unspecified,
afdf,LS,2000,other,cash-loan-equity,unspecified,
afdf,MG,2000,humanitarian,cash-loan-equity,unspecified,
afdf,MG,2000,general-budget-support,cash-loan-equity,unspecified,
afdf,ML,2000,other,cash-loan-equity,unspecified,
afdf,ML,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,ML,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,MR,2000,other,cash-loan-equity,unspecified,
afdf,MR,2000,other,cash-loan-equity,unspecified,
afdf,MR,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,MW,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,MW,2000,health,cash-loan-equity,unspecified,
afdf,MW,2000,debt-relief,non-transfer,unspecified,
afdf,MZ,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,MZ,2000,governance-and-security,cash-loan-equity,unspecified,
afdf,MZ,2000,infrastructure,cash-loan-equity,unspecified,
afdf,MZ,2000,water-and-sanitation,cash-loan-equity,unspecified,
afdf,MZ,2000,health,cash-loan-equity,unspecified,
afdf,MZ,2000,health,cash-loan-equity,unspecified,
afdf,MZ,2000,infrastructure,cash-loan-equity,unspecified,
afdf,MZ,2000,infrastructure,cash-loan-equity,unspecified,
afdf,MZ,2000,other-social-services,cash-loan-equity,unspecified,
afdf,MZ,2000,water-and-sanitation,cash-loan-equity,unspecified,
afdf,MZ,2000,other-social-services,cash-loan-equity,unspecified,
afdf,NG,2000,other,cash-loan-equity,unspecified,
afdf,RW,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,RW,2000,other,cash-loan-equity,unspecified,
afdf,SN,2000,other,cash-loan-equity,unspecified,
afdf,SN,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,TD,2000,infrastructure,cash-loan-equity,unspecified,
afdf,TZ,2000,education,cash-loan-equity,unspecified,
afdf,TZ,2000,education,cash-loan-equity,unspecified,
afdf,TZ,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,UG,2000,health,cash-loan-equity,unspecified,
afdf,UG,2000,infrastructure,cash-loan-equity,unspecified,
afdf,UG,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,UG,2000,education,cash-loan-equity,unspecified,
afdf,UG,2000,health,cash-loan-equity,unspecified,
afdf,UG,2000,water-and-sanitation,cash-loan-equity,unspecified,
afdf,UG,2000,education,cash-loan-equity,unspecified,
afdf,UG,2000,infrastructure,cash-loan-equity,unspecified,
afdf,ZM,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,ZM,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,ZM,2000,water-and-sanitation,cash-loan-equity,unspecified,
afdf,ZM,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
afdf,ZM,2000,other,cash-loan-equity,unspecified,
afdf,ZM,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
asdb-special-funds,BD,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
asdb-special-funds,BD,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,BD,2000,other,cash-loan-equity,unspecified,
asdb-special-funds,BD,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,BT,2000,health,cash-loan-equity,unspecified,
asdb-special-funds,BT,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,BT,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,KG,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
asdb-special-funds,KG,2000,other,cash-loan-equity,unspecified,
asdb-special-funds,KH,2000,other,cash-loan-equity,unspecified,
asdb-special-funds,KH,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
asdb-special-funds,KH,2000,other,cash-loan-equity,unspecified,
asdb-special-funds,KH,2000,banking-and-business,cash-loan-equity,unspecified,
asdb-special-funds,KH,2000,humanitarian,cash-loan-equity,unspecified,
asdb-special-funds,LA,2000,health,cash-loan-equity,unspecified,
asdb-special-funds,LA,2000,water-and-sanitation,cash-loan-equity,unspecified,
asdb-special-funds,LA,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,LK,2000,education,cash-loan-equity,unspecified,
asdb-special-funds,LK,2000,water-and-sanitation,cash-loan-equity,unspecified,
asdb-special-funds,LK,2000,environment,cash-loan-equity,unspecified,
asdb-special-funds,LK,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
asdb-special-funds,MN,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,MN,2000,governance-and-security,cash-loan-equity,unspecified,
asdb-special-funds,NP,2000,water-and-sanitation,cash-loan-equity,unspecified,
asdb-special-funds,NP,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,PK,2000,health,cash-loan-equity,unspecified,
asdb-special-funds,PK,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,PK,2000,agriculture-and-food-security,cash-loan-equity,unspecified,
asdb-special-funds,VN,2000,infrastructure,cash-loan-equity,unspecified,
asdb-special-funds,VN,2000,education,cash-loan-equity,unspecified,
asdb-special-funds,VN,2000,governance-and-security,cash-loan-equity,unspecified,
asdb-special-funds,WS,2000,education,cash-loan-equity,unspecified,
AT,AF,2000,education,technical-ooperation,unspecified,54766
AT,AF,2000,health,mixed-project-aid,unspecified,21028
AT,AF,2000,health,mixed-project-aid,unspecified,23108
AT,AF,2000,education,mixed-project-aid,unspecified,
AT,AF,2000,other,mixed-project-aid,unspecified,15713
AT,AF,2000,governance-and-security,mixed-project-aid,unspecified,377813
AT,AF,2000,other,non-transfer,unspecified,9596187
AT,AL,2000,water-and-sanitation,mixed-project-aid,unspecified,2128917
AT,AL,2000,humanitarian,mixed-project-aid,unspecified,17331
AT,AL,2000,other,mixed-project-aid,unspecified,11553
AT,AL,2000,education,mixed-project-aid,unspecified,
AT,AL,2000,health,mixed-project-aid,unspecified,287345
AT,AL,2000,education,technical-ooperation,unspecified,53032
AT,AL,2000,education,technical-ooperation,unspecified,302366
AT,AL,2000,education,mixed-project-aid,unspecified,137029
AT,AL,2000,education,mixed-project-aid,unspecified,23108
AT,AL,2000,education,mixed-project-aid,unspecified,28886
AT,AL,2000,education,mixed-project-aid,unspecified,18487
AT,AL,2000,education,technical-ooperation,unspecified,109762
AT,AL,2000,education,technical-ooperation,unspecified,96012
AT,AL,2000,health,mixed-project-aid,unspecified,48526
AT,AL,2000,education,technical-ooperation,unspecified,196417
AT,AL,2000,water-and-sanitation,mixed-project-aid,unspecified,693232
AT,AL,2000,humanitarian,mixed-project-aid,unspecified,
AT,AL,2000,other,mixed-project-aid,unspecified,
AT,AL,2000,education,technical-ooperation,unspecified,24148
AT,AL,2000,governance-and-security,technical-ooperation,unspecified,143269
AT,AL,2000,other,mixed-project-aid,unspecified,1734
AT,AL,2000,education,technical-ooperation,unspecified,808425
AT,AL,2000,other,mixed-project-aid,unspecified,7163
AT,AL,2000,education,mixed-project-aid,unspecified,25418
AT,AL,2000,other,mixed-project-aid,unspecified,158057
AT,AL,2000,infrastructure,technical-ooperation,unspecified,115539
AT,AL,2000,education,mixed-project-aid,unspecified,17331
AT,AL,2000,education,technical-ooperation,unspecified,139917
AT,AL,2000,other,non-transfer,unspecified,134026
AT,AL,2000,education,mixed-project-aid,unspecified,23108
AT,AL,2000,water-and-sanitation,mixed-project-aid,unspecified,288848
AT,AL,2000,other,mixed-project-aid,unspecified,11553
AT,AL,2000,education,technical-ooperation,unspecified,28886
AT,AL,2000,health,mixed-project-aid,unspecified,
AT,AL,2000,other,mixed-project-aid,unspecified,11553
AT,AL,2000,other,mixed-project-aid,unspecified,2426
AT,AL,2000,other-social-services,technical-ooperation,unspecified,39052
AT,AL,2000,humanitarian,mixed-project-aid,unspecified,212360
AT,AM,2000,education,technical-ooperation,unspecified,102714
AT,AM,2000,other,non-transfer,unspecified,616514
AT,AM,2000,education,technical-ooperation,unspecified,86653
AT,AM,2000,education,mixed-project-aid,unspecified,173309
AT,AO,2000,health,mixed-project-aid,unspecified,140726
AT,AO,2000,other,non-transfer,unspecified,475788
AT,AR,2000,education,technical-ooperation,unspecified,198611
AT,AZ,2000,other,non-transfer,unspecified,207739
AT,AZ,2000,education,technical-ooperation,unspecified,34199
AT,BA,2000,education,technical-ooperation,unspecified,231078
AT,BA,2000,education,technical-ooperation,unspecified,148698
AT,BA,2000,health,mixed-project-aid,unspecified,16522
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,15021
AT,BA,2000,health,mixed-project-aid,unspecified,92431
AT,BA,2000,education,technical-ooperation,unspecified,543032
AT,BA,2000,other,mixed-project-aid,unspecified,16175
AT,BA,2000,water-and-sanitation,mixed-project-aid,unspecified,19527
AT,BA,2000,education,technical-ooperation,unspecified,61235
AT,BA,2000,education,technical-ooperation,unspecified,35239
AT,BA,2000,health,mixed-project-aid,unspecified,418365
AT,BA,2000,governance-and-security,mixed-project-aid,unspecified,2802271
AT,BA,2000,education,technical-ooperation,unspecified,49220
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,78797
AT,BA,2000,humanitarian,technical-ooperation,unspecified,231425
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,15021
AT,BA,2000,other,mixed-project-aid,unspecified,11553
AT,BA,2000,water-and-sanitation,mixed-project-aid,unspecified,291851
AT,BA,2000,other-social-services,technical-ooperation,unspecified,87347
AT,BA,2000,education,technical-ooperation,unspecified,5946894
AT,BA,2000,education,technical-ooperation,unspecified,23108
AT,BA,2000,industry-and-trade,technical-ooperation,unspecified,9243
AT,BA,2000,education,technical-ooperation,unspecified,12940
AT,BA,2000,governance-and-security,technical-ooperation,unspecified,2069296
AT,BA,2000,education,technical-ooperation,unspecified,27730
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,290002
AT,BA,2000,humanitarian,technical-ooperation,unspecified,20565
AT,BA,2000,other,non-transfer,unspecified,11553
AT,BA,2000,other,mixed-project-aid,unspecified,11553
AT,BA,2000,debt-relief,non-transfer,unspecified,18096294
AT,BA,2000,education,mixed-project-aid,unspecified,
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,
AT,BA,2000,industry-and-trade,mixed-project-aid,unspecified,
AT,BA,2000,education,mixed-project-aid,unspecified,
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,19296
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,1386465
AT,BA,2000,governance-and-security,mixed-project-aid,unspecified,49798
AT,BA,2000,other-social-services,mixed-project-aid,unspecified,
AT,BA,2000,humanitarian,technical-ooperation,unspecified,40554
AT,BA,2000,education,technical-ooperation,unspecified,101790
AT,BA,2000,water-and-sanitation,mixed-project-aid,unspecified,56729
AT,BA,2000,health,technical-ooperation,unspecified,806230
AT,BA,2000,education,mixed-project-aid,unspecified,254184
AT,BA,2000,education,technical-ooperation,unspecified,125129
AT,BA,2000,other,mixed-project-aid,unspecified,249794
AT,BA,2000,education,technical-ooperation,unspecified,369723
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,23108
AT,BA,2000,humanitarian,mixed-project-aid,unspecified,483530
AT,BA,2000,industry-and-trade,technical-ooperation,unspecified,11553
AT,BA,2000,education,technical-ooperation,unspecified,635463
AT,BA,2000,governance-and-security,mixed-project-aid,unspecified,1047475
AT,BA,2000,governance-and-security,mixed-project-aid,unspecified,404155
AT,BD,2000,education,technical-ooperation,unspecified,322006
AT,BD,2000,other,non-transfer,unspecified,388672
AT,BF,2000,agriculture-and-food-security,technical-ooperation,unspecified,44714
AT,BF,2000,education,technical-ooperation,unspecified,666774
AT,BF,2000,agriculture-and-food-security,technical-ooperation,unspecified,59503
AT,BF,2000,education,technical-ooperation,unspecified,54766
AT,BF,2000,agriculture-and-food-security,mixed-project-aid,unspecified,
AT,BF,2000,health,mixed-project-aid,unspecified,
AT,BF,2000,health,mixed-project-aid,unspecified,12709
AT,BF,2000,other,mixed-project-aid,unspecified,11553
AT,BF,2000,agriculture-and-food-security,technical-ooperation,unspecified,462154
AT,BF,2000,education,technical-ooperation,unspecified,67475
AT,BF,2000,education,technical-ooperation,unspecified,
AT,BF,2000,agriculture-and-food-security,technical-ooperation,unspecified,288848
AT,BF,2000,industry-and-trade,mixed-project-aid,unspecified,127901
AT,BF,2000,industry-and-trade,technical-ooperation,unspecified,808771
AT,BF,2000,health,mixed-project-aid,unspecified,23108
AT,BF,2000,education,mixed-project-aid,unspecified,447713
AT,BI,2000,education,technical-ooperation,unspecified,27383
AT,BI,2000,humanitarian,mixed-project-aid,unspecified,626798
AT,BI,2000,humanitarian,mixed-project-aid,unspecified,462154
AT,BI,2000,governance-and-security,mixed-project-aid,unspecified,346617
AT,BI,2000,other,technical-ooperation,unspecified,462154
AT,BI,2000,governance-and-security,mixed-project-aid,unspecified,131020
AT,BI,2000,agriculture-and-food-security,technical-ooperation,unspecified,192949
AT,BI,2000,other,non-transfer,unspecified,26805
AT,bilateral-unspecified,2000,governance-and-security,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,519924
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,1686865
AT,bilateral-unspecified,2000,debt-relief,non-transfer,unspecified,1639495
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,135180
AT,bilateral-unspecified,2000,banking-and-business,mixed-project-aid,unspecified,195261
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,199651
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,98208
AT,bilateral-unspecified,2000,health,technical-ooperation,unspecified,23108
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,50607
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,36973
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,11553
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,13865
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,10168
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,92431
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,34661
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,17331
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,banking-and-business,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,banking-and-business,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,46216
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,80878
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,
AT,bilateral-unspecified,2000,other,technical-ooperation,unspecified,499127
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,98208
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,5674116
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,31196
AT,bilateral-unspecified,2000,environment,mixed-project-aid,unspecified,34777
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,412821
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,13865
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,1652204
AT,bilateral-unspecified,2000,other,technical-ooperation,unspecified,69323
AT,bilateral-unspecified,2000,governance-and-security,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,577693
AT,bilateral-unspecified,2000,other,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,16637
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,83188
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,323509
AT,bilateral-unspecified,2000,other,technical-ooperation,unspecified,99364
AT,bilateral-unspecified,2000,governance-and-security,mixed-project-aid,unspecified,11553
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,11553
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,462154
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,115539
AT,bilateral-unspecified,2000,governance-and-security,technical-ooperation,unspecified,115539
AT,bilateral-unspecified,2000,industry-and-trade,technical-ooperation,unspecified,40439
AT,bilateral-unspecified,2000,other,technical-ooperation,unspecified,53263
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,20796
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,462154
AT,bilateral-unspecified,2000,environment,cash-grant,unspecified,20450
AT,bilateral-unspecified,2000,education,mixed-project-aid,unspecified,59503
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,831880
AT,bilateral-unspecified,2000,water-and-sanitation,technical-ooperation,unspecified,28886
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,51645
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,693348
AT,bilateral-unspecified,2000,industry-and-trade,technical-ooperation,unspecified,123049
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,637543
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,470012
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,1387
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,11553
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,46216
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,23108
AT,bilateral-unspecified,2000,governance-and-security,mixed-project-aid,unspecified,17331
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,8665
AT,bilateral-unspecified,2000,governance-and-security,mixed-project-aid,unspecified,142922
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,health,mixed-project-aid,unspecified,115539
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,34661
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,11553
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,231078
AT,bilateral-unspecified,2000,water-and-sanitation,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,159328
AT,bilateral-unspecified,2000,other,technical-ooperation,unspecified,138416
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,environment,mixed-project-aid,unspecified,32120
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,40439
AT,bilateral-unspecified,2000,other,non-transfer,unspecified,1155388
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,11553
AT,bilateral-unspecified,2000,governance-and-security,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,infrastructure,mixed-project-aid,unspecified,16637
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,
AT,bilateral-unspecified,2000,infrastructure,technical-ooperation,unspecified,78566
AT,bilateral-unspecified,2000,other,cash-grant,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,mixed-project-aid,unspecified,11553
AT,bilateral-unspecified,2000,other,cash-grant,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,industry-and-trade,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,education,technical-ooperation,unspecified,
AT,bilateral-unspecified,2000,other,gpgs-nngos,unspecified,21952
AT,BJ,2000,other,non-transfer,unspecified,33506
AT,BO,2000,education,technical-ooperation,unspecified,61582
AT,BO,2000,other,mixed-project-aid,unspecified,11553
AT,BO,2000,agriculture-and-food-security,technical-ooperation,unspecified,71172
AT,BO,2000,education,mixed-project-aid,unspecified,
AT,BO,2000,other,technical-ooperation,unspecified,
AT,BO,2000,environment,technical-ooperation,unspecified,7972
AT,BR,2000,environment,technical-ooperation,unspecified,
AT,BR,2000,agriculture-and-food-security,mixed-project-aid,unspecified,
AT,BR,2000,other,mixed-project-aid,unspecified,
AT,BR,2000,other-social-services,mixed-project-aid,unspecified,
AT,BR,2000,governance-and-security,mixed-project-aid,unspecified,
AT,BR,2000,education,technical-ooperation,unspecified,362561
AT,BR,2000,environment,technical-ooperation,unspecified,74753
AT,BR,2000,environment,technical-ooperation,unspecified,33621
AT,BR,2000,environment,technical-ooperation,unspecified,17331
AT,BR,2000,governance-and-security,technical-ooperation,unspecified,80069
AT,BR,2000,industry-and-trade,mixed-project-aid,unspecified,23108
AT,BR,2000,education,technical-ooperation,unspecified,17331
AT,BR,2000,education,mixed-project-aid,unspecified,37896
AT,BR,2000,education,technical-ooperation,unspecified,21952
AT,BR,2000,other,mixed-project-aid,unspecified,15021
AT,BR,2000,governance-and-security,technical-ooperation,unspecified,17793
AT,BR,2000,governance-and-security,technical-ooperation,unspecified,115655
AT,BR,2000,agriculture-and-food-security,technical-ooperation,unspecified,50607
AT,BR,2000,environment,technical-ooperation,unspecified,34661
AT,BR,2000,water-and-sanitation,mixed-project-aid,unspecified,23108
AT,BR,2000,other-social-services,mixed-project-aid,unspecified,17331
AT,BR,2000,other,mixed-project-aid,unspecified,15597
AT,BR,2000,other,mixed-project-aid,unspecified,12940
AT,BR,2000,other,mixed-project-aid,unspecified,11553
AT,BR,2000,governance-and-security,mixed-project-aid,unspecified,20796
AT,BR,2000,governance-and-security,technical-ooperation,unspecified,84459
AT,BR,2000,education,mixed-project-aid,unspecified,40439
AT,BR,2000,agriculture-and-food-security,technical-ooperation,unspecified,28886
AT,BR,2000,other,mixed-project-aid,unspecified,13865
AT,BR,2000,governance-and-security,technical-ooperation,unspecified,38474
AT,BR,2000,environment,technical-ooperation,unspecified,34661
AT,BR,2000,education,technical-ooperation,unspecified,479485
AT,BR,2000,environment,technical-ooperation,unspecified,16406
AT,BR,2000,environment,technical-ooperation,unspecified,31196
AT,BR,2000,governance-and-security,mixed-project-aid,unspecified,15021
AT,BR,2000,other-social-services,mixed-project-aid,unspecified,11553
AT,BR,2000,water-and-sanitation,mixed-project-aid,unspecified,23108
AT,BR,2000,other-social-services,mixed-project-aid,unspecified,13865
AT,BR,2000,environment,technical-ooperation,unspecified,45176
AT,BT,2000,industry-and-trade,technical-ooperation,unspecified,239165
AT,BT,2000,other,mixed-project-aid,unspecified,415940
AT,BT,2000,other,technical-ooperation,unspecified,
AT,BT,2000,industry-and-trade,technical-ooperation,unspecified,196417
AT,BT,2000,infrastructure,mixed-project-aid,unspecified,413628
AT,BT,2000,infrastructure,technical-ooperation,unspecified,288848
AT,BT,2000,environment,technical-ooperation,unspecified,462154
AT,BT,2000,agriculture-and-food-security,technical-ooperation,unspecified,207970
AT,BT,2000,infrastructure,cash-loan-equity,unspecified,
AT,CD,2000,education,mixed-project-aid,unspecified,23108
AT,CD,2000,education,technical-ooperation,unspecified,232926
AT,CD,2000,education,technical-ooperation,unspecified,23108
AT,CD,2000,other,non-transfer,unspecified,402075
AT,CD,2000,governance-and-security,mixed-project-aid,unspecified,3302214
AT,CG,2000,other,non-transfer,unspecified,73713
AT,CG,2000,education,technical-ooperation,unspecified,20450
AT,CI,2000,other,non-transfer,unspecified,33506
AT,CI,2000,education,technical-ooperation,unspecified,54766
AT,CL,2000,agriculture-and-food-security,mixed-project-aid,unspecified,
AT,CL,2000,environment,mixed-project-aid,unspecified,
AT,CL,2000,education,mixed-project-aid,unspecified,
AT,CL,2000,agriculture-and-food-security,mixed-project-aid,unspecified,9012
AT,CL,2000,other,mixed-project-aid,unspecified,15021
AT,CL,2000,other,mixed-project-aid,unspecified,15597
AT,CL,2000,environment,technical-ooperation,unspecified,6355
AT,CL,2000,other,mixed-project-aid,unspecified,115655
AT,CL,2000,other-social-services,technical-ooperation,unspecified,115655
AT,CL,2000,other,mixed-project-aid,unspecified,65395
AT,CL,2000,education,technical-ooperation,unspecified,123280
AT,CM,2000,health,mixed-project-aid,unspecified,17331
AT,CM,2000,education,technical-ooperation,unspecified,191795
AT,CM,2000,other,non-transfer,unspecified,160831
AT,CN,2000,other,mixed-project-aid,unspecified,4456258
AT,CN,2000,other,non-transfer,unspecified,26805
AT,CN,2000,other,mixed-project-aid,unspecified,21490
AT,CN,2000,education,technical-ooperation,unspecified,1486638
AT,CN,2000,education,technical-ooperation,unspecified,191333
AT,CO,2000,other,mixed-project-aid,unspecified,12940
AT,CO,2000,education,mixed-project-aid,unspecified,
AT,CO,2000,environment,technical-ooperation,unspecified,
AT,CO,2000,governance-and-security,technical-ooperation,unspecified,25880
AT,CO,2000,governance-and-security,mixed-project-aid,unspecified,25649
AT,CO,2000,education,technical-ooperation,unspecified,445286
