id-from,id-to,year,value
AT,BJ,2012,0
US,BJ,2012,0
FR,BJ,2012,0
CH,BJ,2012,0
PT,BJ,2012,0
SE,BJ,2012,0
GB,BJ,2012,0
BE,BO,2012,0
ES,BO,2012,0
FI,BO,2012,0
NL,BO,2012,0
DK,BO,2012,0
JP,BO,2012,0
DE,BO,2012,13717170
NO,BO,2012,0
AT,BO,2012,0
US,BO,2012,0
FR,BO,2012,0
CH,BO,2012,0
PT,BO,2012,0
SE,BO,2012,0
GB,BO,2012,0
BE,BR,2012,0
ES,BR,2012,0
FI,BR,2012,0
NL,BR,2012,0
DK,BR,2012,0
JP,BR,2012,1478700000
DE,BR,2012,162932853.7
NO,BR,2012,0
AT,BR,2012,0
US,BR,2012,121950000
FR,BR,2012,13215000
CH,BR,2012,0
PT,BR,2012,0
SE,BR,2012,0
GB,BR,2012,0
BE,BT,2012,0
ES,BT,2012,0
FI,BT,2012,0
NL,BT,2012,0
DK,BT,2012,0
JP,BT,2012,0
DE,BT,2012,0
NO,BT,2012,0
AT,BT,2012,0
US,BT,2012,0
FR,BT,2012,0
CH,BT,2012,0
PT,BT,2012,0
SE,BT,2012,0
GB,BT,2012,0
BE,BW,2012,0
ES,BW,2012,0
FI,BW,2012,0
NL,BW,2012,0
DK,BW,2012,0
JP,BW,2012,0
DE,BW,2012,0
NO,BW,2012,0
AT,BW,2012,0
US,BW,2012,0
FR,BW,2012,0
CH,BW,2012,0
PT,BW,2012,0
SE,BW,2012,0
GB,BW,2012,0
BE,BY,2012,0
ES,BY,2012,0
FI,BY,2012,0
NL,BY,2012,0
DK,BY,2012,0
JP,BY,2012,0
DE,BY,2012,396450
NO,BY,2012,0
AT,BY,2012,0
US,BY,2012,0
FR,BY,2012,0
CH,BY,2012,0
PT,BY,2012,0
SE,BY,2012,0
GB,BY,2012,0
BE,BZ,2012,0
ES,BZ,2012,0
FI,BZ,2012,0
NL,BZ,2012,0
DK,BZ,2012,0
JP,BZ,2012,0
DE,BZ,2012,0
NO,BZ,2012,0
AT,BZ,2012,0
US,BZ,2012,0
FR,BZ,2012,0
CH,BZ,2012,0
PT,BZ,2012,0
SE,BZ,2012,0
GB,BZ,2012,0
BE,CD,2012,0
ES,CD,2012,0
FI,CD,2012,0
NL,CD,2012,0
DK,CD,2012,0
JP,CD,2012,0
DE,CD,2012,102482325
NO,CD,2012,0
AT,CD,2012,0
US,CD,2012,0
FR,CD,2012,10000000
CH,CD,2012,0
PT,CD,2012,0
SE,CD,2012,0
GB,CD,2012,0
BE,CF,2012,0
ES,CF,2012,0
FI,CF,2012,0
NL,CF,2012,0
DK,CF,2012,0
JP,CF,2012,0
DE,CF,2012,0
NO,CF,2012,0
AT,CF,2012,0
US,CF,2012,0
FR,CF,2012,0
CH,CF,2012,0
PT,CF,2012,0
SE,CF,2012,0
GB,CF,2012,0
BE,CG,2012,0
ES,CG,2012,0
FI,CG,2012,0
NL,CG,2012,0
DK,CG,2012,0
JP,CG,2012,0
DE,CG,2012,4730970
NO,CG,2012,0
AT,CG,2012,0
US,CG,2012,0
FR,CG,2012,0
CH,CG,2012,0
PT,CG,2012,0
SE,CG,2012,0
GB,CG,2012,0
BE,CI,2012,0
ES,CI,2012,0
FI,CI,2012,0
NL,CI,2012,0
DK,CI,2012,0
JP,CI,2012,0
DE,CI,2012,25319940
NO,CI,2012,0
AT,CI,2012,0
US,CI,2012,0
FR,CI,2012,87073000
CH,CI,2012,0
PT,CI,2012,0
SE,CI,2012,0
GB,CI,2012,0
BE,CK,2012,0
ES,CK,2012,0
FI,CK,2012,0
NL,CK,2012,0
DK,CK,2012,0
JP,CK,2012,0
DE,CK,2012,0
NO,CK,2012,0
AT,CK,2012,0
US,CK,2012,0
FR,CK,2012,0
CH,CK,2012,0
PT,CK,2012,0
SE,CK,2012,0
GB,CK,2012,0
BE,CL,2012,0
ES,CL,2012,0
FI,CL,2012,0
NL,CL,2012,0
DK,CL,2012,0
JP,CL,2012,4880700000
DE,CL,2012,78378165
NO,CL,2012,0
AT,CL,2012,0
US,CL,2012,164375000
FR,CL,2012,0
CH,CL,2012,0
PT,CL,2012,0
SE,CL,2012,0
GB,CL,2012,0
BE,CM,2012,0
ES,CM,2012,0
FI,CM,2012,0
NL,CM,2012,0
DK,CM,2012,0
JP,CM,2012,0
DE,CM,2012,13215000
NO,CM,2012,0
AT,CM,2012,0
US,CM,2012,375000
FR,CM,2012,0
CH,CM,2012,0
PT,CM,2012,0
SE,CM,2012,0
GB,CM,2012,0
BE,CN,2012,0
ES,CN,2012,0
FI,CN,2012,0
NL,CN,2012,0
DK,CN,2012,20962400
JP,CN,2012,113900000
DE,CN,2012,118249295.4
NO,CN,2012,0
AT,CN,2012,0
US,CN,2012,0
FR,CN,2012,10000000
CH,CN,2012,0
PT,CN,2012,0
SE,CN,2012,0
GB,CN,2012,0
BE,CO,2012,0
ES,CO,2012,0
FI,CO,2012,0
NL,CO,2012,0
DK,CO,2012,0
JP,CO,2012,201500000
DE,CO,2012,15025455
NO,CO,2012,0
AT,CO,2012,0
US,CO,2012,7000000
FR,CO,2012,0
CH,CO,2012,0
PT,CO,2012,0
SE,CO,2012,0
GB,CO,2012,0
BE,CR,2012,0
ES,CR,2012,0
FI,CR,2012,0
NL,CR,2012,0
DK,CR,2012,0
JP,CR,2012,0
DE,CR,2012,23787000
NO,CR,2012,0
AT,CR,2012,0
US,CR,2012,31631250
FR,CR,2012,7000000
CH,CR,2012,0
PT,CR,2012,0
SE,CR,2012,0
GB,CR,2012,0
BE,CU,2012,0
ES,CU,2012,0
FI,CU,2012,0
NL,CU,2012,0
DK,CU,2012,0
JP,CU,2012,0
DE,CU,2012,0
NO,CU,2012,0
AT,CU,2012,0
US,CU,2012,0
FR,CU,2012,0
CH,CU,2012,0
PT,CU,2012,0
SE,CU,2012,0
GB,CU,2012,0
BE,CV,2012,0
ES,CV,2012,0
FI,CV,2012,0
NL,CV,2012,0
DK,CV,2012,0
JP,CV,2012,0
DE,CV,2012,0
NO,CV,2012,0
AT,CV,2012,0
US,CV,2012,0
FR,CV,2012,0
CH,CV,2012,0
PT,CV,2012,0
SE,CV,2012,0
GB,CV,2012,0
BE,DJ,2012,0
ES,DJ,2012,0
FI,DJ,2012,0
NL,DJ,2012,0
DK,DJ,2012,0
JP,DJ,2012,0
DE,DJ,2012,0
NO,DJ,2012,0
AT,DJ,2012,0
US,DJ,2012,0
FR,DJ,2012,0
CH,DJ,2012,0
PT,DJ,2012,0
SE,DJ,2012,0
GB,DJ,2012,0
BE,DM,2012,0
ES,DM,2012,0
FI,DM,2012,0
NL,DM,2012,0
DK,DM,2012,0
JP,DM,2012,0
DE,DM,2012,0
NO,DM,2012,0
AT,DM,2012,0
US,DM,2012,0
FR,DM,2012,0
CH,DM,2012,0
PT,DM,2012,0
SE,DM,2012,0
GB,DM,2012,0
BE,DO,2012,0
ES,DO,2012,0
FI,DO,2012,0
NL,DO,2012,0
DK,DO,2012,0
JP,DO,2012,0
DE,DO,2012,79290
NO,DO,2012,0
AT,DO,2012,0
US,DO,2012,0
FR,DO,2012,15000000
CH,DO,2012,0
PT,DO,2012,0
SE,DO,2012,0
GB,DO,2012,0
BE,DZ,2012,0
ES,DZ,2012,0
FI,DZ,2012,0
NL,DZ,2012,0
DK,DZ,2012,0
JP,DZ,2012,0
DE,DZ,2012,13215000
NO,DZ,2012,0
AT,DZ,2012,0
US,DZ,2012,0
FR,DZ,2012,0
CH,DZ,2012,0
PT,DZ,2012,0
SE,DZ,2012,0
GB,DZ,2012,0
BE,EC,2012,0
ES,EC,2012,0
FI,EC,2012,0
NL,EC,2012,0
DK,EC,2012,0
JP,EC,2012,0
DE,EC,2012,0
NO,EC,2012,0
AT,EC,2012,0
US,EC,2012,5175000
FR,EC,2012,20000000
CH,EC,2012,0
PT,EC,2012,0
SE,EC,2012,0
GB,EC,2012,0
BE,EG,2012,0
ES,EG,2012,0
FI,EG,2012,0
NL,EG,2012,0
DK,EG,2012,850560
JP,EG,2012,0
DE,EG,2012,124670310
NO,EG,2012,0
AT,EG,2012,0
US,EG,2012,112500000
FR,EG,2012,15000000
CH,EG,2012,0
PT,EG,2012,0
SE,EG,2012,0
GB,EG,2012,0
BE,ER,2012,0
ES,ER,2012,0
FI,ER,2012,0
NL,ER,2012,0
DK,ER,2012,0
JP,ER,2012,0
DE,ER,2012,0
NO,ER,2012,0
AT,ER,2012,0
US,ER,2012,0
FR,ER,2012,0
CH,ER,2012,0
PT,ER,2012,0
SE,ER,2012,0
GB,ER,2012,0
BE,ET,2012,0
ES,ET,2012,0
FI,ET,2012,0
NL,ET,2012,0
DK,ET,2012,0
JP,ET,2012,0
DE,ET,2012,126335400
NO,ET,2012,0
AT,ET,2012,0
US,ET,2012,0
FR,ET,2012,0
CH,ET,2012,0
PT,ET,2012,0
SE,ET,2012,0
GB,ET,2012,14860700
BE,FJ,2012,0
ES,FJ,2012,0
FI,FJ,2012,0
NL,FJ,2012,0
DK,FJ,2012,0
JP,FJ,2012,0
DE,FJ,2012,0
NO,FJ,2012,0
AT,FJ,2012,0
US,FJ,2012,0
FR,FJ,2012,0
CH,FJ,2012,0
PT,FJ,2012,0
SE,FJ,2012,0
GB,FJ,2012,0
BE,FM,2012,0
ES,FM,2012,0
FI,FM,2012,0
NL,FM,2012,0
DK,FM,2012,0
JP,FM,2012,0
DE,FM,2012,0
NO,FM,2012,0
AT,FM,2012,0
US,FM,2012,0
FR,FM,2012,0
CH,FM,2012,0
PT,FM,2012,0
SE,FM,2012,0
GB,FM,2012,0
BE,GA,2012,0
ES,GA,2012,0
FI,GA,2012,0
NL,GA,2012,0
DK,GA,2012,0
JP,GA,2012,0
DE,GA,2012,0
NO,GA,2012,0
AT,GA,2012,0
US,GA,2012,0
FR,GA,2012,0
CH,GA,2012,0
PT,GA,2012,0
SE,GA,2012,0
GB,GA,2012,0
BE,GD,2012,0
ES,GD,2012,0
FI,GD,2012,0
NL,GD,2012,0
DK,GD,2012,0
JP,GD,2012,0
DE,GD,2012,0
NO,GD,2012,0
AT,GD,2012,0
US,GD,2012,0
FR,GD,2012,0
CH,GD,2012,0
PT,GD,2012,0
SE,GD,2012,0
GB,GD,2012,0
BE,GE,2012,0
ES,GE,2012,0
FI,GE,2012,0
NL,GE,2012,0
DK,GE,2012,159400
JP,GE,2012,0
DE,GE,2012,25840528.91
NO,GE,2012,0
AT,GE,2012,0
US,GE,2012,23186943.25
FR,GE,2012,20000000
CH,GE,2012,0
PT,GE,2012,0
SE,GE,2012,0
GB,GE,2012,0
BE,GH,2012,0
ES,GH,2012,0
FI,GH,2012,0
NL,GH,2012,0
DK,GH,2012,0
JP,GH,2012,0
DE,GH,2012,75946605
NO,GH,2012,0
AT,GH,2012,0
US,GH,2012,366334531.3
FR,GH,2012,60000000
CH,GH,2012,0
PT,GH,2012,0
SE,GH,2012,0
GB,GH,2012,0
BE,GM,2012,0
ES,GM,2012,0
FI,GM,2012,0
NL,GM,2012,0
DK,GM,2012,0
JP,GM,2012,0
DE,GM,2012,0
NO,GM,2012,0
AT,GM,2012,0
US,GM,2012,0
FR,GM,2012,0
CH,GM,2012,0
PT,GM,2012,0
SE,GM,2012,0
GB,GM,2012,0
BE,GN,2012,0
ES,GN,2012,0
FI,GN,2012,0
NL,GN,2012,0
DK,GN,2012,0
JP,GN,2012,0
DE,GN,2012,0
NO,GN,2012,0
AT,GN,2012,0
US,GN,2012,0
FR,GN,2012,0
CH,GN,2012,0
PT,GN,2012,0
SE,GN,2012,0
GB,GN,2012,0
BE,GQ,2012,0
ES,GQ,2012,0
FI,GQ,2012,0
NL,GQ,2012,0
DK,GQ,2012,0
JP,GQ,2012,0
DE,GQ,2012,0
NO,GQ,2012,0
AT,GQ,2012,0
US,GQ,2012,0
FR,GQ,2012,0
CH,GQ,2012,0
PT,GQ,2012,0
SE,GQ,2012,0
GB,GQ,2012,0
BE,GT,2012,0
ES,GT,2012,0
FI,GT,2012,0
NL,GT,2012,0
DK,GT,2012,0
JP,GT,2012,0
DE,GT,2012,21474375
NO,GT,2012,0
AT,GT,2012,0
US,GT,2012,107500000
FR,GT,2012,0
CH,GT,2012,0
PT,GT,2012,0
SE,GT,2012,0
GB,GT,2012,0
BE,GW,2012,0
ES,GW,2012,0
FI,GW,2012,0
NL,GW,2012,0
DK,GW,2012,0
JP,GW,2012,0
DE,GW,2012,0
NO,GW,2012,0
AT,GW,2012,0
US,GW,2012,0
FR,GW,2012,0
CH,GW,2012,0
PT,GW,2012,0
SE,GW,2012,0
GB,GW,2012,0
BE,GY,2012,0
ES,GY,2012,0
FI,GY,2012,0
NL,GY,2012,0
DK,GY,2012,0
JP,GY,2012,0
DE,GY,2012,6343200
NO,GY,2012,0
AT,GY,2012,0
US,GY,2012,0
FR,GY,2012,0
CH,GY,2012,0
PT,GY,2012,0
SE,GY,2012,0
GB,GY,2012,0
BE,HN,2012,0
ES,HN,2012,0
FI,HN,2012,0
NL,HN,2012,0
DK,HN,2012,0
JP,HN,2012,0
DE,HN,2012,75801240
NO,HN,2012,0
AT,HN,2012,0
US,HN,2012,35625000
FR,HN,2012,20000000
CH,HN,2012,0
PT,HN,2012,0
SE,HN,2012,0
GB,HN,2012,0
BE,HT,2012,0
ES,HT,2012,0
FI,HT,2012,0
NL,HT,2012,0
DK,HT,2012,0
JP,HT,2012,0
DE,HT,2012,0
NO,HT,2012,0
AT,HT,2012,0
US,HT,2012,23221715.25
FR,HT,2012,0
CH,HT,2012,0
PT,HT,2012,0
SE,HT,2012,0
GB,HT,2012,0
BE,ID,2012,0
ES,ID,2012,0
FI,ID,2012,0
NL,ID,2012,0
DK,ID,2012,0
JP,ID,2012,1336000000
DE,ID,2012,50026648.95
NO,ID,2012,0
AT,ID,2012,0
US,ID,2012,28625000
FR,ID,2012,32683500
CH,ID,2012,0
PT,ID,2012,0
SE,ID,2012,0
GB,ID,2012,0
BE,IN,2012,0
ES,IN,2012,0
FI,IN,2012,0
NL,IN,2012,0
DK,IN,2012,7583900
JP,IN,2012,464000000
DE,IN,2012,311710350.7
NO,IN,2012,0
AT,IN,2012,0
US,IN,2012,199586111.3
FR,IN,2012,105251800
CH,IN,2012,0
PT,IN,2012,0
SE,IN,2012,0
GB,IN,2012,0
BE,IQ,2012,0
ES,IQ,2012,0
FI,IQ,2012,0
NL,IQ,2012,0
DK,IQ,2012,7495560
JP,IQ,2012,0
DE,IQ,2012,0
NO,IQ,2012,0
AT,IQ,2012,0
US,IQ,2012,28434663.75
FR,IQ,2012,20000000
CH,IQ,2012,0
PT,IQ,2012,0
SE,IQ,2012,0
GB,IQ,2012,0
BE,IR,2012,0
ES,IR,2012,0
FI,IR,2012,0
NL,IR,2012,0
DK,IR,2012,0
JP,IR,2012,0
DE,IR,2012,0
NO,IR,2012,0
AT,IR,2012,0
US,IR,2012,0
FR,IR,2012,0
CH,IR,2012,0
PT,IR,2012,0
SE,IR,2012,0
GB,IR,2012,0
BE,JM,2012,0
ES,JM,2012,0
FI,JM,2012,0
NL,JM,2012,0
DK,JM,2012,0
JP,JM,2012,0
DE,JM,2012,0
NO,JM,2012,0
AT,JM,2012,0
US,JM,2012,0
FR,JM,2012,0
CH,JM,2012,0
PT,JM,2012,0
SE,JM,2012,0
GB,JM,2012,0
BE,JO,2012,0
ES,JO,2012,0
FI,JO,2012,0
NL,JO,2012,0
DK,JO,2012,0
JP,JO,2012,0
DE,JO,2012,57584260.02
NO,JO,2012,0
AT,JO,2012,0
US,JO,2012,290816550
FR,JO,2012,0
CH,JO,2012,0
PT,JO,2012,0
SE,JO,2012,0
GB,JO,2012,0
BE,KE,2012,0
ES,KE,2012,0
FI,KE,2012,0
NL,KE,2012,0
DK,KE,2012,0
JP,KE,2012,0
DE,KE,2012,48829425
NO,KE,2012,0
AT,KE,2012,0
US,KE,2012,5500000
FR,KE,2012,5000000
CH,KE,2012,0
PT,KE,2012,0
SE,KE,2012,0
GB,KE,2012,0
BE,KG,2012,0
ES,KG,2012,0
FI,KG,2012,0
NL,KG,2012,0
DK,KG,2012,0
JP,KG,2012,0
DE,KG,2012,8431170
NO,KG,2012,0
AT,KG,2012,0
US,KG,2012,0
FR,KG,2012,0
CH,KG,2012,0
PT,KG,2012,0
SE,KG,2012,0
GB,KG,2012,0
BE,KH,2012,0
ES,KH,2012,0
FI,KH,2012,0
NL,KH,2012,0
DK,KH,2012,0
JP,KH,2012,0
DE,KH,2012,28372605
NO,KH,2012,0
AT,KH,2012,0
US,KH,2012,7750000
FR,KH,2012,12340000
CH,KH,2012,0
PT,KH,2012,0
SE,KH,2012,0
GB,KH,2012,0
BE,KI,2012,0
ES,KI,2012,0
FI,KI,2012,0
NL,KI,2012,0
DK,KI,2012,0
JP,KI,2012,0
DE,KI,2012,0
NO,KI,2012,0
AT,KI,2012,0
US,KI,2012,0
FR,KI,2012,0
CH,KI,2012,0
PT,KI,2012,0
SE,KI,2012,0
GB,KI,2012,0
BE,KM,2012,0
ES,KM,2012,0
FI,KM,2012,0
NL,KM,2012,0
DK,KM,2012,0
JP,KM,2012,0
DE,KM,2012,0
NO,KM,2012,0
AT,KM,2012,0
US,KM,2012,0
FR,KM,2012,0
CH,KM,2012,0
PT,KM,2012,0
SE,KM,2012,0
GB,KM,2012,0
BE,KN,2012,0
ES,KN,2012,0
FI,KN,2012,0
NL,KN,2012,0
DK,KN,2012,0
JP,KN,2012,0
DE,KN,2012,0
NO,KN,2012,0
AT,KN,2012,0
US,KN,2012,0
FR,KN,2012,0
CH,KN,2012,0
PT,KN,2012,0
SE,KN,2012,0
GB,KN,2012,0
BE,KP,2012,0
ES,KP,2012,0
FI,KP,2012,0
NL,KP,2012,0
DK,KP,2012,0
JP,KP,2012,0
DE,KP,2012,0
NO,KP,2012,0
AT,KP,2012,0
US,KP,2012,0
FR,KP,2012,0
CH,KP,2012,0
PT,KP,2012,0
SE,KP,2012,0
GB,KP,2012,0
BE,KZ,2012,0
ES,KZ,2012,0
FI,KZ,2012,0
NL,KZ,2012,0
DK,KZ,2012,0
JP,KZ,2012,290500000
DE,KZ,2012,1889745
NO,KZ,2012,0
AT,KZ,2012,0
US,KZ,2012,1050000
FR,KZ,2012,0
CH,KZ,2012,0
PT,KZ,2012,0
SE,KZ,2012,0
GB,KZ,2012,0
BE,LA,2012,0
ES,LA,2012,0
FI,LA,2012,0
NL,LA,2012,0
DK,LA,2012,0
JP,LA,2012,0
DE,LA,2012,18223485
NO,LA,2012,0
AT,LA,2012,0
US,LA,2012,0
FR,LA,2012,0
CH,LA,2012,0
PT,LA,2012,0
SE,LA,2012,0
GB,LA,2012,0
BE,LB,2012,0
ES,LB,2012,0
FI,LB,2012,0
NL,LB,2012,0
DK,LB,2012,0
JP,LB,2012,0
DE,LB,2012,5457795
NO,LB,2012,0
AT,LB,2012,0
US,LB,2012,18750000
FR,LB,2012,15000000
CH,LB,2012,0
PT,LB,2012,0
SE,LB,2012,0
GB,LB,2012,0
BE,LC,2012,0
ES,LC,2012,0
FI,LC,2012,0
NL,LC,2012,0
DK,LC,2012,0
JP,LC,2012,0
DE,LC,2012,0
NO,LC,2012,0
AT,LC,2012,0
US,LC,2012,0
FR,LC,2012,0
CH,LC,2012,0
PT,LC,2012,0
SE,LC,2012,0
GB,LC,2012,0
BE,LK,2012,0
ES,LK,2012,0
FI,LK,2012,0
NL,LK,2012,0
DK,LK,2012,1470700
JP,LK,2012,0
DE,LK,2012,37789627.78
NO,LK,2012,0
AT,LK,2012,0
US,LK,2012,2625000
FR,LK,2012,20000000
CH,LK,2012,0
PT,LK,2012,0
SE,LK,2012,0
GB,LK,2012,0
BE,LR,2012,0
ES,LR,2012,0
FI,LR,2012,0
NL,LR,2012,0
DK,LR,2012,0
JP,LR,2012,0
DE,LR,2012,47574000
NO,LR,2012,0
AT,LR,2012,0
US,LR,2012,1544449.5
FR,LR,2012,0
CH,LR,2012,0
PT,LR,2012,0
SE,LR,2012,0
GB,LR,2012,0
BE,LS,2012,0
ES,LS,2012,0
FI,LS,2012,0
NL,LS,2012,0
DK,LS,2012,0
JP,LS,2012,0
DE,LS,2012,6607500
NO,LS,2012,0
AT,LS,2012,0
US,LS,2012,0
FR,LS,2012,0
CH,LS,2012,0
PT,LS,2012,0
SE,LS,2012,0
GB,LS,2012,0
BE,LY,2012,0
ES,LY,2012,0
FI,LY,2012,0
NL,LY,2012,0
DK,LY,2012,0
JP,LY,2012,0
DE,LY,2012,0
NO,LY,2012,0
AT,LY,2012,0
US,LY,2012,0
FR,LY,2012,0
CH,LY,2012,0
PT,LY,2012,0
SE,LY,2012,0
GB,LY,2012,0
BE,MA,2012,0
ES,MA,2012,0
FI,MA,2012,0
NL,MA,2012,0
DK,MA,2012,0
JP,MA,2012,148700000
DE,MA,2012,524899800
NO,MA,2012,0
AT,MA,2012,0
US,MA,2012,0
FR,MA,2012,3507000
CH,MA,2012,0
PT,MA,2012,0
SE,MA,2012,0
GB,MA,2012,0
BE,MD,2012,0
ES,MD,2012,0
FI,MD,2012,0
NL,MD,2012,0
DK,MD,2012,0
JP,MD,2012,0
DE,MD,2012,20641830
NO,MD,2012,0
AT,MD,2012,0
US,MD,2012,2925000
FR,MD,2012,0
CH,MD,2012,0
PT,MD,2012,0
SE,MD,2012,0
GB,MD,2012,0
BE,ME,2012,0
ES,ME,2012,0
FI,ME,2012,0
NL,ME,2012,0
DK,ME,2012,0
JP,ME,2012,0
DE,ME,2012,17179500
NO,ME,2012,0
AT,ME,2012,0
US,ME,2012,0
FR,ME,2012,0
CH,ME,2012,0
PT,ME,2012,0
SE,ME,2012,0
GB,ME,2012,0
BE,MG,2012,0
ES,MG,2012,0
FI,MG,2012,0
NL,MG,2012,0
DK,MG,2012,0
JP,MG,2012,0
DE,MG,2012,660750
NO,MG,2012,0
AT,MG,2012,0
US,MG,2012,0
FR,MG,2012,0
CH,MG,2012,0
PT,MG,2012,0
SE,MG,2012,0
GB,MG,2012,0
BE,MH,2012,0
ES,MH,2012,0
FI,MH,2012,0
NL,MH,2012,0
DK,MH,2012,0
JP,MH,2012,0
DE,MH,2012,0
NO,MH,2012,0
AT,MH,2012,0
US,MH,2012,0
FR,MH,2012,0
CH,MH,2012,0
PT,MH,2012,0
SE,MH,2012,0
GB,MH,2012,0
BE,MK,2012,0
ES,MK,2012,0
FI,MK,2012,0
NL,MK,2012,0
DK,MK,2012,0
JP,MK,2012,0
DE,MK,2012,0
NO,MK,2012,0
AT,MK,2012,0
US,MK,2012,0
FR,MK,2012,0
CH,MK,2012,0
PT,MK,2012,0
SE,MK,2012,0
GB,MK,2012,0
BE,ML,2012,0
ES,ML,2012,0
FI,ML,2012,0
NL,ML,2012,0
DK,ML,2012,0
JP,ML,2012,0
DE,ML,2012,0
NO,ML,2012,0
AT,ML,2012,0
US,ML,2012,0
FR,ML,2012,0
CH,ML,2012,0
PT,ML,2012,0
SE,ML,2012,0
GB,ML,2012,0
BE,MM,2012,0
ES,MM,2012,0
FI,MM,2012,0
NL,MM,2012,0
DK,MM,2012,0
JP,MM,2012,723800000
DE,MM,2012,0
NO,MM,2012,0
AT,MM,2012,0
US,MM,2012,0
FR,MM,2012,0
CH,MM,2012,0
PT,MM,2012,0
SE,MM,2012,0
GB,MM,2012,0
BE,MN,2012,0
ES,MN,2012,0
FI,MN,2012,0
NL,MN,2012,0
DK,MN,2012,0
JP,MN,2012,0
DE,MN,2012,48918090.26
NO,MN,2012,0
AT,MN,2012,0
US,MN,2012,2499999.75
FR,MN,2012,5000000
CH,MN,2012,5000000
