id,year,value
AW,2000,
AD,2000,
AF,2000,0.00E+00
AO,2000,2.10E+10
AL,2000,4.45E+09
AE,2000,1.73E+11
AR,2000,1.01E+12
AM,2000,2.52E+09
AS,2000,0.00E+00
AG,2000,9.30E+08
AU,2000,5.33E+11
AT,2000,2.22E+11
AZ,2000,1.04E+10
BI,2000,1.93E+09
BE,2000,2.72E+11
BJ,2000,3.02E+09
BF,2000,3.41E+09
BD,2000,7.74E+10
BG,2000,1.96E+10
BH,2000,1.26E+10
BS,2000,6.69E+09
BA,2000,7.12E+09
BY,2000,6.80E+10
BZ,2000,9.72E+08
BM,2000,
BO,2000,1.47E+10
BR,2000,1.02E+12
BB,2000,3.24E+09
BN,2000,7.43E+09
BT,2000,6.63E+08
BW,2000,9.35E+09
CF,2000,1.14E+09
CA,2000,8.58E+11
CH,2000,2.94E+11
CL,2000,1.11E+11
CN,2000,1.69E+12
CI,2000,1.35E+10
CM,2000,1.14E+10
CG,2000,5.05E+09
CO,2000,1.41E+11
KM,2000,2.67E+08
CV,2000,6.27E+08
CR,2000,2.77E+10
CU,2000,
CW,2000,
KY,2000,
CY,2000,1.11E+10
CZ,2000,6.60E+10
DE,2000,2.10E+12
DJ,2000,7.59E+08
DM,2000,3.95E+08
DK,2000,1.93E+11
DO,2000,3.66E+10
DZ,2000,9.70E+10
EC,2000,2.89E+10
EG,2000,2.08E+11
ER,2000,1.78E+09
ES,2000,6.56E+11
EE,2000,7.97E+09
ET,2000,2.82E+10
FI,2000,1.45E+11
FJ,2000,2.17E+09
FR,2000,1.52E+12
FO,2000,
FM,2000,3.01E+08
GA,2000,7.26E+09
GB,2000,1.84E+12
GE,2000,4.71E+09
GH,2000,1.38E+10
GN,2000,9.23E+09
GM,2000,1.01E+09
GW,2000,4.67E+08
GQ,2000,1.91E+09
GR,2000,1.51E+11
GD,2000,6.34E+08
GL,2000,
GT,2000,2.86E+10
GU,2000,
GY,2000,1.16E+09
HK,2000,1.92E+11
HN,2000,1.09E+10
HR,2000,2.67E+10
HT,2000,6.35E+09
HU,2000,6.08E+10
ID,2000,3.27E+11
IN,2000,
IE,2000,9.84E+10
IR,2000,3.10E+11
IQ,2000,0.00E+00
IS,2000,1.41E+10
IL,2000,1.52E+11
IT,2000,1.28E+12
JM,2000,1.70E+10
JO,2000,1.46E+10
JP,2000,4.33E+12
KZ,2000,4.79E+10
KE,2000,2.33E+10
KG,2000,3.26E+09
KH,2000,5.07E+09
KI,2000,7.45E+07
KN,2000,5.55E+08
KR,2000,
XK,2000,2.32E+09
KW,2000,6.16E+10
LA,2000,2.63E+09
LB,2000,2.31E+10
LR,2000,8.21E+08
LY,2000,6.02E+10
LC,2000,9.67E+08
LI,2000,
LK,2000,3.22E+10
LS,2000,1.23E+09
LT,2000,1.55E+10
LU,2000,2.75E+10
LV,2000,1.26E+10
MO,2000,
MF,2000,
MA,2000,4.25E+10
MC,2000,
MD,2000,2.43E+09
MG,2000,6.89E+09
MV,2000,9.07E+08
MX,2000,9.50E+11
MH,2000,1.24E+08
MK,2000,4.57E+09
ML,2000,3.35E+09
MT,2000,4.81E+09
MM,2000,0.00E+00
ME,2000,1.37E+09
MN,2000,2.90E+09
MP,2000,
MZ,2000,7.10E+09
MR,2000,1.93E+09
MU,2000,6.13E+09
MW,2000,3.78E+09
MY,2000,1.17E+11
NA,2000,6.68E+09
NC,2000,
NE,2000,2.36E+09
NG,2000,9.31E+10
NI,2000,9.63E+09
NL,2000,4.53E+11
NO,2000,2.30E+11
NP,2000,1.06E+10
NZ,2000,6.19E+10
OM,2000,3.34E+10
PK,2000,1.63E+11
PA,2000,1.47E+10
PE,2000,6.71E+10
PH,2000,1.07E+11
PW,2000,1.86E+08
PG,2000,4.68E+09
PL,2000,2.08E+11
PR,2000,
KP,2000,0.00E+00
PT,2000,1.29E+11
PY,2000,1.26E+10
