id,year,value
AW,2000,
AD,2000,4.6
AF,2000,135.6
AO,2000,216.7
AL,2000,26.1
AE,2000,11.2
AR,2000,20.2
AM,2000,30.1
AS,2000,
AG,2000,15.4
AU,2000,6.2
AT,2000,5.5
AZ,2000,74.1
BI,2000,148.9
BE,2000,5.8
BJ,2000,146
BF,2000,185.8
BD,2000,88.1
BG,2000,21.1
BH,2000,12.7
BS,2000,15.8
BA,2000,9.2
BY,2000,14.4
BZ,2000,25.1
BM,2000,
BO,2000,77.4
BR,2000,32.9
BB,2000,16.4
BN,2000,9.5
BT,2000,79.4
BW,2000,85.1
CF,2000,174.1
CA,2000,6.2
CH,2000,5.6
CL,2000,10.9
CN,2000,36.9
CI,2000,146.1
CM,2000,151.2
CG,2000,121.4
CO,2000,25.1
KM,2000,101.3
CV,2000,35.3
CR,2000,13.1
CU,2000,8.4
CW,2000,
KY,2000,
CY,2000,6.5
CZ,2000,6.6
DE,2000,5.4
DJ,2000,100.7
DM,2000,15.8
DK,2000,5.6
DO,2000,41.1
DZ,2000,39.6
EC,2000,34.3
EG,2000,44.8
ER,2000,89.3
ES,2000,6.5
EE,2000,11
ET,2000,145.5
FI,2000,4.3
FJ,2000,24.4
FR,2000,5.4
FO,2000,
FM,2000,53.1
GA,2000,84.6
GB,2000,6.6
GE,2000,35.7
GH,2000,101.3
GN,2000,170.2
GM,2000,119
GW,2000,180.8
GQ,2000,142.4
GR,2000,7.8
GD,2000,15.9
GL,2000,
GT,2000,50.7
GU,2000,
GY,2000,48.7
HK,2000,
HN,2000,38.2
HR,2000,8.3
HT,2000,104.4
HU,2000,11.2
ID,2000,52.2
IN,2000,91.4
IE,2000,7.2
IR,2000,34.7
IQ,2000,44.6
IS,2000,4
IL,2000,6.9
IT,2000,5.5
JM,2000,23.7
JO,2000,27.8
JP,2000,4.5
KZ,2000,43.5
KE,2000,110.9
KG,2000,49.2
KH,2000,110.5
KI,2000,71
KN,2000,17.5
KR,2000,6.1
XK,2000,
KW,2000,12.7
LA,2000,117.4
LB,2000,20
LR,2000,175.2
LY,2000,28.4
LC,2000,17.9
LI,2000,
LK,2000,16.3
LS,2000,114.6
LT,2000,11.8
LU,2000,4.8
LV,2000,17.2
MO,2000,
MF,2000,
MA,2000,50.8
MC,2000,5.2
MD,2000,30.6
MG,2000,110.6
MV,2000,43.8
MX,2000,25.6
MH,2000,41.5
MK,2000,16
ML,2000,219.9
MT,2000,7.8
MM,2000,79.5
ME,2000,13.7
MN,2000,64.6
MP,2000,
MZ,2000,168.5
MR,2000,113.1
MU,2000,18.6
MW,2000,174.2
MY,2000,10.1
NA,2000,75.5
NC,2000,
NE,2000,226.9
NG,2000,187.7
NI,2000,40.3
NL,2000,6.2
NO,2000,4.8
NP,2000,81.9
NZ,2000,7.4
OM,2000,16.5
PK,2000,112.6
PA,2000,26
PE,2000,39.8
PH,2000,39.9
PW,2000,26.7
PG,2000,78.4
PL,2000,9.3
PR,2000,
KP,2000,60
PT,2000,7.2
PY,2000,33.5
PF,2000,
QA,2000,12.4
RO,2000,27
RU,2000,23.2
RW,2000,181.9
SA,2000,22.8
SD,2000,107.8
SN,2000,137
SG,2000,4
SB,2000,34.4
SL,2000,231.5
SV,2000,32.4
SM,2000,5.5
SO,2000,173.6
RS,2000,12.8
SS,2000,182.5
ST,2000,89.3
SR,2000,34.8
SK,2000,11.8
SI,2000,5.5
SE,2000,4.1
SZ,2000,122.5
SX,2000,
SC,2000,14.2
SY,2000,23.3
TC,2000,
TD,2000,190.7
TG,2000,121.8
TH,2000,22.5
TJ,2000,93.5
TM,2000,81.9
TL,2000,106.6
TO,2000,17.9
TT,2000,28.6
TN,2000,30.8
TR,2000,41.7
TV,2000,42.5
TZ,2000,131.5
UG,2000,147
UA,2000,18.4
UY,2000,16.8
US,2000,8.4
UZ,2000,63.9
VC,2000,22.2
VE,2000,21.3
VI,2000,
VN,2000,35.1
VU,2000,23.1
PS,2000,30.2
WS,2000,21.8
YE,2000,95.7
ZA,2000,74.3
CD,2000,175.9
ZM,2000,168.8
ZW,2000,102.6
AW,2001,
AD,2001,4.4
AF,2001,132.7
AO,2001,214.5
AL,2001,24.8
AE,2001,10.9
AR,2001,19.7
AM,2001,28.6
AS,2001,
AG,2001,14.7
AU,2001,6.1
AT,2001,5.4
AZ,2001,68.9
BI,2001,143.5
BE,2001,5.6
BJ,2001,141.7
BF,2001,182.6
BD,2001,83.6
BG,2001,20.1
BH,2001,12.2
BS,2001,15.6
BA,2001,8.6
BY,2001,13
BZ,2001,24.3
BM,2001,
BO,2001,73.1
BR,2001,30.6
BB,2001,16.5
BN,2001,9.3
BT,2001,74.9
BW,2001,86.1
CF,2001,173.5
CA,2001,6.2
CH,2001,5.6
CL,2001,10.3
CN,2001,34.3
CI,2001,143.4
CM,2001,146.6
CG,2001,119.4
CO,2001,24.3
KM,2001,100.8
CV,2001,32
CR,2001,12.3
CU,2001,8
CW,2001,
KY,2001,
CY,2001,6.1
CZ,2001,6.2
DE,2001,5.2
DJ,2001,98.4
DM,2001,15.5
DK,2001,5.5
DO,2001,39.9
DZ,2001,38.8
EC,2001,32.9
EG,2001,41.6
ER,2001,84.9
ES,2001,6.3
EE,2001,10.2
ET,2001,139.6
FI,2001,4.2
FJ,2001,24
FR,2001,5.3
FO,2001,
FM,2001,52
GA,2001,83.4
GB,2001,6.5
GE,2001,33.5
GH,2001,98
GN,2001,162.9
GM,2001,114.6
GW,2001,176.2
GQ,2001,138.6
GR,2001,7.3
GD,2001,15.5
GL,2001,
GT,2001,48.7
GU,2001,
GY,2001,47.7
HK,2001,
HN,2001,36.6
HR,2001,8
HT,2001,101
HU,2001,10.5
ID,2001,49.8
IN,2001,87.9
IE,2001,6.9
IR,2001,32.8
IQ,2001,43.8
IS,2001,3.8
IL,2001,6.6
IT,2001,5.2
JM,2001,23.2
JO,2001,27
JP,2001,4.3
KZ,2001,41.2
KE,2001,108.8
KG,2001,47
KH,2001,100.8
KI,2001,69.4
KN,2001,16.5
KR,2001,6.4
XK,2001,
KW,2001,12.5
LA,2001,113.2
LB,2001,18.8
LR,2001,163
LY,2001,27.4
LC,2001,17.6
LI,2001,
LK,2001,15.6
LS,2001,117.2
LT,2001,11.3
LU,2001,4.6
LV,2001,16
MO,2001,
MF,2001,
MA,2001,48.6
MC,2001,5
MD,2001,28.6
MG,2001,104.4
MV,2001,38.7
MX,2001,24
MH,2001,41.4
MK,2001,15.2
ML,2001,211.6
MT,2001,7.5
MM,2001,76.9
ME,2001,13.2
MN,2001,60.5
MP,2001,
MZ,2001,160.2
MR,2001,112.9
MU,2001,17.1
MW,2001,162.9
MY,2001,9.5
NA,2001,76.6
NC,2001,
NE,2001,217.6
NG,2001,182.2
NI,2001,38.2
NL,2001,6.1
NO,2001,4.7
NP,2001,77
NZ,2001,7.2
OM,2001,15.5
PK,2001,110.1
PA,2001,25.3
PE,2001,36.9
PH,2001,39
PW,2001,25.9
PG,2001,77.6
PL,2001,8.8
PR,2001,
KP,2001,52
PT,2001,6.7
PY,2001,32.5
PF,2001,
QA,2001,11.9
RO,2001,25.9
RU,2001,22
RW,2001,167.5
SA,2001,21.9
SD,2001,105
SN,2001,130.7
SG,2001,3.7
SB,2001,34.6
SL,2001,225.5
