id,year,value
d18974,2009,276480
d18975,2009,364459
d18987,2009,703515
d18988,2009,387824
d18976,2009,186260
d18955,2009,261909
d18965,2009,288121
d18968,2009,501340
d18956,2009,69600
d18991,2009,342166
d18989,2009,859662
d18977,2009,376359
d18943,2009,820673
d18949,2009,574209
d18944,2009,267424
d18969,2009,601818
d18970,2009,494149
d18957,2009,531427
d18950,2009,333934
d18978,2009,200602
d18951,2009,48494
d18958,2009,555445
d18959,2009,453817
d18966,2009,465813
d18960,2009,140054
d18961,2009,685645
d18971,2009,472814
d18952,2009,452446
d18946,2009,484717
d18964,2009,1533139
d18979,2009,798743
d18980,2009,376477
d18981,2009,421894
d18972,2009,311204
d18947,2009,304113
d18948,2009,353833
d18982,2009,111940
d18973,2009,443652
d18953,2009,139323
d18954,2009,120222
d18962,2009,186879
d18983,2009,411585
d18984,2009,410330
d18985,2009,445185
d18990,2009,291906
d18967,2009,298175
d18986,2009,257863
