id,year,value
d18974,2009,49.8
d18975,2009,50.3
d18987,2009,51.2
d18988,2009,52.1
d18976,2009,50.3
d18955,2009,50.7
d18965,2009,46.2
d18968,2009,52
d18956,2009,48.6
d18991,2009,49.8
d18989,2009,51.8
d18977,2009,49.6
d18943,2009,50.6
d18949,2009,51.7
d18944,2009,50.6
d18969,2009,52.2
d18970,2009,51
d18957,2009,52.5
d18950,2009,51.4
d18978,2009,50.2
d18951,2009,47.8
d18958,2009,50.6
d18959,2009,51.3
d18966,2009,45.4
d18960,2009,48.1
d18961,2009,50.6
d18971,2009,51.6
d18952,2009,48.2
d18946,2009,51.4
d18964,2009,48.9
d18979,2009,49.8
d18980,2009,50
d18981,2009,49.6
d18972,2009,52
d18947,2009,51
d18948,2009,51
d18982,2009,50
d18973,2009,52.7
d18953,2009,48.9
d18954,2009,50.1
d18962,2009,51.2
d18983,2009,50.3
d18984,2009,48
d18985,2009,49.8
d18990,2009,52.6
d18967,2009,45
d18986,2009,50.3
