id,year,budget-type,l1,l2,l3,l4,l5,value
BD,2003,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,43700000000
BD,2004,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,47100000000
BD,2005,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,56700000000
BD,2006,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,71000000000
BD,2007,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2008,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2009,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,1.34E+11
BD,2010,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,1.62E+11
BD,2011,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,2.21E+11
BD,2012,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,2.81E+11
BD,2013,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,3.44E+11
BD,2014,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,4.11E+11
BD,2015,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,4.80E+11
BD,2016,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2017,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2018,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2019,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2020,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,taxes-on-income-and-profits,
BD,2000,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2001,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2002,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2003,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,66900000000
BD,2004,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,70900000000
BD,2005,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,79100000000
BD,2006,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,78000000000
BD,2007,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2008,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2009,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,87000000000
BD,2010,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,89000000000
BD,2011,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,1.12E+11
BD,2012,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,1.26E+11
BD,2013,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,1.26E+11
BD,2014,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,1.38E+11
BD,2015,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,1.57E+11
BD,2016,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2017,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2018,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2019,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2020,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,customs-and-excise-duties,
BD,2000,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2001,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2002,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2003,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,2200000000
BD,2004,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,2900000000
BD,2005,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,2500000000
BD,2006,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,7000000000
BD,2007,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2008,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2009,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,4000000000
BD,2010,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,8000000000
BD,2011,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,5000000000
BD,2012,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,6000000000
BD,2013,actual,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,13000000000
BD,2014,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,16000000000
BD,2015,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,34000000000
BD,2016,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2017,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2018,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2019,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2020,proj,total-revenue-and-grants,revenue,tax-revenue,national-board-of-revenue-nbr-taxes,other-national-board-of-revenue-nbr-taxes,
BD,2000,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2001,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2002,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2003,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,10700000000
BD,2004,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,12400000000
BD,2005,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,14200000000
BD,2006,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,15000000000
BD,2007,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,19000000000
BD,2008,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,23000000000
BD,2009,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,27000000000
BD,2010,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,27000000000
BD,2011,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,32000000000
BD,2012,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,36000000000
BD,2013,actual,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,41000000000
BD,2014,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,47000000000
BD,2015,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,53000000000
BD,2016,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2017,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2018,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2019,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2020,proj,total-revenue-and-grants,revenue,tax-revenue,non-national-board-of-revenue-nbr-taxes,,
BD,2000,actual,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2001,actual,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2002,actual,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2003,actual,total-revenue-and-grants,revenue,nontax-revenue,,,61500000000
BD,2004,actual,total-revenue-and-grants,revenue,nontax-revenue,,,64700000000
BD,2005,actual,total-revenue-and-grants,revenue,nontax-revenue,,,75100000000
BD,2006,actual,total-revenue-and-grants,revenue,nontax-revenue,,,89000000000
BD,2007,actual,total-revenue-and-grants,revenue,nontax-revenue,,,94000000000
BD,2008,actual,total-revenue-and-grants,revenue,nontax-revenue,,,1.10E+11
BD,2009,actual,total-revenue-and-grants,revenue,nontax-revenue,,,1.17E+11
BD,2010,actual,total-revenue-and-grants,revenue,nontax-revenue,,,1.32E+11
BD,2011,actual,total-revenue-and-grants,revenue,nontax-revenue,,,1.32E+11
BD,2012,actual,total-revenue-and-grants,revenue,nontax-revenue,,,1.86E+11
BD,2013,actual,total-revenue-and-grants,revenue,nontax-revenue,,,2.14E+11
BD,2014,proj,total-revenue-and-grants,revenue,nontax-revenue,,,2.51E+11
BD,2015,proj,total-revenue-and-grants,revenue,nontax-revenue,,,2.82E+11
BD,2016,proj,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2017,proj,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2018,proj,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2019,proj,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2020,proj,total-revenue-and-grants,revenue,nontax-revenue,,,
BD,2000,actual,total-revenue-and-grants,grants,,,,
BD,2001,actual,total-revenue-and-grants,grants,,,,
BD,2002,actual,total-revenue-and-grants,grants,,,,
BD,2003,actual,total-revenue-and-grants,grants,,,,33066000000
BD,2004,actual,total-revenue-and-grants,grants,,,,16650000000
BD,2005,actual,total-revenue-and-grants,grants,,,,11121000000
BD,2006,actual,total-revenue-and-grants,grants,,,,16628000000
BD,2007,actual,total-revenue-and-grants,grants,,,,28000000000
BD,2008,actual,total-revenue-and-grants,grants,,,,24000000000
BD,2009,actual,total-revenue-and-grants,grants,,,,21000000000
BD,2010,actual,total-revenue-and-grants,grants,,,,42000000000
BD,2011,actual,total-revenue-and-grants,grants,,,,21000000000
BD,2012,actual,total-revenue-and-grants,grants,,,,49000000000
BD,2013,actual,total-revenue-and-grants,grants,,,,52000000000
BD,2014,proj,total-revenue-and-grants,grants,,,,62000000000
BD,2015,proj,total-revenue-and-grants,grants,,,,63000000000
BD,2016,proj,total-revenue-and-grants,grants,,,,
BD,2017,proj,total-revenue-and-grants,grants,,,,
BD,2018,proj,total-revenue-and-grants,grants,,,,
BD,2019,proj,total-revenue-and-grants,grants,,,,
BD,2020,proj,total-revenue-and-grants,grants,,,,
BD,2000,actual,total-expenditure,,,,,
BD,2001,actual,total-expenditure,,,,,
BD,2002,actual,total-expenditure,,,,,
BD,2003,actual,total-expenditure,,,,,4.24E+11
BD,2004,actual,total-expenditure,,,,,4.64E+11
BD,2005,actual,total-expenditure,,,,,5.30E+11
BD,2006,actual,total-expenditure,,,,,5.86E+11
BD,2007,actual,total-expenditure,,,,,6.49E+11
BD,2008,actual,total-expenditure,,,,,8.69E+11
BD,2009,actual,total-expenditure,,,,,8.93E+11
BD,2010,actual,total-expenditure,,,,,1.01E+12
BD,2011,actual,total-expenditure,,,,,1.28E+12
BD,2012,actual,total-expenditure,,,,,1.50E+12
BD,2013,actual,total-expenditure,,,,,1.76E+12
BD,2014,proj,total-expenditure,,,,,2.00E+12
BD,2015,proj,total-expenditure,,,,,2.29E+12
BD,2016,proj,total-expenditure,,,,,
BD,2017,proj,total-expenditure,,,,,
BD,2018,proj,total-expenditure,,,,,
BD,2019,proj,total-expenditure,,,,,
BD,2020,proj,total-expenditure,,,,,
BD,2000,actual,total-expenditure,recurrent-expenditure,,,,
BD,2001,actual,total-expenditure,recurrent-expenditure,,,,
BD,2002,actual,total-expenditure,recurrent-expenditure,,,,
BD,2003,actual,total-expenditure,recurrent-expenditure,,,,2.45E+11
BD,2004,actual,total-expenditure,recurrent-expenditure,,,,2.59E+11
BD,2005,actual,total-expenditure,recurrent-expenditure,,,,3.13E+11
BD,2006,actual,total-expenditure,recurrent-expenditure,,,,3.50E+11
BD,2007,actual,total-expenditure,recurrent-expenditure,,,,4.30E+11
BD,2008,actual,total-expenditure,recurrent-expenditure,,,,5.21E+11
BD,2009,actual,total-expenditure,recurrent-expenditure,,,,6.23E+11
BD,2010,actual,total-expenditure,recurrent-expenditure,,,,6.59E+11
BD,2011,actual,total-expenditure,recurrent-expenditure,,,,7.73E+11
BD,2012,actual,total-expenditure,recurrent-expenditure,,,,8.84E+11
BD,2013,actual,total-expenditure,recurrent-expenditure,,,,9.97E+11
BD,2014,proj,total-expenditure,recurrent-expenditure,,,,1.12E+12
BD,2015,proj,total-expenditure,recurrent-expenditure,,,,1.27E+12
BD,2016,proj,total-expenditure,recurrent-expenditure,,,,
BD,2017,proj,total-expenditure,recurrent-expenditure,,,,
BD,2018,proj,total-expenditure,recurrent-expenditure,,,,
BD,2019,proj,total-expenditure,recurrent-expenditure,,,,
BD,2020,proj,total-expenditure,recurrent-expenditure,,,,
BD,2000,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2001,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2002,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2003,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,71200000000
BD,2004,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,76600000000
BD,2005,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,84200000000
BD,2006,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,1.00E+11
BD,2007,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,1.29E+11
BD,2008,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,1.27E+11
BD,2009,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,1.39E+11
BD,2010,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,1.61E+11
BD,2011,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,1.99E+11
BD,2012,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,2.09E+11
BD,2013,actual,total-expenditure,recurrent-expenditure,pay-and-allowances,,,2.17E+11
BD,2014,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,2.73E+11
BD,2015,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,3.12E+11
BD,2016,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2017,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2018,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2019,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2020,proj,total-expenditure,recurrent-expenditure,pay-and-allowances,,,
BD,2000,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2001,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2002,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2003,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,42500000000
BD,2004,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,45100000000
BD,2005,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,56400000000
BD,2006,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,61000000000
BD,2007,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,62000000000
BD,2008,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,71000000000
BD,2009,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,82000000000
BD,2010,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,86000000000
BD,2011,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,1.01E+11
BD,2012,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,1.08E+11
BD,2013,actual,total-expenditure,recurrent-expenditure,goods-and-services,,,1.31E+11
BD,2014,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,1.54E+11
BD,2015,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,1.79E+11
BD,2016,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2017,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2018,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2019,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2020,proj,total-expenditure,recurrent-expenditure,goods-and-services,,,
BD,2000,actual,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2001,actual,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2002,actual,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2003,actual,total-expenditure,recurrent-expenditure,interest-payments,,,56600000000
BD,2004,actual,total-expenditure,recurrent-expenditure,interest-payments,,,54500000000
BD,2005,actual,total-expenditure,recurrent-expenditure,interest-payments,,,61800000000
BD,2006,actual,total-expenditure,recurrent-expenditure,interest-payments,,,75000000000
BD,2007,actual,total-expenditure,recurrent-expenditure,interest-payments,,,90000000000
BD,2008,actual,total-expenditure,recurrent-expenditure,interest-payments,,,1.35E+11
BD,2009,actual,total-expenditure,recurrent-expenditure,interest-payments,,,1.54E+11
BD,2010,actual,total-expenditure,recurrent-expenditure,interest-payments,,,1.48E+11
BD,2011,actual,total-expenditure,recurrent-expenditure,interest-payments,,,1.56E+11
BD,2012,actual,total-expenditure,recurrent-expenditure,interest-payments,,,2.03E+11
BD,2013,actual,total-expenditure,recurrent-expenditure,interest-payments,,,2.40E+11
BD,2014,proj,total-expenditure,recurrent-expenditure,interest-payments,,,2.62E+11
BD,2015,proj,total-expenditure,recurrent-expenditure,interest-payments,,,2.84E+11
BD,2016,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2017,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2018,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2019,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2020,proj,total-expenditure,recurrent-expenditure,interest-payments,,,
BD,2000,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2001,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2002,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2003,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,70200000000
BD,2004,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,78900000000
BD,2005,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,1.03E+11
BD,2006,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,1.09E+11
BD,2007,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,1.43E+11
BD,2008,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,1.86E+11
BD,2009,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,2.46E+11
BD,2010,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,2.61E+11
BD,2011,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,3.14E+11
BD,2012,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,3.63E+11
BD,2013,actual,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,4.07E+11
BD,2014,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,4.27E+11
BD,2015,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,4.87E+11
BD,2016,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2017,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2018,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2019,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2020,proj,total-expenditure,recurrent-expenditure,subsidies-and-transfers,,,
BD,2000,actual,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2001,actual,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2002,actual,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2003,actual,total-expenditure,recurrent-expenditure,block-allocations,,,4000000000
BD,2004,actual,total-expenditure,recurrent-expenditure,block-allocations,,,3600000000
BD,2005,actual,total-expenditure,recurrent-expenditure,block-allocations,,,6900000000
BD,2006,actual,total-expenditure,recurrent-expenditure,block-allocations,,,6000000000
BD,2007,actual,total-expenditure,recurrent-expenditure,block-allocations,,,6000000000
BD,2008,actual,total-expenditure,recurrent-expenditure,block-allocations,,,2000000000
BD,2009,actual,total-expenditure,recurrent-expenditure,block-allocations,,,2000000000
BD,2010,actual,total-expenditure,recurrent-expenditure,block-allocations,,,4000000000
BD,2011,actual,total-expenditure,recurrent-expenditure,block-allocations,,,3000000000
BD,2012,actual,total-expenditure,recurrent-expenditure,block-allocations,,,2000000000
BD,2013,actual,total-expenditure,recurrent-expenditure,block-allocations,,,2000000000
BD,2014,proj,total-expenditure,recurrent-expenditure,block-allocations,,,6000000000
BD,2015,proj,total-expenditure,recurrent-expenditure,block-allocations,,,8000000000
BD,2016,proj,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2017,proj,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2018,proj,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2019,proj,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2020,proj,total-expenditure,recurrent-expenditure,block-allocations,,,
BD,2000,actual,total-expenditure,other-expenditures,,,,
BD,2001,actual,total-expenditure,other-expenditures,,,,
BD,2002,actual,total-expenditure,other-expenditures,,,,
BD,2003,actual,total-expenditure,other-expenditures,,,,9600000000
BD,2004,actual,total-expenditure,other-expenditures,,,,11300000000
BD,2005,actual,total-expenditure,other-expenditures,,,,2500000000
BD,2006,actual,total-expenditure,other-expenditures,,,,0
BD,2007,actual,total-expenditure,other-expenditures,,,,0
BD,2008,actual,total-expenditure,other-expenditures,,,,0
BD,2009,actual,total-expenditure,other-expenditures,,,,1000000000
BD,2010,actual,total-expenditure,other-expenditures,,,,2000000000
BD,2011,actual,total-expenditure,other-expenditures,,,,20000000000
BD,2012,actual,total-expenditure,other-expenditures,,,,12000000000
BD,2013,actual,total-expenditure,other-expenditures,,,,0
BD,2014,proj,total-expenditure,other-expenditures,,,,3000000000
BD,2015,proj,total-expenditure,other-expenditures,,,,7000000000
BD,2016,proj,total-expenditure,other-expenditures,,,,
BD,2017,proj,total-expenditure,other-expenditures,,,,
BD,2018,proj,total-expenditure,other-expenditures,,,,
BD,2019,proj,total-expenditure,other-expenditures,,,,
BD,2020,proj,total-expenditure,other-expenditures,,,,
BD,2000,actual,total-expenditure,development-expenditure,,,,
BD,2001,actual,total-expenditure,development-expenditure,,,,
BD,2002,actual,total-expenditure,development-expenditure,,,,
BD,2003,actual,total-expenditure,development-expenditure,,,,1.70E+11
BD,2004,actual,total-expenditure,development-expenditure,,,,1.95E+11
BD,2005,actual,total-expenditure,development-expenditure,,,,2.15E+11
BD,2006,actual,total-expenditure,development-expenditure,,,,2.33E+11
BD,2007,actual,total-expenditure,development-expenditure,,,,2.19E+11
BD,2008,actual,total-expenditure,development-expenditure,,,,2.42E+11
BD,2009,actual,total-expenditure,development-expenditure,,,,2.50E+11
BD,2010,actual,total-expenditure,development-expenditure,,,,3.42E+11
BD,2011,actual,total-expenditure,development-expenditure,,,,4.13E+11
BD,2012,actual,total-expenditure,development-expenditure,,,,4.64E+11
BD,2013,actual,total-expenditure,development-expenditure,,,,5.89E+11
BD,2014,proj,total-expenditure,development-expenditure,,,,7.61E+11
BD,2015,proj,total-expenditure,development-expenditure,,,,9.09E+11
BD,2016,proj,total-expenditure,development-expenditure,,,,
BD,2017,proj,total-expenditure,development-expenditure,,,,
BD,2018,proj,total-expenditure,development-expenditure,,,,
BD,2019,proj,total-expenditure,development-expenditure,,,,
BD,2020,proj,total-expenditure,development-expenditure,,,,
BD,2000,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,
BD,2001,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,
BD,2002,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,
BD,2003,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.63E+11
BD,2004,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.68E+11
BD,2005,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.86E+11
BD,2006,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.95E+11
BD,2007,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.91E+11
BD,2008,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.83E+11
BD,2009,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,1.94E+11
BD,2010,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,2.56E+11
BD,2011,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,3.35E+11
BD,2012,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,3.63E+11
BD,2013,actual,total-expenditure,development-expenditure,annual-development-program-adp,,,5.00E+11
BD,2014,proj,total-expenditure,development-expenditure,annual-development-program-adp,,,5.85E+11
BD,2015,proj,total-expenditure,development-expenditure,annual-development-program-adp,,,7.21E+11
