id-from,id-to,year,value
afdf,africa,2013,140000
afdf,AO,2000,2430000
afdf,AO,2001,190000
afdf,AO,2002,270000
afdf,AO,2003,400000
afdf,AO,2004,470000
afdf,AO,2005,440000
afdf,AO,2006,0
afdf,AO,2007,430000
afdf,AO,2008,1090000
afdf,AO,2009,560000
afdf,AO,2010,630000
afdf,AO,2011,610000
afdf,AO,2012,560000
afdf,AO,2013,550000
afdf,BF,2000,2820000
afdf,BF,2001,1070000
afdf,BF,2002,5050000
afdf,BF,2003,4040000
afdf,BF,2004,4580000
afdf,BF,2005,4130000
afdf,BF,2006,79450000
afdf,BF,2007,2750000
afdf,BF,2008,430000
afdf,BF,2009,3350000
afdf,BF,2010,3650000
afdf,BF,2011,3810000
afdf,BF,2012,3880000
afdf,BF,2013,4020000
afdf,BI,2000,20000
afdf,BI,2003,1210000
afdf,BI,2004,8290000
afdf,BI,2005,3400000
afdf,BI,2006,1990000
afdf,BI,2007,1870000
afdf,BI,2008,5690000
afdf,BI,2009,280000
afdf,BI,2010,280000
afdf,BI,2011,280000
afdf,BI,2012,290000
afdf,BI,2013,280000
afdf,BJ,2000,2680000
afdf,BJ,2001,820000
afdf,BJ,2002,4700000
afdf,BJ,2003,2990000
afdf,BJ,2004,3800000
afdf,BJ,2005,3850000
afdf,BJ,2006,65370000
afdf,BJ,2007,1750000
afdf,BJ,2008,880000
afdf,BJ,2009,2220000
afdf,BJ,2010,2450000
afdf,BJ,2011,2610000
afdf,BJ,2012,2820000
afdf,BJ,2013,2970000
afdf,BW,2000,820000
afdf,BW,2001,320000
afdf,BW,2002,990000
afdf,BW,2003,920000
afdf,BW,2004,850000
afdf,BW,2005,770000
afdf,BW,2006,790000
afdf,BW,2007,740000
afdf,BW,2008,2270000
afdf,BW,2009,910000
afdf,BW,2010,430000
afdf,BW,2011,610000
afdf,BW,2012,590000
afdf,BW,2013,570000
afdf,CD,2000,350000
afdf,CD,2002,25140000
afdf,CD,2003,1770000
afdf,CD,2004,2130000
afdf,CD,2005,2510000
afdf,CD,2007,2550000
afdf,CD,2008,5870000
afdf,CD,2009,2470000
afdf,CD,2010,1630000
afdf,CD,2013,980000
afdf,CF,2007,14480000
afdf,CF,2008,3690000
afdf,CF,2009,510000
afdf,CG,2003,40000
afdf,CG,2004,180000
afdf,CG,2005,90000
afdf,CG,2006,130000
afdf,CG,2007,160000
afdf,CG,2008,390000
afdf,CG,2009,160000
afdf,CG,2010,110000
afdf,CI,2000,1110000
afdf,CI,2001,210000
afdf,CI,2002,4240000
afdf,CI,2006,300000
afdf,CI,2007,1810000
afdf,CI,2008,610000
afdf,CI,2009,12110000
afdf,CI,2010,2400000
afdf,CI,2011,2090000
afdf,CI,2012,1340000
afdf,CM,2000,1200000
afdf,CM,2001,320000
afdf,CM,2002,2370000
afdf,CM,2003,2220000
afdf,CM,2004,2260000
afdf,CM,2005,2450000
afdf,CM,2006,46130000
afdf,CM,2007,1090000
afdf,CM,2008,110000
afdf,CM,2009,1700000
afdf,CM,2010,2010000
afdf,CM,2011,2270000
afdf,CM,2012,4280000
afdf,CM,2013,4740000
afdf,CV,2000,880000
afdf,CV,2001,130000
afdf,CV,2002,1320000
afdf,CV,2003,980000
afdf,CV,2004,1070000
afdf,CV,2005,960000
afdf,CV,2006,1010000
afdf,CV,2007,960000
afdf,CV,2008,2240000
afdf,CV,2009,1170000
afdf,CV,2010,1170000
afdf,CV,2011,1180000
afdf,CV,2012,1230000
afdf,CV,2013,1190000
afdf,DJ,2000,820000
afdf,DJ,2002,1000000
afdf,DJ,2003,930000
afdf,DJ,2004,900000
afdf,DJ,2005,470000
afdf,DJ,2006,2680000
afdf,DJ,2007,1070000
afdf,DJ,2008,2170000
afdf,DJ,2009,1120000
afdf,DJ,2010,1120000
afdf,DJ,2011,1100000
afdf,DJ,2012,1090000
afdf,DJ,2013,1020000
afdf,EG,2000,1580000
afdf,EG,2002,2960000
afdf,EG,2003,2250000
afdf,EG,2004,2210000
afdf,EG,2005,1990000
afdf,EG,2006,0
afdf,EG,2007,1930000
afdf,EG,2008,4790000
afdf,EG,2009,1910000
afdf,EG,2010,1850000
afdf,EG,2011,1780000
afdf,EG,2012,1740000
afdf,EG,2013,1630000
afdf,ER,2001,0
afdf,ER,2006,370000
afdf,ER,2007,410000
afdf,ER,2008,680000
afdf,ER,2009,840000
afdf,ER,2010,830000
afdf,ER,2011,840000
afdf,ER,2012,870000
afdf,ER,2013,810000
afdf,ET,2000,8810000
afdf,ET,2001,2860000
afdf,ET,2002,11040000
afdf,ET,2003,10600000
afdf,ET,2004,10430000
afdf,ET,2005,9890000
afdf,ET,2008,10000
afdf,ET,2009,4930000
afdf,ET,2010,5180000
afdf,ET,2011,6370000
afdf,ET,2012,7920000
afdf,ET,2013,9970000
afdf,GA,2001,20000
afdf,GA,2002,50000
afdf,GA,2003,90000
afdf,GA,2004,50000
afdf,GA,2005,50000
afdf,GA,2006,11360000
afdf,GA,2007,30000
afdf,GA,2008,190000
afdf,GA,2009,30000
afdf,GA,2010,20000
afdf,GA,2011,20000
afdf,GA,2012,20000
afdf,GA,2013,10000
afdf,GH,2000,3440000
afdf,GH,2002,5650000
afdf,GH,2003,4900000
afdf,GH,2004,5400000
afdf,GH,2005,5440000
afdf,GH,2006,89630000
afdf,GH,2007,3240000
afdf,GH,2008,470000
afdf,GH,2009,4670000
afdf,GH,2010,5340000
afdf,GH,2011,5990000
afdf,GH,2012,6500000
afdf,GH,2013,7040000
afdf,GM,2000,1400000
afdf,GM,2001,300000
afdf,GM,2002,1670000
afdf,GM,2003,1810000
afdf,GM,2004,1760000
afdf,GM,2005,1650000
afdf,GM,2006,50000
afdf,GM,2007,27280000
afdf,GM,2008,1430000
afdf,GM,2009,720000
afdf,GM,2010,710000
afdf,GM,2011,700000
afdf,GM,2012,710000
afdf,GM,2013,670000
afdf,GN,2000,2520000
afdf,GN,2001,930000
afdf,GN,2002,4070000
afdf,GN,2003,2930000
afdf,GN,2004,3260000
afdf,GN,2005,2980000
afdf,GN,2006,6460000
afdf,GN,2007,2980000
afdf,GN,2008,6810000
afdf,GN,2009,3390000
afdf,GN,2010,3200000
afdf,GN,2011,3310000
afdf,GN,2012,2960000
afdf,GN,2013,960000
afdf,GQ,2000,390000
afdf,GQ,2002,460000
afdf,GQ,2003,400000
afdf,GQ,2004,410000
afdf,GQ,2005,370000
afdf,GQ,2006,2020000
afdf,GQ,2007,350000
afdf,GQ,2008,930000
afdf,GQ,2009,350000
afdf,GQ,2010,330000
afdf,GQ,2011,320000
afdf,GQ,2012,320000
afdf,GQ,2013,300000
afdf,GW,2001,320000
afdf,GW,2002,1520000
afdf,GW,2003,1460000
afdf,GW,2004,1410000
afdf,GW,2005,1290000
afdf,GW,2006,3630000
afdf,GW,2007,1260000
afdf,GW,2008,2890000
afdf,GW,2009,1230000
afdf,GW,2010,1180000
afdf,GW,2011,200000
afdf,GW,2012,190000
afdf,GW,2013,190000
afdf,KE,2000,2970000
afdf,KE,2001,1340000
afdf,KE,2002,4000000
afdf,KE,2003,3530000
afdf,KE,2004,3350000
afdf,KE,2005,3560000
afdf,KE,2006,1320000
afdf,KE,2007,4380000
afdf,KE,2008,4920000
afdf,KE,2009,5880000
afdf,KE,2010,6750000
afdf,KE,2011,9110000
afdf,KE,2012,10420000
afdf,KE,2013,12370000
afdf,KM,2005,310000
afdf,KM,2007,450000
afdf,KM,2008,5330000
afdf,KM,2009,1210000
afdf,KM,2010,330000
afdf,KM,2011,290000
afdf,KM,2012,890000
afdf,LR,2007,3440000
afdf,LR,2008,26400000
afdf,LR,2009,660000
afdf,LR,2010,330000
afdf,LR,2011,370000
afdf,LR,2012,180000
afdf,LR,2013,420000
afdf,LS,2000,1260000
afdf,LS,2001,1060000
afdf,LS,2002,1980000
afdf,LS,2003,1920000
afdf,LS,2004,1840000
afdf,LS,2005,1670000
afdf,LS,2006,4260000
afdf,LS,2007,1660000
afdf,LS,2008,4590000
afdf,LS,2009,2060000
afdf,LS,2010,1370000
afdf,LS,2011,1630000
afdf,LS,2012,1610000
afdf,LS,2013,1550000
afdf,MA,2000,300000
afdf,MA,2002,560000
afdf,MA,2003,470000
afdf,MA,2004,460000
afdf,MA,2005,440000
afdf,MA,2006,0
afdf,MA,2007,430000
afdf,MA,2008,1060000
afdf,MA,2009,430000
afdf,MA,2010,420000
afdf,MA,2011,400000
afdf,MA,2012,390000
afdf,MA,2013,370000
afdf,MG,2000,3610000
afdf,MG,2001,1090000
afdf,MG,2002,5370000
afdf,MG,2003,3880000
afdf,MG,2004,4030000
afdf,MG,2005,3900000
afdf,MG,2006,70940000
afdf,MG,2007,1760000
afdf,MG,2008,1320000
afdf,MG,2009,2810000
afdf,MG,2010,2990000
afdf,MG,2011,2560000
afdf,MG,2012,2660000
afdf,MG,2013,2610000
afdf,ML,2000,4070000
afdf,ML,2001,1930000
afdf,ML,2002,7300000
afdf,ML,2003,4390000
afdf,ML,2004,6220000
afdf,ML,2005,5870000
afdf,ML,2006,101700000
afdf,ML,2007,2500000
afdf,ML,2008,670000
afdf,ML,2009,4330000
afdf,ML,2010,4370000
afdf,ML,2011,4590000
afdf,ML,2012,5180000
afdf,ML,2013,5220000
afdf,MR,2000,1990000
afdf,MR,2001,130000
afdf,MR,2002,3330000
afdf,MR,2003,2500000
afdf,MR,2004,2530000
afdf,MR,2005,2610000
afdf,MR,2006,53000000
afdf,MR,2007,430000
afdf,MR,2008,0
afdf,MR,2009,820000
afdf,MR,2010,910000
afdf,MR,2011,920000
afdf,MR,2012,920000
afdf,MR,2013,880000
afdf,MU,2000,50000
afdf,MU,2002,50000
afdf,MU,2003,40000
afdf,MU,2004,20000
afdf,MU,2005,20000
afdf,MU,2006,2490000
afdf,MU,2007,20000
afdf,MU,2008,130000
afdf,MU,2009,20000
afdf,MU,2010,20000
afdf,MU,2011,20000
afdf,MU,2012,20000
afdf,MU,2013,10000
afdf,MW,2000,4110000
afdf,MW,2001,1040000
afdf,MW,2002,5110000
afdf,MW,2003,4660000
afdf,MW,2004,4700000
afdf,MW,2005,4340000
afdf,MW,2006,76670000
afdf,MW,2007,880000
afdf,MW,2008,50000
afdf,MW,2009,1230000
afdf,MW,2010,1470000
afdf,MW,2011,1600000
afdf,MW,2012,1720000
afdf,MW,2013,1930000
afdf,MZ,2000,3110000
afdf,MZ,2001,190000
afdf,MZ,2002,6730000
afdf,MZ,2003,5300000
afdf,MZ,2004,6010000
afdf,MZ,2005,5530000
afdf,MZ,2006,102110000
afdf,MZ,2007,2720000
afdf,MZ,2008,1020000
afdf,MZ,2009,3850000
afdf,MZ,2010,4360000
afdf,MZ,2011,5470000
afdf,MZ,2012,6000000
afdf,MZ,2013,6290000
afdf,NA,2001,60000
afdf,NA,2002,210000
afdf,NA,2003,190000
afdf,NA,2004,170000
afdf,NA,2005,150000
afdf,NA,2006,6160000
afdf,NA,2007,150000
afdf,NA,2008,410000
afdf,NA,2009,250000
afdf,NA,2010,240000
afdf,NA,2011,220000
afdf,NA,2012,220000
afdf,NA,2013,200000
afdf,NE,2000,490000
afdf,NE,2001,820000
afdf,NE,2002,1960000
afdf,NE,2003,2220000
afdf,NE,2004,2360000
afdf,NE,2005,2440000
afdf,NE,2006,46260000
afdf,NE,2007,970000
afdf,NE,2008,280000
afdf,NE,2009,1140000
afdf,NE,2010,1260000
afdf,NE,2011,1330000
afdf,NE,2012,1620000
afdf,NE,2013,1920000
afdf,NG,2000,1030000
afdf,NG,2001,510000
afdf,NG,2002,1600000
afdf,NG,2003,2100000
afdf,NG,2004,2140000
afdf,NG,2005,2340000
afdf,NG,2006,2500000
afdf,NG,2007,2610000
afdf,NG,2008,1800000
afdf,NG,2009,3590000
afdf,NG,2010,3580000
afdf,NG,2011,4360000
afdf,NG,2012,4470000
afdf,NG,2013,5750000
afdf,RW,2000,2520000
afdf,RW,2001,540000
afdf,RW,2002,3780000
afdf,RW,2003,2570000
afdf,RW,2004,3050000
afdf,RW,2005,3000000
afdf,RW,2006,44440000
afdf,RW,2007,1260000
afdf,RW,2008,740000
afdf,RW,2009,1550000
afdf,RW,2010,1590000
afdf,RW,2011,1610000
afdf,RW,2012,1810000
afdf,RW,2013,2080000
afdf,SC,2000,60000
afdf,SC,2007,110000
afdf,SC,2008,940000
afdf,SC,2009,190000
afdf,SC,2010,180000
afdf,SC,2011,160000
afdf,SC,2012,140000
afdf,SC,2013,130000
afdf,SL,2000,1460000
afdf,SL,2001,760000
afdf,SL,2002,1920000
afdf,SL,2003,1900000
afdf,SL,2004,2200000
afdf,SL,2005,2110000
afdf,SL,2006,42560000
afdf,SL,2007,1290000
afdf,SL,2008,80000
afdf,SL,2009,590000
afdf,SL,2010,700000
afdf,SL,2011,700000
afdf,SL,2012,740000
afdf,SL,2013,730000
afdf,SN,2000,2370000
afdf,SN,2001,1010000
afdf,SN,2002,4410000
afdf,SN,2003,3060000
afdf,SN,2004,4270000
afdf,SN,2005,4070000
afdf,SN,2006,73740000
afdf,SN,2007,1940000
afdf,SN,2008,810000
afdf,SN,2009,2530000
afdf,SN,2010,3230000
afdf,SN,2011,3200000
afdf,SN,2012,3820000
afdf,SN,2013,4070000
afdf,south-of-sahara,2000,680000
afdf,south-of-sahara,2003,240000
afdf,south-of-sahara,2004,440000
afdf,south-of-sahara,2005,230000
afdf,south-of-sahara,2006,210000
afdf,south-of-sahara,2007,330000
afdf,south-of-sahara,2008,2080000
afdf,ST,2000,910000
afdf,ST,2001,330000
afdf,ST,2002,1440000
afdf,ST,2003,920000
afdf,ST,2004,1020000
afdf,ST,2005,910000
afdf,ST,2006,3470000
afdf,ST,2007,16030000
afdf,ST,2008,20000
afdf,ST,2009,50000
afdf,ST,2010,50000
afdf,ST,2011,40000
afdf,ST,2012,50000
afdf,ST,2013,60000
afdf,SZ,2000,420000
afdf,SZ,2001,320000
afdf,SZ,2002,560000
afdf,SZ,2003,560000
afdf,SZ,2004,540000
afdf,SZ,2005,460000
afdf,SZ,2006,2290000
afdf,SZ,2007,440000
afdf,SZ,2008,1130000
afdf,SZ,2009,550000
afdf,SZ,2010,560000
afdf,SZ,2011,570000
afdf,SZ,2012,670000
afdf,SZ,2013,640000
afdf,TD,2000,2140000
afdf,TD,2002,5030000
afdf,TD,2003,3610000
afdf,TD,2004,1940000
afdf,TD,2005,4890000
afdf,TD,2006,3360000
afdf,TD,2007,3260000
afdf,TD,2008,6390000
afdf,TD,2009,3290000
afdf,TD,2010,3290000
afdf,TD,2011,3100000
afdf,TD,2012,3200000
afdf,TD,2013,3040000
afdf,TG,2000,1590000
afdf,TG,2001,110000
afdf,TG,2006,8470000
afdf,TG,2008,14730000
afdf,TG,2009,1090000
afdf,TG,2010,900000
afdf,TG,2011,50000
afdf,TG,2012,40000
afdf,TG,2013,120000
afdf,TZ,2000,5070000
afdf,TZ,2001,1090000
afdf,TZ,2002,8100000
afdf,TZ,2003,7740000
afdf,TZ,2004,7720000
afdf,TZ,2005,7350000
afdf,TZ,2006,121850000
afdf,TZ,2007,3270000
afdf,TZ,2008,1040000
afdf,TZ,2009,6020000
afdf,TZ,2010,7000000
afdf,TZ,2011,8180000
afdf,TZ,2012,9780000
afdf,TZ,2013,11650000
afdf,UG,2000,3760000
afdf,UG,2001,1340000
afdf,UG,2002,6060000
afdf,UG,2003,5430000
afdf,UG,2004,5870000
afdf,UG,2005,5470000
afdf,UG,2006,100580000
afdf,UG,2007,2180000
afdf,UG,2008,410000
afdf,UG,2009,3790000
afdf,UG,2010,5550000
afdf,UG,2011,6440000
afdf,UG,2012,7370000
afdf,UG,2013,8030000
afdf,YT,2005,0
afdf,ZA,2001,0
afdf,ZA,2006,780000
afdf,ZM,2000,3060000
afdf,ZM,2002,3830000
afdf,ZM,2003,3450000
afdf,ZM,2004,3350000
afdf,ZM,2005,3130000
afdf,ZM,2006,59080000
afdf,ZM,2007,730000
afdf,ZM,2008,270000
afdf,ZM,2009,1340000
afdf,ZM,2010,1640000
afdf,ZM,2011,1890000
afdf,ZM,2012,2730000
afdf,ZM,2013,3210000
afdf,ZW,2000,210000
afdf,ZW,2004,1740000
afdf,ZW,2008,340000
arab-fund-afesd,DJ,2008,0
arab-fund-afesd,DJ,2009,0
arab-fund-afesd,DJ,2010,0
arab-fund-afesd,DJ,2011,0
arab-fund-afesd,DJ,2012,0
arab-fund-afesd,DJ,2013,0
arab-fund-afesd,EG,2008,0
arab-fund-afesd,EG,2009,0
arab-fund-afesd,EG,2010,0
arab-fund-afesd,EG,2011,0
arab-fund-afesd,EG,2012,0
arab-fund-afesd,EG,2013,0
arab-fund-afesd,JO,2008,0
arab-fund-afesd,JO,2009,0
arab-fund-afesd,JO,2010,0
arab-fund-afesd,JO,2011,0
arab-fund-afesd,JO,2012,0
arab-fund-afesd,JO,2013,0
arab-fund-afesd,LB,2008,0
arab-fund-afesd,LB,2009,0
arab-fund-afesd,LB,2010,0
arab-fund-afesd,LB,2011,0
arab-fund-afesd,LB,2012,0
arab-fund-afesd,LB,2013,0
arab-fund-afesd,LY,2008,0
arab-fund-afesd,LY,2009,0
arab-fund-afesd,LY,2010,0
arab-fund-afesd,LY,2012,0
arab-fund-afesd,LY,2013,0
arab-fund-afesd,MA,2008,0
arab-fund-afesd,MA,2009,0
arab-fund-afesd,MA,2010,0
arab-fund-afesd,MA,2011,0
arab-fund-afesd,MA,2012,0
arab-fund-afesd,MA,2013,0
arab-fund-afesd,MR,2008,0
arab-fund-afesd,MR,2009,0
arab-fund-afesd,MR,2010,0
arab-fund-afesd,MR,2011,0
arab-fund-afesd,MR,2012,0
arab-fund-afesd,MR,2013,0
arab-fund-afesd,OM,2008,0
arab-fund-afesd,OM,2009,0
arab-fund-afesd,PS,2010,0
arab-fund-afesd,SD,2008,0
arab-fund-afesd,SD,2009,0
arab-fund-afesd,SD,2010,0
arab-fund-afesd,SD,2011,0
arab-fund-afesd,SD,2012,0
arab-fund-afesd,SD,2013,0
arab-fund-afesd,SY,2008,0
arab-fund-afesd,SY,2009,0
arab-fund-afesd,SY,2010,0
arab-fund-afesd,SY,2011,0
arab-fund-afesd,TN,2008,0
arab-fund-afesd,TN,2009,0
arab-fund-afesd,TN,2010,0
arab-fund-afesd,TN,2011,0
arab-fund-afesd,TN,2012,0
arab-fund-afesd,TN,2013,0
arab-fund-afesd,YE,2008,0
arab-fund-afesd,YE,2009,0
arab-fund-afesd,YE,2010,0
arab-fund-afesd,YE,2011,0
arab-fund-afesd,YE,2012,0
arab-fund-afesd,YE,2013,0
asdb-special-funds,AF,2002,5300000
asdb-special-funds,AF,2003,1200000
asdb-special-funds,AF,2004,1980000
asdb-special-funds,AF,2005,2600000
asdb-special-funds,AF,2006,2950000
asdb-special-funds,AF,2007,3410000
asdb-special-funds,AF,2008,4230000
asdb-special-funds,AF,2009,4720000
asdb-special-funds,AF,2010,5580000
asdb-special-funds,AF,2011,6070000
asdb-special-funds,AF,2012,6380000
asdb-special-funds,AF,2013,6700000
asdb-special-funds,AM,2011,1690000
asdb-special-funds,AM,2013,2030000
asdb-special-funds,AZ,2011,530000
asdb-special-funds,AZ,2012,570000
asdb-special-funds,AZ,2013,620000
asdb-special-funds,BD,2000,60080000
asdb-special-funds,BD,2001,63990000
asdb-special-funds,BD,2002,62460000
asdb-special-funds,BD,2003,60990000
asdb-special-funds,BD,2004,64230000
asdb-special-funds,BD,2005,58810000
asdb-special-funds,BD,2006,56440000
asdb-special-funds,BD,2007,50070000
asdb-special-funds,BD,2008,61520000
asdb-special-funds,BD,2009,59400000
asdb-special-funds,BD,2010,61970000
asdb-special-funds,BD,2011,65020000
asdb-special-funds,BD,2012,61330000
asdb-special-funds,BD,2013,64190000
asdb-special-funds,BT,2000,680000
asdb-special-funds,BT,2001,760000
asdb-special-funds,BT,2002,850000
asdb-special-funds,BT,2003,930000
asdb-special-funds,BT,2004,960000
asdb-special-funds,BT,2005,1020000
asdb-special-funds,BT,2006,1090000
asdb-special-funds,BT,2007,1040000
asdb-special-funds,BT,2008,1180000
asdb-special-funds,BT,2009,1300000
asdb-special-funds,BT,2010,1910000
asdb-special-funds,BT,2011,2250000
asdb-special-funds,BT,2012,2450000
asdb-special-funds,BT,2013,2500000
asdb-special-funds,CK,2000,300000
asdb-special-funds,CK,2001,300000
asdb-special-funds,CK,2002,300000
asdb-special-funds,CK,2003,290000
asdb-special-funds,CK,2004,290000
asdb-special-funds,CK,2005,300000
asdb-special-funds,CK,2006,290000
asdb-special-funds,CK,2007,270000
asdb-special-funds,CK,2008,280000
asdb-special-funds,CK,2009,250000
asdb-special-funds,CK,2010,280000
asdb-special-funds,CK,2011,280000
asdb-special-funds,CK,2012,300000
asdb-special-funds,CK,2013,290000
asdb-special-funds,FM,2004,450000
asdb-special-funds,FM,2005,450000
asdb-special-funds,FM,2006,450000
asdb-special-funds,FM,2007,440000
asdb-special-funds,FM,2008,520000
asdb-special-funds,FM,2009,490000
asdb-special-funds,FM,2010,530000
asdb-special-funds,FM,2011,580000
asdb-special-funds,FM,2012,570000
asdb-special-funds,FM,2013,570000
asdb-special-funds,GE,2013,3460000
asdb-special-funds,ID,2000,10100000
asdb-special-funds,ID,2001,9680000
asdb-special-funds,ID,2002,10340000
asdb-special-funds,ID,2003,8460000
asdb-special-funds,ID,2004,9320000
asdb-special-funds,ID,2005,10520000
asdb-special-funds,ID,2006,9660000
asdb-special-funds,ID,2007,10020000
asdb-special-funds,ID,2008,11390000
asdb-special-funds,ID,2009,11390000
asdb-special-funds,ID,2010,13640000
asdb-special-funds,ID,2011,15140000
asdb-special-funds,ID,2012,14910000
asdb-special-funds,ID,2013,14480000
asdb-special-funds,KG,2005,5340000
asdb-special-funds,KG,2006,5480000
asdb-special-funds,KG,2007,5490000
asdb-special-funds,KG,2008,6210000
asdb-special-funds,KG,2009,6210000
asdb-special-funds,KG,2010,6620000
asdb-special-funds,KG,2011,6990000
asdb-special-funds,KG,2012,6680000
asdb-special-funds,KG,2013,6790000
asdb-special-funds,KH,2003,4580000
asdb-special-funds,KH,2004,5370000
asdb-special-funds,KH,2005,6140000
asdb-special-funds,KH,2006,6800000
asdb-special-funds,KH,2007,6760000
asdb-special-funds,KH,2008,8220000
asdb-special-funds,KH,2009,8990000
asdb-special-funds,KH,2010,9880000
asdb-special-funds,KH,2011,11120000
asdb-special-funds,KH,2012,11230000
asdb-special-funds,KH,2013,12020000
asdb-special-funds,KI,2000,60000
asdb-special-funds,KI,2001,60000
asdb-special-funds,KI,2002,80000
asdb-special-funds,KI,2003,110000
asdb-special-funds,KI,2004,120000
asdb-special-funds,KI,2005,140000
