id,year,value
d314,2013,37
d301,2013,6
d322,2013,11
d323,2013,10
d315,2013,19
d324,2013,1
d216,2013,13
d316,2013,14
d302,2013,9
d303,2013,19
d217,2013,41
d218,2013,17
d201,2013,21
d420,2013,16
d117,2013,30
d219,2013,26
d118,2013,24
d220,2013,51
d225,2013,39
d416,2013,21
d401,2013,11
d402,2013,41
d202,2013,34
d221,2013,29
d119,2013,83
d120,2013,7
d226,2013,27
d317,2013,13
d121,2013,19
d304,2013,27
d403,2013,21
d417,2013,34
d203,2013,43
d418,2013,15
d204,2013,43
d318,2013,2
d404,2013,32
d405,2013,33
d213,2013,22
d101,2013,7
d222,2013,45
d122,2013,48
d102,2013,28
d205,2013,32
d413,2013,19
d414,2013,30
d206,2013,52
d406,2013,22
d207,2013,14
d112,2013,34
d407,2013,18
d103,2013,25
d227,2013,34
d419,2013,13
d421,2013,20
d408,2013,22
d305,2013,28
d319,2013,16
d325,2013,17
d306,2013,6
d208,2013,15
d228,2013,38
d123,2013,13
d422,2013,18
d415,2013,17
d326,2013,7
d307,2013,30
d229,2013,36
d104,2013,47
d124,2013,24
d114,2013,30
d223,2013,29
d320,2013,14
d105,2013,36
d409,2013,21
d214,2013,27
d209,2013,57
d410,2013,33
d423,2013,33
d115,2013,33
d308,2013,7
d309,2013,6
d106,2013,37
d107,2013,20
d108,2013,37
d311,2013,4
d116,2013,27
d109,2013,41
d230,2013,14
d224,2013,34
d327,2013,4
d310,2013,16
d231,2013,34
d424,2013,5
d411,2013,28
d328,2013,34
d329,2013,20
d321,2013,8
d312,2013,9
d210,2013,30
d110,2013,27
d425,2013,32
d412,2013,36
d232,2013,20
d426,2013,42
d215,2013,25
d211,2013,40
d111,2013,23
d212,2013,36
d113,2013,39
d313,2013,8
d330,2013,11
d314,2012,32
d301,2012,6
d322,2012,9
d323,2012,8
d315,2012,16
d324,2012,1
d216,2012,12
d316,2012,13
d302,2012,9
d303,2012,18
d217,2012,39
d218,2012,20
d201,2012,20
d420,2012,16
d117,2012,24
d219,2012,26
d118,2012,23
d220,2012,52
d225,2012,36
d416,2012,19
d401,2012,10
d402,2012,33
