id,year,value
AL,2013,92510
AL,2014,92510
AL,2015,92510
AM,2013,264316
AM,2014,264316
AM,2015,264316
AO,2013,9727060
AO,2014,9727060
AO,2015,9727060
AZ,2013,80070
AZ,2014,80070
AZ,2015,80070
BA,2013,10314
BA,2014,10314
BA,2015,10314
BD,2013,49772572
BD,2014,49772572
BD,2015,49772572
BF,2013,11160072
BF,2014,11160072
BF,2015,11160072
BG,2013,220281
BG,2014,220281
BG,2015,220281
BI,2013,9071208
BI,2014,9071208
BI,2015,9071208
BJ,2013,6798816
BJ,2014,6798816
BJ,2015,6798816
BO,2013,1104480
BO,2014,1104480
BO,2015,1104480
BR,2013,14032662
BR,2014,14032662
BR,2015,14032662
BT,2013,36150
BT,2014,36150
BT,2015,36150
BW,2013,472188
BW,2014,472188
BW,2015,472188
BY,2013,0
BY,2014,0
BY,2015,0
BZ,2013,62628
BZ,2014,62628
BZ,2015,62628
CD,2013,62030250
CD,2014,62030250
CD,2015,62030250
CF,2013,4125489
CF,2014,4125489
CF,2015,4125489
CG,2013,2199829
CG,2014,2199829
CG,2015,2199829
CI,2013,9022026
CI,2014,9022026
CI,2015,9022026
CL,2013,249636
CL,2014,249636
CL,2015,249636
CM,2013,8555292
CM,2014,8555292
CM,2015,8555292
CN,2013,83750346
CN,2014,83750346
CN,2015,83750346
CO,2013,4776606
CO,2014,4776606
CO,2015,4776606
CR,2013,137061
CR,2014,137061
CR,2015,137061
CV,2013,76398
CV,2014,76398
CV,2015,76398
CZ,2013,15765
CZ,2014,15765
CZ,2015,15765
DJ,2013,284144
DJ,2014,284144
DJ,2015,284144
DO,2013,581848
DO,2014,581848
DO,2015,581848
EC,2013,1202688
EC,2014,1202688
EC,2015,1202688
EE,2013,16632
EE,2014,16632
EE,2015,16632
ET,2013,40528416
ET,2014,40528416
ET,2015,40528416
FJ,2013,90024
FJ,2014,90024
FJ,2015,90024
FM,2013,29080
FM,2014,29080
FM,2015,29080
GA,2013,237765
GA,2014,237765
GA,2015,237765
GE,2013,786618
GE,2014,786618
GE,2015,786618
GH,2013,5757816
GH,2014,5757816
GH,2015,5757816
GM,2013,1107414
GM,2014,1107414
GM,2015,1107414
GN,2013,6703950
GN,2014,6703950
GN,2015,6703950
GT,2013,2857149
GT,2014,2857149
GT,2015,2857149
GW,2013,1382832
GW,2014,1382832
GW,2015,1382832
GY,2013,93480
GY,2014,93480
GY,2015,93480
HN,2013,2220765
HN,2014,2220765
HN,2015,2220765
HR,2013,57084
HR,2014,57084
HR,2015,57084
HT,2013,6600104
HT,2014,6600104
HT,2015,6600104
HU,2013,33626
HU,2014,33626
HU,2015,33626
ID,2013,67842900
ID,2014,67842900
ID,2015,67842900
IN,2013,490048500
IN,2014,490048500
IN,2015,490048500
IR,2013,200590
IR,2014,200590
IR,2015,200590
JM,2013,132790
JM,2014,132790
JM,2015,132790
KE,2013,17406096
KE,2014,17406096
KE,2015,17406096
KG,2013,710424
KG,2014,710424
KG,2015,710424
KH,2013,1256164
KH,2014,1256164
KH,2015,1256164
KI,2013,26422
KI,2014,26422
KI,2015,26422
KM,2013,185325
KM,2014,185325
KM,2015,185325
KZ,2013,15336
KZ,2014,15336
KZ,2015,15336
LA,2013,2104942
LA,2014,2104942
LA,2015,2104942
LC,2013,78444
LC,2014,78444
LC,2015,78444
LK,2013,1461180
LK,2014,1461180
LK,2015,1461180
LR,2013,3123120
LR,2014,3123120
LR,2015,3123120
LS,2013,1415856
LS,2014,1415856
LS,2015,1415856
LT,2013,33448
LT,2014,33448
LT,2015,33448
LV,2013,35577
LV,2014,35577
LV,2015,35577
MA,2013,1501905
MA,2014,1501905
MA,2015,1501905
MD,2013,16732
MD,2014,16732
MD,2015,16732
ME,2013,11966
ME,2014,11966
ME,2015,11966
MG,2013,19851012
MG,2014,19851012
MG,2015,19851012
MK,2013,97704
MK,2014,97704
MK,2015,97704
ML,2013,11598069
ML,2014,11598069
ML,2015,11598069
MN,2013,37180
MN,2014,37180
MN,2015,37180
MR,2013,609525
MR,2014,609525
MR,2015,609525
MU,2013,18900
MU,2014,18900
MU,2015,18900
MV,2013,47775
MV,2014,47775
MV,2015,47775
MW,2013,13264467
MW,2014,13264467
MW,2015,13264467
MX,2013,7894612
MX,2014,7894612
MX,2015,7894612
MY,2013,111986
MY,2014,111986
MY,2015,111986
MZ,2013,19791619
MZ,2014,19791619
MZ,2015,19791619
NA,2013,752705
NA,2014,752705
NA,2015,752705
NE,2013,12281004
NE,2014,12281004
NE,2015,12281004
NG,2013,112955152
NG,2014,112955152
NG,2015,112955152
NI,2013,759220
NI,2014,759220
NI,2015,759220
NP,2013,6940802
NP,2014,6940802
NP,2015,6940802
PA,2013,216027
PA,2014,216027
PA,2015,216027
PE,2013,2103216
PE,2014,2103216
PE,2015,2103216
PG,2013,3364793
PG,2014,3364793
PG,2015,3364793
PH,2013,24733995
PH,2014,24733995
PH,2015,24733995
PK,2013,44192241
PK,2014,44192241
PK,2015,44192241
PL,2013,15216
PL,2014,15216
