"district_id","2014"
"d18974",82.5
"d18975",92.1
"d18987",84.3
"d18988",92.2
"d18976",86.6
"d18955",92.8
"d18965",81.2
"d18968",80.3
"d18956",86.5
"d18991",80.9
"d18989",80.1
"d18977",82.9
"d18943",99
"d18949",83.7
"d18944",100
"d18969",86.5
"d18970",89.5
"d18957",84.9
"d18950",90.7
"d18978",92.3
"d18951",83.2
"d18958",97.2
"d18959",96.8
"d18966",61.7
"d18960",76.8
"d18961",91.3
"d18971",82
"d18952",89.1
"d18946",97.3
"d18964",92.5
"d18979",86.4
"d18980",97.5
"d18981",74.5
"d18962",98.5
"d18972",98
"d18947",95.1
"d18948",92.7
"d18982",71.7
"d18973",84.8
"d18953",93
"d18954",77.6
"d18983",84.5
"d18984",71.9
"d18985",91.3
"d18990",98.3
"d18967",64.5
"d18986",58.2
