"district_id","district_name","year","value"
"d314","Abim",2014,0.349708576186511
"d301","Adjumani",2014,0.518287440740832
"d322","Agago",2014,0.766114008941878
"d323","Alebtong",2014,0.482556243886534
"d315","Amolatar",2014,0.404054980338396
"d324","Amudat",2014,0.473165672802696
"d216","Amuria",2014,0.256888336440854
"d316","Amuru",2014,0.787270610411931
"d302","Apac",2014,0.448134412227467
"d303","Arua",2014,0.786589737462019
"d217","Budaka",2014,0.315746862771556
"d218","Bududa",2014,0.638228234780711
"d201","Bugiri",2014,0.396986694848657
"d420","Buhweju",2014,0.64118474393977
"d117","Buikwe",2014,0.904814723523129
"d219","Bukedea",2014,0.412399667866039
"d118","Bukomansimbi",2014,0.979098877260868
"d220","Bukwo",2014,0.697199182594062
"d225","Bulambuli",2014,0.530801214945003
"d416","Buliisa",2014,0.618880472935526
"d401","Bundibugyo",2014,0.933744359558594
"d402","Bushenyi",2014,1.46143913604883
"d202","Busia",2014,0.712695566136912
"d221","Butaleja",2014,0.306789984209339
"d119","Butambala",2014,1.42724745134384
"d120","Buvuma",2014,0.737918588329657
"d226","Buyende",2014,0.394226804123711
"d317","Dokolo",2014,0.514450867052023
"d121","Gomba",2014,0.763879028822945
"d304","Gulu",2014,0.791825128021362
"d403","Hoima",2014,0.647765528024634
"d417","Ibanda",2014,0.848480415462824
"d203","Iganga",2014,0.575304068291631
"d418","Isingiro",2014,0.742248885638324
"d204","Jinja",2014,0.835946659549523
"d318","Kaabong",2014,0.171456004389274
"d404","Kabale",2014,0.441138971525712
"d405","Kabarole",2014,1.29106324516087
"d213","Kaberamaido",2014,0.318281795833872
"d101","Kalangala",2014,2.53233830845771
"d222","Kaliro",2014,0.371467531856867
"d122","Kalungu",2014,1.53939393939394
"d102","Kampala",2014,4.32911606141377
"d205","Kamuli",2014,0.404331508823245
"d413","Kamwenge",2014,0.481699956726718
"d414","Kanungu",2014,0.625045032062829
"d206","Kapchorwa",2014,0.8114687584528
"d406","Kasese",2014,1.08432862830257
"d207","Katakwi",2014,0.388043013581506
"d112","Kayunga",2014,0.67139766791537
"d407","Kibaale",2014,0.446058524309593
"d103","Kiboga",2014,0.890521675238795
"d227","Kibuku",2014,0.340609122647668
"d419","Kiruhura",2014,0.887037564242797
"d421","Kiryandongo",2014,0.686591276252019
"d408","Kisoro",2014,0.400277611892119
"d305","Kitgum",2014,0.588175897410007
"d319","Koboko",2014,0.876843363889996
"d325","Kole",2014,0.606123508043591
"d306","Kotido",2014,0.20912400278832
"d208","Kumi",2014,0.52569228491041
"d228","Kween",2014,0.519390581717452
"d123","Kyankwanzi",2014,0.551235564125673
"d422","Kyegegwa",2014,0.331876855341716
"d415","Kyenjojo",2014,0.628855155518614
"d326","Lamwo",2014,0.707721950496517
"d307","Lira",2014,0.802876786683553
"d229","Luuka",2014,0.369966861863907
"d104","Luwero",2014,1.0227499976193
"d124","Lwengo",2014,0.961366699686582
"d114","Lyantonde",2014,1.64526680662012
"d223","Manafwa",2014,0.788761189081666
"d320","Maracha",2014,0.604145881831283
"d105","Masaka",2014,2.86658438507784
"d409","Masindi",2014,1.01005406577745
"d214","Mayuge",2014,0.505321431636769
"d209","Mbale",2014,1.27247212318896
"d410","Mbarara",2014,2.00484727518979
"d423","Mitooma",2014,0.745648285764667
"d115","Mityana",2014,0.948669106220863
"d308","Moroto",2014,0.353779002986446
"d309","Moyo",2014,0.66042500291364
"d106","Mpigi",2014,1.06550775219813
"d107","Mubende",2014,0.646584562793563
"d108","Mukono",2014,1.34987510176249
"d311","Nakapiripirit",2014,0.51348895998736
"d116","Nakaseke",2014,0.931345224823486
"d109","Nakasongola",2014,0.882206070021639
"d230","Namayingo",2014,0.553409947249435
"d224","Namutumba",2014,0.304180821066187
"d327","Napak",2014,0.276546577262568
"d310","Nebbi",2014,0.681535727171894
"d231","Ngora",2014,0.430885901413306
"d424","Ntoroko",2014,0.811898261244432
"d411","Ntungamo",2014,0.614386304017672
"d328","Nwoya",2014,0.295030460937201
"d329","Otuke",2014,0.42920414592941
"d321","Oyam",2014,0.745514950166113
"d312","Pader",2014,0.838733119360504
"d210","Pallisa",2014,0.442328367378283
"d110","Rakai",2014,1.12309152074528
"d425","Rubirizi",2014,0.926120081079192
"d412","Rukungiri",2014,0.711099524968138
"d111","Sembabule",2014,0.905280804694049
"d232","Serere",2014,0.448497533263567
"d426","Sheema",2014,1.11939482717156
"d215","Sironko",2014,1.03437955931316
"d211","Soroti",2014,0.69903196881805
"d212","Tororo",2014,0.873978009585565
"d113","Wakiso",2014,2.77897108767721
"d313","Yumbe",2014,0.553912517769317
"d330","Zombo",2014,0.672272321065887
