"district_id","district_name","year","value"
"d314","Abim",2014,5.89148942366497
"d301","Adjumani",2014,2.9280999852907
"d322","Agago",2014,5.1567393774772
"d323","Alebtong",2014,5.24306051955598
"d315","Amolatar",2014,6.16669781886673
"d324","Amudat",2014,3.0360591718488
"d216","Amuria",2014,4.37355317239099
"d316","Amuru",2014,4.03176507879007
"d302","Apac",2014,6.78316460002916
"d303","Arua",2014,3.14415314415314
"d217","Budaka",2014,3.09263682097668
"d218","Bududa",2014,4.18996237523296
"d201","Bugiri",2014,3.83569387995927
"d420","Buhweju",2014,2.93930879704938
"d117","Buikwe",2014,2.93628599501172
"d219","Bukedea",2014,2.60505431770893
"d118","Bukomansimbi",2014,3.29302196274673
"d220","Bukwo",2014,3.02374268449351
"d225","Bulambuli",2014,5.28117711250083
"d416","Buliisa",2014,5.1182292428453
"d401","Bundibugyo",2014,3.06981874608561
"d402","Bushenyi",2014,2.69722030271282
"d202","Busia",2014,2.89894266955573
"d221","Butaleja",2014,4.52642879806668
"d119","Butambala",2014,1.78483466960122
"d120","Buvuma",2014,4.19177913354286
"d226","Buyende",2014,3.88540757780069
"d317","Dokolo",2014,5.17494431366229
"d121","Gomba",2014,3.54320249717739
"d304","Gulu",2014,3.69755135691866
"d403","Hoima",2014,3.18853991435283
"d417","Ibanda",2014,3.17549286515007
"d203","Iganga",2014,3.40197885020834
"d418","Isingiro",2014,3.40769759539032
"d204","Jinja",2014,2.66977901012186
"d318","Kaabong",2014,4.18075773170612
"d404","Kabale",2014,4.49607406655884
"d405","Kabarole",2014,3.24702809798271
"d213","Kaberamaido",2014,4.84001048949319
"d101","Kalangala",2014,3.08483290488432
"d222","Kaliro",2014,3.778342059729
"d122","Kalungu",2014,3.39344887246708
"d102","Kampala",2014,1.06382978723404
"d205","Kamuli",2014,3.59912829561923
"d413","Kamwenge",2014,3.42000188317687
"d414","Kanungu",2014,3.42072819922742
"d206","Kapchorwa",2014,4.07521037003423
"d406","Kasese",2014,2.28900331215511
"d207","Katakwi",2014,5.12973208339737
"d112","Kayunga",2014,3.10473362455409
"d407","Kibaale",2014,2.9457360105881
"d103","Kiboga",2014,3.82055670133251
"d227","Kibuku",2014,3.39036389765968
"d419","Kiruhura",2014,3.7540980984823
"d421","Kiryandongo",2014,3.5348963882058
"d408","Kisoro",2014,3.78319231227587
"d305","Kitgum",2014,4.6189056462414
"d319","Koboko",2014,3.02655578569883
"d325","Kole",2014,5.70894518971773
"d306","Kotido",2014,3.14152297545288
"d208","Kumi",2014,2.74805102763997
"d228","Kween",2014,2.12813594993675
"d123","Kyankwanzi",2014,3.40967986285532
"d422","Kyegegwa",2014,3.54947797339312
"d415","Kyenjojo",2014,3.58148913494879
"d326","Lamwo",2014,5.27658118594778
"d307","Lira",2014,4.57099113827151
"d229","Luuka",2014,2.84858031706472
"d104","Luwero",2014,2.69014150065165
"d124","Lwengo",2014,3.15651870565099
"d114","Lyantonde",2014,3.13714853991502
"d223","Manafwa",2014,5.47164045370527
"d320","Maracha",2014,3.94034475210068
"d105","Masaka",2014,2.25186350444437
"d409","Masindi",2014,3.22133496294254
"d214","Mayuge",2014,2.12365913253247
"d209","Mbale",2014,2.27529961129759
"d410","Mbarara",2014,2.34410463163591
"d423","Mitooma",2014,3.72248920655709
"d115","Mityana",2014,3.06746680038173
"d308","Moroto",2014,2.57279471002438
"d309","Moyo",2014,3.52539717214936
"d106","Mpigi",2014,2.60987536653744
"d107","Mubende",2014,3.30197634461679
"d108","Mukono",2014,2.41709335927339
"d311","Nakapiripirit",2014,3.24623365156448
"d116","Nakaseke",2014,2.72636747587817
"d109","Nakasongola",2014,3.72588235992332
"d230","Namayingo",2014,3.81801577091905
"d224","Namutumba",2014,3.8267389983872
"d327","Napak",2014,3.06253982967383
"d310","Nebbi",2014,4.38606089883022
"d231","Ngora",2014,3.22658210727221
"d424","Ntoroko",2014,2.79266884893338
"d411","Ntungamo",2014,2.9854647332393
"d328","Nwoya",2014,6.203150374797
"d329","Otuke",2014,7.2372970993857
"d321","Oyam",2014,5.28473011912516
"d312","Pader",2014,5.70247008854145
"d210","Pallisa",2014,3.49312809235844
"d110","Rakai",2014,2.75076473072209
"d425","Rubirizi",2014,3.58851674641148
"d412","Rukungiri",2014,3.15881154275948
"d111","Sembabule",2014,3.41486351461414
"d232","Serere",2014,3.37595028064363
"d426","Sheema",2014,2.77061082443298
"d215","Sironko",2014,5.63830291130029
"d211","Soroti",2014,3.42643739066685
"d212","Tororo",2014,4.28154421572773
"d113","Wakiso",2014,1.39825279647896
"d313","Yumbe",2014,2.42218009313053
"d330","Zombo",2014,4.28908945063712
