id,aid-type,year,value
CH,out-oda-net-excl-debt-relief,1969,430931423.88
CH,out-oda-net-excl-debt-relief,1970,415331917.22
CH,out-oda-net-excl-debt-relief,1971,342007055.45
CH,out-oda-net-excl-debt-relief,1972,660059589.06
CH,out-oda-net-excl-debt-relief,1973,510577218.39
CH,out-oda-net-excl-debt-relief,1974,465847880.15
CH,out-oda-net-excl-debt-relief,1975,517423180.47
CH,out-oda-net-excl-debt-relief,1976,556296054.57
CH,out-oda-net-excl-debt-relief,1977,236124642.35
CH,out-oda-net-excl-debt-relief,1978,614985896.72
CH,out-oda-net-excl-debt-relief,1979,699856466.91
CH,out-oda-net-excl-debt-relief,1980,815242118.70
CH,out-oda-net-excl-debt-relief,1981,849531221.45
CH,out-oda-net-excl-debt-relief,1982,869314903.31
CH,out-oda-net-excl-debt-relief,1983,1114177391.21
CH,out-oda-net-excl-debt-relief,1984,1072844140.23
CH,out-oda-net-excl-debt-relief,1985,1162679280.74
CH,out-oda-net-excl-debt-relief,1986,1150239247.38
CH,out-oda-net-excl-debt-relief,1987,1209013687.31
CH,out-oda-net-excl-debt-relief,1988,1302891548.06
CH,out-oda-net-excl-debt-relief,1989,1273372341.20
CH,out-oda-net-excl-debt-relief,1990,1390156214.10
CH,out-oda-net-excl-debt-relief,1991,1324305690.20
CH,out-oda-net-excl-debt-relief,1992,1913178290.99
CH,out-oda-net-excl-debt-relief,1993,1361321130.78
CH,out-oda-net-excl-debt-relief,1994,1558025515.57
CH,out-oda-net-excl-debt-relief,1995,1441847472.51
CH,out-oda-net-excl-debt-relief,1996,1458159836.24
CH,out-oda-net-excl-debt-relief,1997,1569978736.46
CH,out-oda-net-excl-debt-relief,1998,1532022261.21
CH,out-oda-net-excl-debt-relief,1999,1722364170.40
CH,out-oda-net-excl-debt-relief,2000,1749955363.22
CH,out-oda-net-excl-debt-relief,2001,1778233682.62
CH,out-oda-net-excl-debt-relief,2002,1701176763.35
CH,out-oda-net-excl-debt-relief,2003,1958017555.84
CH,out-oda-net-excl-debt-relief,2004,2193358824.26
CH,out-oda-net-excl-debt-relief,2005,2199691731.58
CH,out-oda-net-excl-debt-relief,2006,2171869684.19
CH,out-oda-net-excl-debt-relief,2007,2129701647.72
CH,out-oda-net-excl-debt-relief,2008,2283778635.99
CH,out-oda-net-excl-debt-relief,2009,2489999858.84
CH,out-oda-net-excl-debt-relief,2010,2524290498.39
CH,out-oda-net-excl-debt-relief,2011,2808005111.13
CH,out-oda-net-excl-debt-relief,2012,3036990000.00
CH,out-oda-net-excl-debt-relief,2013,3163595967.35
CH,out-oda-net-excl-debt-relief,2014,3461644950.71
CH,out-oda-net-excl-debt-relief,2015,3694114702.32
CY,out-oda-net-excl-debt-relief,2005,17720426.67
CY,out-oda-net-excl-debt-relief,2006,29854312.84
CY,out-oda-net-excl-debt-relief,2007,37154455.24
CY,out-oda-net-excl-debt-relief,2008,37976587.85
CY,out-oda-net-excl-debt-relief,2009,47703507.35
CY,out-oda-net-excl-debt-relief,2010,53101848.69
CY,out-oda-net-excl-debt-relief,2011,36758246.46
CY,out-oda-net-excl-debt-relief,2012,25080000.00
CY,out-oda-net-excl-debt-relief,2013,20266066.41
CZ,out-debt-relief,2002,22291968.10
CZ,out-debt-relief,2003,14340840.50
CZ,out-debt-relief,2004,15388183.14
CZ,out-debt-relief,2005,12821427.11
CZ,out-debt-relief,2006,18409446.54
CZ,out-debt-relief,2007,12287293.59
CZ,out-debt-relief,2008,1090192.21
CZ,out-debt-relief,2009,2974949.53
CZ,out-oda-net-excl-debt-relief,1993,62009379.13
CZ,out-oda-net-excl-debt-relief,1994,69619867.15
CZ,out-oda-net-excl-debt-relief,1998,34463705.89
CZ,out-oda-net-excl-debt-relief,1999,32855826.33
CZ,out-oda-net-excl-debt-relief,2000,39438477.82
CZ,out-oda-net-excl-debt-relief,2001,60657699.36
CZ,out-oda-net-excl-debt-relief,2002,64936637.50
CZ,out-oda-net-excl-debt-relief,2003,133559285.58
CZ,out-oda-net-excl-debt-relief,2004,139899092.71
CZ,out-oda-net-excl-debt-relief,2005,167680226.43
CZ,out-oda-net-excl-debt-relief,2006,182644705.83
CZ,out-oda-net-excl-debt-relief,2007,181706623.23
CZ,out-oda-net-excl-debt-relief,2008,225315474.45
CZ,out-oda-net-excl-debt-relief,2009,205077709.58
CZ,out-oda-net-excl-debt-relief,2010,224883014.55
CZ,out-oda-net-excl-debt-relief,2011,229716501.37
CZ,out-oda-net-excl-debt-relief,2012,219630000.00
CZ,out-oda-net-excl-debt-relief,2013,208217543.04
CZ,out-oda-net-excl-debt-relief,2014,217027807.96
CZ,out-oda-net-excl-debt-relief,2015,241828386.72
dac-countries-total,out-debt-relief,1961,0.00
dac-countries-total,out-debt-relief,1962,0.00
dac-countries-total,out-debt-relief,1963,0.00
dac-countries-total,out-debt-relief,1964,0.00
dac-countries-total,out-debt-relief,1965,0.00
dac-countries-total,out-debt-relief,1966,0.00
dac-countries-total,out-debt-relief,1967,0.00
dac-countries-total,out-debt-relief,1968,0.00
dac-countries-total,out-debt-relief,1969,0.00
dac-countries-total,out-debt-relief,1970,0.00
dac-countries-total,out-debt-relief,1971,0.00
dac-countries-total,out-debt-relief,1972,0.00
dac-countries-total,out-debt-relief,1973,0.00
dac-countries-total,out-debt-relief,1974,0.00
dac-countries-total,out-debt-relief,1975,0.00
dac-countries-total,out-debt-relief,1976,0.00
dac-countries-total,out-debt-relief,1977,0.00
dac-countries-total,out-debt-relief,1978,0.00
dac-countries-total,out-debt-relief,1979,0.00
dac-countries-total,out-debt-relief,1980,0.00
dac-countries-total,out-debt-relief,1981,0.00
dac-countries-total,out-debt-relief,1982,0.00
dac-countries-total,out-debt-relief,1983,0.00
dac-countries-total,out-debt-relief,1984,0.00
dac-countries-total,out-debt-relief,1985,0.00
dac-countries-total,out-debt-relief,1986,0.00
dac-countries-total,out-debt-relief,1987,0.00
dac-countries-total,out-debt-relief,1988,0.00
dac-countries-total,out-debt-relief,1989,0.00
dac-countries-total,out-debt-relief,1990,0.00
dac-countries-total,out-debt-relief,1991,0.00
dac-countries-total,out-debt-relief,1992,0.00
dac-countries-total,out-debt-relief,1993,0.00
dac-countries-total,out-debt-relief,1994,0.00
dac-countries-total,out-debt-relief,1995,0.00
dac-countries-total,out-debt-relief,1996,0.00
dac-countries-total,out-debt-relief,1997,0.00
dac-countries-total,out-debt-relief,1998,0.00
dac-countries-total,out-debt-relief,1999,0.00
dac-countries-total,out-debt-relief,2000,0.00
dac-countries-total,out-debt-relief,2001,0.00
dac-countries-total,out-debt-relief,2002,0.00
dac-countries-total,out-debt-relief,2003,0.00
dac-countries-total,out-debt-relief,2004,0.00
dac-countries-total,out-debt-relief,2005,0.00
dac-countries-total,out-debt-relief,2006,0.00
dac-countries-total,out-debt-relief,2007,0.00
dac-countries-total,out-debt-relief,2008,0.00
dac-countries-total,out-debt-relief,2009,0.00
dac-countries-total,out-debt-relief,2010,0.00
dac-countries-total,out-debt-relief,2011,0.00
dac-countries-total,out-debt-relief,2012,0.00
dac-countries-total,out-debt-relief,2013,0.00
dac-countries-total,out-debt-relief,2014,0.00
dac-countries-total,out-debt-relief,2015,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1960,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1961,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1962,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1963,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1964,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1965,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1966,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1967,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1968,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1969,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1970,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1971,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1972,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1973,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1974,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1975,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1976,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1977,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1978,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1979,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1980,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1981,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1982,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1983,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1984,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1985,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1986,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1987,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1988,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1989,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1990,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1991,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1992,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1993,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1994,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1995,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1996,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1997,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1998,0.00
dac-countries-total,out-oda-net-excl-debt-relief,1999,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2000,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2001,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2002,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2003,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2004,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2005,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2006,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2007,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2008,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2009,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2010,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2011,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2012,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2013,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2014,0.00
dac-countries-total,out-oda-net-excl-debt-relief,2015,0.00
dac-eu-members-total,out-debt-relief,1961,0.00
dac-eu-members-total,out-debt-relief,1962,0.00
dac-eu-members-total,out-debt-relief,1963,0.00
dac-eu-members-total,out-debt-relief,1964,0.00
dac-eu-members-total,out-debt-relief,1965,0.00
dac-eu-members-total,out-debt-relief,1966,0.00
dac-eu-members-total,out-debt-relief,1967,0.00
dac-eu-members-total,out-debt-relief,1968,0.00
dac-eu-members-total,out-debt-relief,1969,0.00
dac-eu-members-total,out-debt-relief,1970,0.00
dac-eu-members-total,out-debt-relief,1971,0.00
dac-eu-members-total,out-debt-relief,1972,0.00
dac-eu-members-total,out-debt-relief,1973,0.00
dac-eu-members-total,out-debt-relief,1974,0.00
dac-eu-members-total,out-debt-relief,1975,0.00
dac-eu-members-total,out-debt-relief,1976,0.00
dac-eu-members-total,out-debt-relief,1977,0.00
dac-eu-members-total,out-debt-relief,1978,0.00
dac-eu-members-total,out-debt-relief,1979,0.00
dac-eu-members-total,out-debt-relief,1980,0.00
dac-eu-members-total,out-debt-relief,1981,0.00
dac-eu-members-total,out-debt-relief,1982,0.00
dac-eu-members-total,out-debt-relief,1983,0.00
dac-eu-members-total,out-debt-relief,1984,0.00
dac-eu-members-total,out-debt-relief,1985,0.00
dac-eu-members-total,out-debt-relief,1986,0.00
dac-eu-members-total,out-debt-relief,1987,0.00
dac-eu-members-total,out-debt-relief,1988,0.00
dac-eu-members-total,out-debt-relief,1989,0.00
dac-eu-members-total,out-debt-relief,1990,0.00
dac-eu-members-total,out-debt-relief,1991,0.00
dac-eu-members-total,out-debt-relief,1992,0.00
dac-eu-members-total,out-debt-relief,1993,0.00
dac-eu-members-total,out-debt-relief,1994,0.00
dac-eu-members-total,out-debt-relief,1995,0.00
dac-eu-members-total,out-debt-relief,1996,0.00
dac-eu-members-total,out-debt-relief,1997,0.00
dac-eu-members-total,out-debt-relief,1998,0.00
dac-eu-members-total,out-debt-relief,1999,0.00
dac-eu-members-total,out-debt-relief,2000,0.00
dac-eu-members-total,out-debt-relief,2001,0.00
dac-eu-members-total,out-debt-relief,2002,0.00
dac-eu-members-total,out-debt-relief,2003,0.00
dac-eu-members-total,out-debt-relief,2004,0.00
dac-eu-members-total,out-debt-relief,2005,0.00
dac-eu-members-total,out-debt-relief,2006,0.00
dac-eu-members-total,out-debt-relief,2007,0.00
dac-eu-members-total,out-debt-relief,2008,0.00
dac-eu-members-total,out-debt-relief,2009,0.00
dac-eu-members-total,out-debt-relief,2010,0.00
dac-eu-members-total,out-debt-relief,2011,0.00
dac-eu-members-total,out-debt-relief,2012,0.00
dac-eu-members-total,out-debt-relief,2013,0.00
dac-eu-members-total,out-debt-relief,2014,0.00
dac-eu-members-total,out-debt-relief,2015,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1960,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1961,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1962,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1963,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1964,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1965,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1966,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1967,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1968,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1969,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1970,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1971,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1972,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1973,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1974,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1975,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1976,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1977,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1978,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1979,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1980,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1981,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1982,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1983,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1984,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1985,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1986,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1987,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1988,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1989,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1990,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1991,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1992,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1993,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1994,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1995,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1996,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1997,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1998,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1999,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2000,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2001,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2002,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2003,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2004,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2005,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2006,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2007,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2008,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2009,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2010,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2011,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2012,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2013,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2014,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,2015,0.00
DE,out-debt-relief,1970,189829792.19
DE,out-debt-relief,1971,287676379.06
DE,out-debt-relief,1972,493200206.80
DE,out-debt-relief,1973,673862432.75
DE,out-debt-relief,1974,356423299.93
DE,out-debt-relief,1975,632326977.44
DE,out-debt-relief,1976,502302785.38
DE,out-debt-relief,1977,225114124.81
DE,out-debt-relief,1978,220161966.41
DE,out-debt-relief,1979,738505525.69
DE,out-debt-relief,1980,1946395698.24
DE,out-debt-relief,1981,408531934.18
DE,out-debt-relief,1982,208109166.20
DE,out-debt-relief,1983,306019528.08
DE,out-debt-relief,1984,129488020.68
DE,out-debt-relief,1985,567879164.51
DE,out-debt-relief,1986,659123255.11
DE,out-debt-relief,1987,71715389.75
DE,out-debt-relief,1988,88112228.29
DE,out-debt-relief,1989,242511827.01
DE,out-debt-relief,1990,2231857508.06
DE,out-debt-relief,1991,809596530.22
DE,out-debt-relief,1992,1142378710.66
DE,out-debt-relief,1993,797984327.10
DE,out-debt-relief,1994,706680754.59
DE,out-debt-relief,1995,402444998.16
DE,out-debt-relief,1996,779223109.77
DE,out-debt-relief,1997,419597646.37
DE,out-debt-relief,1998,240975885.10
DE,out-debt-relief,1999,121990714.11
DE,out-debt-relief,2000,281019035.83
DE,out-debt-relief,2001,203321696.07
DE,out-debt-relief,2002,1045191992.20
DE,out-debt-relief,2003,1549072552.01
DE,out-debt-relief,2004,555302322.35
DE,out-debt-relief,2005,3897675129.66
DE,out-debt-relief,2006,2941121433.80
DE,out-debt-relief,2007,2817510135.81
DE,out-debt-relief,2008,2404619736.92
DE,out-debt-relief,2009,81259216.75
DE,out-debt-relief,2010,132294457.19
DE,out-debt-relief,2011,259094690.36
DE,out-debt-relief,2012,544570000.00
DE,out-debt-relief,2013,124242465.53
DE,out-debt-relief,2014,433097266.84
DE,out-debt-relief,2015,47707824.66
DE,out-oda-net-excl-debt-relief,1960,2622337140.64
DE,out-oda-net-excl-debt-relief,1961,3953638986.15
DE,out-oda-net-excl-debt-relief,1962,4188683609.00
DE,out-oda-net-excl-debt-relief,1963,3889815246.44
DE,out-oda-net-excl-debt-relief,1964,4441369275.72
DE,out-oda-net-excl-debt-relief,1965,4275698683.44
DE,out-oda-net-excl-debt-relief,1966,3805637631.42
DE,out-oda-net-excl-debt-relief,1967,4532118953.66
DE,out-oda-net-excl-debt-relief,1968,4855487871.59
DE,out-oda-net-excl-debt-relief,1969,4768256089.64
DE,out-oda-net-excl-debt-relief,1970,4062172976.51
DE,out-oda-net-excl-debt-relief,1971,4351350070.90
DE,out-oda-net-excl-debt-relief,1972,3951099984.49
DE,out-oda-net-excl-debt-relief,1973,4085760698.19
DE,out-oda-net-excl-debt-relief,1974,5231960310.42
DE,out-oda-net-excl-debt-relief,1975,5306138319.48
DE,out-oda-net-excl-debt-relief,1976,5023374795.93
DE,out-oda-net-excl-debt-relief,1977,5072088159.69
DE,out-oda-net-excl-debt-relief,1978,5793508091.75
DE,out-oda-net-excl-debt-relief,1979,6914605064.53
DE,out-oda-net-excl-debt-relief,1980,5666503336.26
DE,out-oda-net-excl-debt-relief,1981,7688321061.57
DE,out-oda-net-excl-debt-relief,1982,8015099102.11
DE,out-oda-net-excl-debt-relief,1983,8139896094.51
DE,out-oda-net-excl-debt-relief,1984,7953010709.88
DE,out-oda-net-excl-debt-relief,1985,8084682942.01
DE,out-oda-net-excl-debt-relief,1986,7392986514.47
DE,out-oda-net-excl-debt-relief,1987,7430531150.98
DE,out-oda-net-excl-debt-relief,1988,7693215664.62
DE,out-oda-net-excl-debt-relief,1989,8270365558.97
DE,out-oda-net-excl-debt-relief,1990,6822090867.88
DE,out-oda-net-excl-debt-relief,1991,9133718624.17
DE,out-oda-net-excl-debt-relief,1992,8645205291.19
DE,out-oda-net-excl-debt-relief,1993,8322158809.22
DE,out-oda-net-excl-debt-relief,1994,7888665097.83
DE,out-oda-net-excl-debt-relief,1995,7811730252.78
DE,out-oda-net-excl-debt-relief,1996,7875902699.92
DE,out-oda-net-excl-debt-relief,1997,7249038387.15
DE,out-oda-net-excl-debt-relief,1998,7131477941.13
DE,out-oda-net-excl-debt-relief,1999,7454800336.24
DE,out-oda-net-excl-debt-relief,2000,7743538161.08
DE,out-oda-net-excl-debt-relief,2001,7879489255.66
DE,out-oda-net-excl-debt-relief,2002,7044604055.30
DE,out-oda-net-excl-debt-relief,2003,6947456639.11
DE,out-oda-net-excl-debt-relief,2004,7934479150.97
DE,out-oda-net-excl-debt-relief,2005,7387103403.28
DE,out-oda-net-excl-debt-relief,2006,8587214171.64
DE,out-oda-net-excl-debt-relief,2007,9426907374.58
DE,out-oda-net-excl-debt-relief,2008,10705858896.83
DE,out-oda-net-excl-debt-relief,2009,11450017428.02
DE,out-oda-net-excl-debt-relief,2010,12796817852.98
DE,out-oda-net-excl-debt-relief,2011,12962014461.61
DE,out-oda-net-excl-debt-relief,2012,12394920000.00
DE,out-oda-net-excl-debt-relief,2013,13374185318.10
DE,out-oda-net-excl-debt-relief,2014,15013469811.00
DE,out-oda-net-excl-debt-relief,2015,19397736826.85
DK,out-debt-relief,1969,-2430310.74
DK,out-debt-relief,1974,18306634.76
DK,out-debt-relief,1975,9755515.19
DK,out-debt-relief,1979,238193209.48
DK,out-debt-relief,1980,23364793.18
DK,out-debt-relief,1981,6684243.05
DK,out-debt-relief,1982,3114811.73
DK,out-debt-relief,1983,361110.21
DK,out-debt-relief,1984,175285.97
DK,out-debt-relief,1985,46928128.11
DK,out-debt-relief,1986,324517487.09
DK,out-debt-relief,1987,123926625.35
DK,out-debt-relief,1988,16662050.60
DK,out-debt-relief,1989,67314195.59
DK,out-debt-relief,1990,33395246.99
DK,out-debt-relief,1991,10685477.75
DK,out-debt-relief,1992,32584740.87
DK,out-debt-relief,1993,8395941.85
DK,out-debt-relief,1994,90844167.31
DK,out-debt-relief,1995,0.00
DK,out-debt-relief,1996,21906653.13
DK,out-debt-relief,1997,37957523.64
DK,out-debt-relief,1998,72488817.39
DK,out-debt-relief,1999,20684857.04
DK,out-debt-relief,2000,19270623.75
DK,out-debt-relief,2001,36124009.26
DK,out-debt-relief,2002,82720374.32
DK,out-debt-relief,2003,4974928.16
DK,out-debt-relief,2004,24797849.94
DK,out-debt-relief,2005,36401869.91
DK,out-debt-relief,2006,133132378.64
DK,out-debt-relief,2007,129286310.35
DK,out-debt-relief,2008,91879897.65
DK,out-debt-relief,2009,34769284.11
DK,out-debt-relief,2010,47402185.53
DK,out-debt-relief,2011,1034171.16
DK,out-debt-relief,2012,910000.00
DK,out-debt-relief,2013,544534.40
DK,out-debt-relief,2014,218131.28
DK,out-debt-relief,2015,67158.94
DK,out-oda-net-excl-debt-relief,1960,92206462.79
DK,out-oda-net-excl-debt-relief,1961,135365564.35
DK,out-oda-net-excl-debt-relief,1962,81270225.93
DK,out-oda-net-excl-debt-relief,1963,108396473.64
DK,out-oda-net-excl-debt-relief,1964,157840221.57
DK,out-oda-net-excl-debt-relief,1965,126249019.84
DK,out-oda-net-excl-debt-relief,1966,222488978.72
DK,out-oda-net-excl-debt-relief,1967,265463934.07
DK,out-oda-net-excl-debt-relief,1968,297397947.86
DK,out-oda-net-excl-debt-relief,1969,530002165.84
DK,out-oda-net-excl-debt-relief,1970,527446248.38
DK,out-oda-net-excl-debt-relief,1971,610580167.31
DK,out-oda-net-excl-debt-relief,1972,672400494.02
DK,out-oda-net-excl-debt-relief,1973,719202591.45
DK,out-oda-net-excl-debt-relief,1974,800428392.31
DK,out-oda-net-excl-debt-relief,1975,824788161.44
DK,out-oda-net-excl-debt-relief,1976,837729945.03
DK,out-oda-net-excl-debt-relief,1977,920393145.00
DK,out-oda-net-excl-debt-relief,1978,1161983302.52
DK,out-oda-net-excl-debt-relief,1979,993630406.88
DK,out-oda-net-excl-debt-relief,1980,1248336180.93
DK,out-oda-net-excl-debt-relief,1981,1213114500.04
DK,out-oda-net-excl-debt-relief,1982,1329350267.89
DK,out-oda-net-excl-debt-relief,1983,1296287175.03
DK,out-oda-net-excl-debt-relief,1984,1573086366.82
DK,out-oda-net-excl-debt-relief,1985,1466409320.95
DK,out-oda-net-excl-debt-relief,1986,1453957074.29
DK,out-oda-net-excl-debt-relief,1987,1649918999.08
DK,out-oda-net-excl-debt-relief,1988,1785772874.10
DK,out-oda-net-excl-debt-relief,1989,1827492450.97
DK,out-oda-net-excl-debt-relief,1990,1916314497.15
DK,out-oda-net-excl-debt-relief,1991,1999473965.87
DK,out-oda-net-excl-debt-relief,1992,2133934668.38
DK,out-oda-net-excl-debt-relief,1993,2214919149.26
DK,out-oda-net-excl-debt-relief,1994,2230031705.09
DK,out-oda-net-excl-debt-relief,1995,2265798697.09
DK,out-oda-net-excl-debt-relief,1996,2486334372.79
DK,out-oda-net-excl-debt-relief,1997,2550445091.61
DK,out-oda-net-excl-debt-relief,1998,2624297734.31
DK,out-oda-net-excl-debt-relief,1999,2793543523.18
DK,out-oda-net-excl-debt-relief,2000,3020519578.87
DK,out-oda-net-excl-debt-relief,2001,2959401268.05
DK,out-oda-net-excl-debt-relief,2002,2705575582.49
DK,out-oda-net-excl-debt-relief,2003,2431151240.13
DK,out-oda-net-excl-debt-relief,2004,2508624619.85
DK,out-oda-net-excl-debt-relief,2005,2515746783.08
DK,out-oda-net-excl-debt-relief,2006,2492550938.76
DK,out-oda-net-excl-debt-relief,2007,2557559848.82
DK,out-oda-net-excl-debt-relief,2008,2589134773.77
DK,out-oda-net-excl-debt-relief,2009,2731298553.78
DK,out-oda-net-excl-debt-relief,2010,2832476172.24
DK,out-oda-net-excl-debt-relief,2011,2779965929.89
DK,out-oda-net-excl-debt-relief,2012,2691680000.00
DK,out-oda-net-excl-debt-relief,2013,2796126801.28
DK,out-oda-net-excl-debt-relief,2014,2848073766.52
DK,out-oda-net-excl-debt-relief,2015,2871604408.41
EE,out-oda-net-excl-debt-relief,1998,365552.50
EE,out-oda-net-excl-debt-relief,1999,868187.19
EE,out-oda-net-excl-debt-relief,2000,1352544.24
EE,out-oda-net-excl-debt-relief,2001,1233739.68
EE,out-oda-net-excl-debt-relief,2002,2851309.44
EE,out-oda-net-excl-debt-relief,2003,1964844.67
EE,out-oda-net-excl-debt-relief,2004,7658324.82
EE,out-oda-net-excl-debt-relief,2005,14137742.80
EE,out-oda-net-excl-debt-relief,2006,18999591.10
EE,out-oda-net-excl-debt-relief,2007,17957766.46
EE,out-oda-net-excl-debt-relief,2008,21339126.95
EE,out-oda-net-excl-debt-relief,2009,18816814.71
EE,out-oda-net-excl-debt-relief,2010,19703279.54
EE,out-oda-net-excl-debt-relief,2011,23038946.09
EE,out-oda-net-excl-debt-relief,2012,23240000.00
EE,out-oda-net-excl-debt-relief,2013,28595344.11
