id,aid-type,year,value
CH,out-oda-net-excl-debt-relief,1994,1492068886
CH,out-oda-net-excl-debt-relief,1995,1380809063
CH,out-oda-net-excl-debt-relief,1996,1396430867
CH,out-oda-net-excl-debt-relief,1997,1503516085
CH,out-oda-net-excl-debt-relief,1998,1467166439
CH,out-oda-net-excl-debt-relief,1999,1649450515
CH,out-oda-net-excl-debt-relief,2000,1675873676
CH,out-oda-net-excl-debt-relief,2001,1702954876
CH,out-oda-net-excl-debt-relief,2002,1629160044
CH,out-oda-net-excl-debt-relief,2003,1875127874
CH,out-oda-net-excl-debt-relief,2004,2100506329
CH,out-oda-net-excl-debt-relief,2005,2106571143
CH,out-oda-net-excl-debt-relief,2006,2079926899
CH,out-oda-net-excl-debt-relief,2007,2039543982
CH,out-oda-net-excl-debt-relief,2008,2187098356
CH,out-oda-net-excl-debt-relief,2009,2384589519
CH,out-oda-net-excl-debt-relief,2010,2417428517
CH,out-oda-net-excl-debt-relief,2011,2689132505
CH,out-oda-net-excl-debt-relief,2012,2908423668
CH,out-oda-net-excl-debt-relief,2013,3029669965
CH,out-oda-net-excl-debt-relief,2014,3315101500
CH,out-oda-net-excl-debt-relief,2015,3561500000
CY,out-oda-net-excl-debt-relief,2005,14736984
CY,out-oda-net-excl-debt-relief,2006,24827987
CY,out-oda-net-excl-debt-relief,2007,30899064
CY,out-oda-net-excl-debt-relief,2008,31582781
CY,out-oda-net-excl-debt-relief,2009,39672059
CY,out-oda-net-excl-debt-relief,2010,44161526
CY,out-oda-net-excl-debt-relief,2011,30569562
CY,out-oda-net-excl-debt-relief,2012,20857486
CY,out-oda-net-excl-debt-relief,2013,16854035
CY,out-oda-net-excl-debt-relief,2014,15247712
CY,out-oda-net-excl-debt-relief,2015,18240000
CZ,out-debt-relief,2002,18585521.20
CZ,out-debt-relief,2003,11956413.80
CZ,out-debt-relief,2004,12829616.60
CZ,out-debt-relief,2005,10689630.65
CZ,out-debt-relief,2006,15348539.77
CZ,out-debt-relief,2007,10244306.58
CZ,out-debt-relief,2008,908927.84
CZ,out-debt-relief,2009,2480309.83
CZ,out-oda-net-excl-debt-relief,1993,51699187
CZ,out-oda-net-excl-debt-relief,1994,58044293
CZ,out-oda-net-excl-debt-relief,1998,28733485
CZ,out-oda-net-excl-debt-relief,1999,27392945
CZ,out-oda-net-excl-debt-relief,2000,32881110
CZ,out-oda-net-excl-debt-relief,2001,50572249
CZ,out-oda-net-excl-debt-relief,2002,54139735
CZ,out-oda-net-excl-debt-relief,2003,111352615
CZ,out-oda-net-excl-debt-relief,2004,116638313
CZ,out-oda-net-excl-debt-relief,2005,139800326
CZ,out-oda-net-excl-debt-relief,2006,152276687
CZ,out-oda-net-excl-debt-relief,2007,151494578
CZ,out-oda-net-excl-debt-relief,2008,187852661
CZ,out-oda-net-excl-debt-relief,2009,170979794
CZ,out-oda-net-excl-debt-relief,2010,187492105
CZ,out-oda-net-excl-debt-relief,2011,191521937
CZ,out-oda-net-excl-debt-relief,2012,183112501
CZ,out-oda-net-excl-debt-relief,2013,173597573
CZ,out-oda-net-excl-debt-relief,2014,180942970
CZ,out-oda-net-excl-debt-relief,2015,199000000
dac-countries-total,out-debt-relief,1961,28952477.00
dac-countries-total,out-debt-relief,1962,27860182.84
dac-countries-total,out-debt-relief,1963,107477773.97
dac-countries-total,out-debt-relief,1964,120763981.78
dac-countries-total,out-debt-relief,1965,275307188.45
dac-countries-total,out-debt-relief,1966,258172546.01
dac-countries-total,out-debt-relief,1967,619766149.66
dac-countries-total,out-debt-relief,1968,560845636.68
dac-countries-total,out-debt-relief,1969,219415010.85
dac-countries-total,out-debt-relief,1970,307049548.92
dac-countries-total,out-debt-relief,1971,2129757303.98
dac-countries-total,out-debt-relief,1972,2556040701.57
dac-countries-total,out-debt-relief,1973,1917625045.48
dac-countries-total,out-debt-relief,1974,1072850698.30
dac-countries-total,out-debt-relief,1975,1774366314.24
dac-countries-total,out-debt-relief,1976,2120968771.11
dac-countries-total,out-debt-relief,1977,1131845117.64
dac-countries-total,out-debt-relief,1978,2302482749.66
dac-countries-total,out-debt-relief,1979,1611505626.82
dac-countries-total,out-debt-relief,1980,2699563544.07
dac-countries-total,out-debt-relief,1981,1184161426.43
dac-countries-total,out-debt-relief,1982,575909524.47
dac-countries-total,out-debt-relief,1983,538653062.03
dac-countries-total,out-debt-relief,1984,806869601.03
dac-countries-total,out-debt-relief,1985,1187263673.98
dac-countries-total,out-debt-relief,1986,1721825526.47
dac-countries-total,out-debt-relief,1987,1133223869.71
dac-countries-total,out-debt-relief,1988,1097154310.07
dac-countries-total,out-debt-relief,1989,1302788906.53
dac-countries-total,out-debt-relief,1990,7179640800.41
dac-countries-total,out-debt-relief,1991,15342876220.65
dac-countries-total,out-debt-relief,1992,5134449296.97
dac-countries-total,out-debt-relief,1993,5682574733.55
dac-countries-total,out-debt-relief,1994,6279719042.49
dac-countries-total,out-debt-relief,1995,3506389659.39
dac-countries-total,out-debt-relief,1996,3311652977.57
dac-countries-total,out-debt-relief,1997,3451177935.14
dac-countries-total,out-debt-relief,1998,3301285047.07
dac-countries-total,out-debt-relief,1999,2557455937.91
dac-countries-total,out-debt-relief,2000,2582650536.92
dac-countries-total,out-debt-relief,2001,3371088649.65
dac-countries-total,out-debt-relief,2002,7331528542.00
dac-countries-total,out-debt-relief,2003,10083137846.37
dac-countries-total,out-debt-relief,2004,5715059996.02
dac-countries-total,out-debt-relief,2005,25422038976.44
dac-countries-total,out-debt-relief,2006,19930455665.38
dac-countries-total,out-debt-relief,2007,8716619790.21
dac-countries-total,out-debt-relief,2008,8132578888.59
dac-countries-total,out-debt-relief,2009,1508834424.32
dac-countries-total,out-debt-relief,2010,3675013201.26
dac-countries-total,out-debt-relief,2011,3650527793.56
dac-countries-total,out-debt-relief,2012,2709590869.76
dac-countries-total,out-debt-relief,2013,3279858282.67
dac-countries-total,out-debt-relief,2014,664071658.52
dac-countries-total,out-debt-relief,2015,493560000.00
dac-countries-total,out-oda-net-excl-debt-relief,1960,34262954155
dac-countries-total,out-oda-net-excl-debt-relief,1961,37925573438
dac-countries-total,out-oda-net-excl-debt-relief,1962,38658580755
dac-countries-total,out-oda-net-excl-debt-relief,1963,38532797177
dac-countries-total,out-oda-net-excl-debt-relief,1964,38972450667
dac-countries-total,out-oda-net-excl-debt-relief,1965,41273157343
dac-countries-total,out-oda-net-excl-debt-relief,1966,40311915627
dac-countries-total,out-oda-net-excl-debt-relief,1967,39630911622
dac-countries-total,out-oda-net-excl-debt-relief,1968,41527962182
dac-countries-total,out-oda-net-excl-debt-relief,1969,41022824231
dac-countries-total,out-oda-net-excl-debt-relief,1970,37919708165
dac-countries-total,out-oda-net-excl-debt-relief,1971,37150946893
dac-countries-total,out-oda-net-excl-debt-relief,1972,40101183461
dac-countries-total,out-oda-net-excl-debt-relief,1973,35525906706
dac-countries-total,out-oda-net-excl-debt-relief,1974,42335687982
dac-countries-total,out-oda-net-excl-debt-relief,1975,43801456748
dac-countries-total,out-oda-net-excl-debt-relief,1976,41946917043
dac-countries-total,out-oda-net-excl-debt-relief,1977,44811477142
dac-countries-total,out-oda-net-excl-debt-relief,1978,48954610126
dac-countries-total,out-oda-net-excl-debt-relief,1979,50633635312
dac-countries-total,out-oda-net-excl-debt-relief,1980,54261222894
dac-countries-total,out-oda-net-excl-debt-relief,1981,54572426087
dac-countries-total,out-oda-net-excl-debt-relief,1982,61609946331
dac-countries-total,out-oda-net-excl-debt-relief,1983,61044870411
dac-countries-total,out-oda-net-excl-debt-relief,1984,65305069861
dac-countries-total,out-oda-net-excl-debt-relief,1985,66071283062
dac-countries-total,out-oda-net-excl-debt-relief,1986,67298852082
dac-countries-total,out-oda-net-excl-debt-relief,1987,66591116803
dac-countries-total,out-oda-net-excl-debt-relief,1988,72038879686
dac-countries-total,out-oda-net-excl-debt-relief,1989,70354091838
dac-countries-total,out-oda-net-excl-debt-relief,1990,69061911511
dac-countries-total,out-oda-net-excl-debt-relief,1991,63730213313
dac-countries-total,out-oda-net-excl-debt-relief,1992,75214612774
dac-countries-total,out-oda-net-excl-debt-relief,1993,68800925615
dac-countries-total,out-oda-net-excl-debt-relief,1994,68366679271
dac-countries-total,out-oda-net-excl-debt-relief,1995,63669661666
dac-countries-total,out-oda-net-excl-debt-relief,1996,63710492460
dac-countries-total,out-oda-net-excl-debt-relief,1997,59433786979
dac-countries-total,out-oda-net-excl-debt-relief,1998,65228935253
dac-countries-total,out-oda-net-excl-debt-relief,1999,66503736692
dac-countries-total,out-oda-net-excl-debt-relief,2000,69496996423
dac-countries-total,out-oda-net-excl-debt-relief,2001,70797289204
dac-countries-total,out-oda-net-excl-debt-relief,2002,72220307184
dac-countries-total,out-oda-net-excl-debt-relief,2003,72984670994
dac-countries-total,out-oda-net-excl-debt-relief,2004,82034743686
dac-countries-total,out-oda-net-excl-debt-relief,2005,89668376575
dac-countries-total,out-oda-net-excl-debt-relief,2006,89613155785
dac-countries-total,out-oda-net-excl-debt-relief,2007,92514916112
dac-countries-total,out-oda-net-excl-debt-relief,2008,104679964910
dac-countries-total,out-oda-net-excl-debt-relief,2009,112958339619
dac-countries-total,out-oda-net-excl-debt-relief,2010,116984414266
dac-countries-total,out-oda-net-excl-debt-relief,2011,115818343383
dac-countries-total,out-oda-net-excl-debt-relief,2012,112227735008
dac-countries-total,out-oda-net-excl-debt-relief,2013,118024123393
dac-countries-total,out-oda-net-excl-debt-relief,2014,122634602914
dac-countries-total,out-oda-net-excl-debt-relief,2015,130939790000
dac-eu-members-total,out-debt-relief,1961,0.00
dac-eu-members-total,out-debt-relief,1962,0.00
dac-eu-members-total,out-debt-relief,1963,0.00
dac-eu-members-total,out-debt-relief,1964,0.00
dac-eu-members-total,out-debt-relief,1965,0.00
dac-eu-members-total,out-debt-relief,1966,0.00
dac-eu-members-total,out-debt-relief,1967,0.00
dac-eu-members-total,out-debt-relief,1968,0.00
dac-eu-members-total,out-debt-relief,1969,0.00
dac-eu-members-total,out-debt-relief,1970,0.00
dac-eu-members-total,out-debt-relief,1971,0.00
dac-eu-members-total,out-debt-relief,1972,0.00
dac-eu-members-total,out-debt-relief,1973,0.00
dac-eu-members-total,out-debt-relief,1974,0.00
dac-eu-members-total,out-debt-relief,1975,0.00
dac-eu-members-total,out-debt-relief,1976,0.00
dac-eu-members-total,out-debt-relief,1977,0.00
dac-eu-members-total,out-debt-relief,1978,0.00
dac-eu-members-total,out-debt-relief,1979,0.00
dac-eu-members-total,out-debt-relief,1980,0.00
dac-eu-members-total,out-debt-relief,1981,0.00
dac-eu-members-total,out-debt-relief,1982,0.00
dac-eu-members-total,out-debt-relief,1983,0.00
dac-eu-members-total,out-debt-relief,1984,0.00
dac-eu-members-total,out-debt-relief,1985,0.00
dac-eu-members-total,out-debt-relief,1986,0.00
dac-eu-members-total,out-debt-relief,1987,0.00
dac-eu-members-total,out-debt-relief,1988,0.00
dac-eu-members-total,out-debt-relief,1989,0.00
dac-eu-members-total,out-debt-relief,1990,0.00
dac-eu-members-total,out-debt-relief,1991,0.00
dac-eu-members-total,out-debt-relief,1992,0.00
dac-eu-members-total,out-debt-relief,1993,0.00
dac-eu-members-total,out-debt-relief,1994,0.00
dac-eu-members-total,out-debt-relief,1995,0.00
dac-eu-members-total,out-debt-relief,1996,0.00
dac-eu-members-total,out-debt-relief,1997,0.00
dac-eu-members-total,out-debt-relief,1998,0.00
dac-eu-members-total,out-debt-relief,1999,0.00
dac-eu-members-total,out-debt-relief,2000,0.00
dac-eu-members-total,out-debt-relief,2001,0.00
dac-eu-members-total,out-debt-relief,2002,0.00
dac-eu-members-total,out-debt-relief,2003,0.00
dac-eu-members-total,out-debt-relief,2004,0.00
dac-eu-members-total,out-debt-relief,2005,0.00
dac-eu-members-total,out-debt-relief,2006,0.00
dac-eu-members-total,out-debt-relief,2007,0.00
dac-eu-members-total,out-debt-relief,2008,0.00
dac-eu-members-total,out-debt-relief,2009,0.00
dac-eu-members-total,out-debt-relief,2010,0.00
dac-eu-members-total,out-debt-relief,2011,0.00
dac-eu-members-total,out-debt-relief,2012,0.00
dac-eu-members-total,out-debt-relief,2013,0.00
dac-eu-members-total,out-debt-relief,2014,0.00
dac-eu-members-total,out-debt-relief,2015,0.00
dac-eu-members-total,out-oda-net-excl-debt-relief,1960,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1961,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1962,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1963,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1964,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1965,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1966,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1967,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1968,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1969,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1970,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1971,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1972,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1973,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1974,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1975,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1976,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1977,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1978,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1979,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1980,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1981,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1982,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1983,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1984,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1985,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1986,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1987,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1988,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1989,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1990,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1991,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1992,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1993,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1994,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1995,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1996,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1997,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1998,0
dac-eu-members-total,out-oda-net-excl-debt-relief,1999,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2000,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2001,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2002,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2003,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2004,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2005,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2006,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2007,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2008,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2009,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2010,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2011,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2012,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2013,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2014,0
dac-eu-members-total,out-oda-net-excl-debt-relief,2015,0
DE,out-debt-relief,1970,173564307.22
DE,out-debt-relief,1971,263026950.91
DE,out-debt-relief,1972,450940556.93
DE,out-debt-relief,1973,616122816.91
DE,out-debt-relief,1974,325883321.13
DE,out-debt-relief,1975,578146309.41
DE,out-debt-relief,1976,459263184.93
DE,out-debt-relief,1977,205825316.81
DE,out-debt-relief,1978,201297481.99
DE,out-debt-relief,1979,675226993.94
DE,out-debt-relief,1980,1779619610.97
DE,out-debt-relief,1981,373527049.22
DE,out-debt-relief,1982,190277420.84
DE,out-debt-relief,1983,279798375.02
DE,out-debt-relief,1984,118392894.72
DE,out-debt-relief,1985,519220679.91
DE,out-debt-relief,1986,602646559.44
DE,out-debt-relief,1987,65570487.09
DE,out-debt-relief,1988,80562369.50
DE,out-debt-relief,1989,221732304.29
DE,out-debt-relief,1990,2040621747.07
DE,out-debt-relief,1991,740226595.99
DE,out-debt-relief,1992,1044494476.88
DE,out-debt-relief,1993,729609379.55
DE,out-debt-relief,1994,646129114.81
DE,out-debt-relief,1995,367961669.72
DE,out-debt-relief,1996,712455709.15
DE,out-debt-relief,1997,383644600.57
DE,out-debt-relief,1998,220327968.91
DE,out-debt-relief,1999,111537991.68
DE,out-debt-relief,2000,256940039.31
DE,out-debt-relief,2001,185900163.05
DE,out-debt-relief,2002,955635161.05
DE,out-debt-relief,2003,1416340929.48
DE,out-debt-relief,2004,507721479.12
DE,out-debt-relief,2005,3563704494.52
DE,out-debt-relief,2006,2689112695.11
DE,out-debt-relief,2007,2576092978.59
DE,out-debt-relief,2008,2198580917.86
DE,out-debt-relief,2009,74296555.34
DE,out-debt-relief,2010,120958862.92
DE,out-debt-relief,2011,236894272.06
DE,out-debt-relief,2012,497908751.25
DE,out-debt-relief,2013,113596802.73
DE,out-debt-relief,2014,395987511.80
DE,out-debt-relief,2015,43620000.00
DE,out-oda-net-excl-debt-relief,1960,2397643298
DE,out-oda-net-excl-debt-relief,1961,3614873112
DE,out-oda-net-excl-debt-relief,1962,3829778036
DE,out-oda-net-excl-debt-relief,1963,3556518082
DE,out-oda-net-excl-debt-relief,1964,4060812439
DE,out-oda-net-excl-debt-relief,1965,3909337261
DE,out-oda-net-excl-debt-relief,1966,3479553190
DE,out-oda-net-excl-debt-relief,1967,4143786269
DE,out-oda-net-excl-debt-relief,1968,4439447459
DE,out-oda-net-excl-debt-relief,1969,4359690095
DE,out-oda-net-excl-debt-relief,1970,3714107413
DE,out-oda-net-excl-debt-relief,1971,3978506491
DE,out-oda-net-excl-debt-relief,1972,3612551663
DE,out-oda-net-excl-debt-relief,1973,3735674031
DE,out-oda-net-excl-debt-relief,1974,4783662017
DE,out-oda-net-excl-debt-relief,1975,4851484115
DE,out-oda-net-excl-debt-relief,1976,4592949064
DE,out-oda-net-excl-debt-relief,1977,4637488444
DE,out-oda-net-excl-debt-relief,1978,5297093816
DE,out-oda-net-excl-debt-relief,1979,6322130072
DE,out-oda-net-excl-debt-relief,1980,5180971409
DE,out-oda-net-excl-debt-relief,1981,7029550543
DE,out-oda-net-excl-debt-relief,1982,7328328746
DE,out-oda-net-excl-debt-relief,1983,7442432561
DE,out-oda-net-excl-debt-relief,1984,7271560371
DE,out-oda-net-excl-debt-relief,1985,7391950324
DE,out-oda-net-excl-debt-relief,1986,6759521610
DE,out-oda-net-excl-debt-relief,1987,6793849251
DE,out-oda-net-excl-debt-relief,1988,7034025754
DE,out-oda-net-excl-debt-relief,1989,7561722805
DE,out-oda-net-excl-debt-relief,1990,6237542914
DE,out-oda-net-excl-debt-relief,1991,8351099830
DE,out-oda-net-excl-debt-relief,1992,7904444554
DE,out-oda-net-excl-debt-relief,1993,7609078172
DE,out-oda-net-excl-debt-relief,1994,7212728185
DE,out-oda-net-excl-debt-relief,1995,7142385470
DE,out-oda-net-excl-debt-relief,1996,7201059328
DE,out-oda-net-excl-debt-relief,1997,6627907617
DE,out-oda-net-excl-debt-relief,1998,6520420288
DE,out-oda-net-excl-debt-relief,1999,6816038941
DE,out-oda-net-excl-debt-relief,2000,7080036388
DE,out-oda-net-excl-debt-relief,2001,7204338571
DE,out-oda-net-excl-debt-relief,2002,6440990154
DE,out-oda-net-excl-debt-relief,2003,6352166773
DE,out-oda-net-excl-debt-relief,2004,7254616681
DE,out-oda-net-excl-debt-relief,2005,6754142591
DE,out-oda-net-excl-debt-relief,2006,7851422379
DE,out-oda-net-excl-debt-relief,2007,8619166827
DE,out-oda-net-excl-debt-relief,2008,9788531932
DE,out-oda-net-excl-debt-relief,2009,10468927556
DE,out-oda-net-excl-debt-relief,2010,11700327960
DE,out-oda-net-excl-debt-relief,2011,11851369767
DE,out-oda-net-excl-debt-relief,2012,11332866553
DE,out-oda-net-excl-debt-relief,2013,12228223939
DE,out-oda-net-excl-debt-relief,2014,13727047038
DE,out-oda-net-excl-debt-relief,2015,17896590000
DK,out-debt-relief,1969,-2171246.91
DK,out-debt-relief,1974,16355202.46
DK,out-debt-relief,1975,8715606.56
DK,out-debt-relief,1979,212802528.49
DK,out-debt-relief,1980,20874176.37
DK,out-debt-relief,1981,5971722.81
DK,out-debt-relief,1982,2782782.15
DK,out-debt-relief,1983,322616.95
DK,out-debt-relief,1984,156601.01
DK,out-debt-relief,1985,41925730.55
DK,out-debt-relief,1986,289924897.27
DK,out-debt-relief,1987,110716419.16
DK,out-debt-relief,1988,14885926.03
DK,out-debt-relief,1989,60138704.44
DK,out-debt-relief,1990,29835413.93
DK,out-debt-relief,1991,9546437.90
DK,out-debt-relief,1992,29111305.32
DK,out-debt-relief,1993,7500959.65
DK,out-debt-relief,1994,81160451.82
DK,out-debt-relief,1995,0.00
DK,out-debt-relief,1996,19571469.68
DK,out-debt-relief,1997,33911365.58
DK,out-debt-relief,1998,64761727.10
DK,out-debt-relief,1999,18479913.39
DK,out-debt-relief,2000,17216433.12
DK,out-debt-relief,2001,32273298.33
DK,out-debt-relief,2002,73902630.77
DK,out-debt-relief,2003,4444615.76
DK,out-debt-relief,2004,22154473.59
DK,out-debt-relief,2005,32521539.86
DK,out-debt-relief,2006,118940866.79
DK,out-debt-relief,2007,115504777.83
DK,out-debt-relief,2008,82085776.41
DK,out-debt-relief,2009,31062982.81
DK,out-debt-relief,2010,42349254.87
DK,out-debt-relief,2011,923931.62
DK,out-debt-relief,2012,812996.73
DK,out-debt-relief,2013,486488.66
DK,out-debt-relief,2014,194879.14
DK,out-debt-relief,2015,60000.00
DK,out-oda-net-excl-debt-relief,1960,82377531
DK,out-oda-net-excl-debt-relief,1961,120936002
DK,out-oda-net-excl-debt-relief,1962,72607064
DK,out-oda-net-excl-debt-relief,1963,96841735
DK,out-oda-net-excl-debt-relief,1964,141014928
DK,out-oda-net-excl-debt-relief,1965,112791253
DK,out-oda-net-excl-debt-relief,1966,198772322
DK,out-oda-net-excl-debt-relief,1967,237166276
DK,out-oda-net-excl-debt-relief,1968,265696220
DK,out-oda-net-excl-debt-relief,1969,473505526
DK,out-oda-net-excl-debt-relief,1970,471222062
DK,out-oda-net-excl-debt-relief,1971,545494155
DK,out-oda-net-excl-debt-relief,1972,600724620
DK,out-oda-net-excl-debt-relief,1973,642537754
DK,out-oda-net-excl-debt-relief,1974,715105129
DK,out-oda-net-excl-debt-relief,1975,736868220
DK,out-oda-net-excl-debt-relief,1976,748430448
DK,out-oda-net-excl-debt-relief,1977,822281999
DK,out-oda-net-excl-debt-relief,1978,1038119371
DK,out-oda-net-excl-debt-relief,1979,887712389
DK,out-oda-net-excl-debt-relief,1980,1115267292
DK,out-oda-net-excl-debt-relief,1981,1083800137
DK,out-oda-net-excl-debt-relief,1982,1187645520
DK,out-oda-net-excl-debt-relief,1983,1158106854
DK,out-oda-net-excl-debt-relief,1984,1405400083
DK,out-oda-net-excl-debt-relief,1985,1310094490
DK,out-oda-net-excl-debt-relief,1986,1298969615
DK,out-oda-net-excl-debt-relief,1987,1474042587
DK,out-oda-net-excl-debt-relief,1988,1595414847
DK,out-oda-net-excl-debt-relief,1989,1632687242
DK,out-oda-net-excl-debt-relief,1990,1712041125
DK,out-oda-net-excl-debt-relief,1991,1786336044
DK,out-oda-net-excl-debt-relief,1992,1906463640
DK,out-oda-net-excl-debt-relief,1993,1978815418
DK,out-oda-net-excl-debt-relief,1994,1992317021
DK,out-oda-net-excl-debt-relief,1995,2024271359
DK,out-oda-net-excl-debt-relief,1996,2221298593
DK,out-oda-net-excl-debt-relief,1997,2278575302
DK,out-oda-net-excl-debt-relief,1998,2344555475
DK,out-oda-net-excl-debt-relief,1999,2495760171
DK,out-oda-net-excl-debt-relief,2000,2698541260
DK,out-oda-net-excl-debt-relief,2001,2643937978
DK,out-oda-net-excl-debt-relief,2002,2417169348
DK,out-oda-net-excl-debt-relief,2003,2171997817
DK,out-oda-net-excl-debt-relief,2004,2241212767
DK,out-oda-net-excl-debt-relief,2005,2247575729
DK,out-oda-net-excl-debt-relief,2006,2226852492
DK,out-oda-net-excl-debt-relief,2007,2284931648
DK,out-oda-net-excl-debt-relief,2008,2313140780
DK,out-oda-net-excl-debt-relief,2009,2440150328
DK,out-oda-net-excl-debt-relief,2010,2530542716
DK,out-oda-net-excl-debt-relief,2011,2483629908
DK,out-oda-net-excl-debt-relief,2012,2404754993
DK,out-oda-net-excl-debt-relief,2013,2498068079
DK,out-oda-net-excl-debt-relief,2014,2544477654
DK,out-oda-net-excl-debt-relief,2015,2565510000
EE,out-oda-net-excl-debt-relief,1998,337067
EE,out-oda-net-excl-debt-relief,1999,800535
EE,out-oda-net-excl-debt-relief,2000,1247149
EE,out-oda-net-excl-debt-relief,2001,1137602
EE,out-oda-net-excl-debt-relief,2002,2629124
EE,out-oda-net-excl-debt-relief,2003,1811736
EE,out-oda-net-excl-debt-relief,2004,7061558
EE,out-oda-net-excl-debt-relief,2005,13036074
EE,out-oda-net-excl-debt-relief,2006,17519068
EE,out-oda-net-excl-debt-relief,2007,16558427
EE,out-oda-net-excl-debt-relief,2008,19676298
EE,out-oda-net-excl-debt-relief,2009,17350535
EE,out-oda-net-excl-debt-relief,2010,18167923
EE,out-oda-net-excl-debt-relief,2011,21243661
EE,out-oda-net-excl-debt-relief,2012,21429048
EE,out-oda-net-excl-debt-relief,2013,26367082
EE,out-oda-net-excl-debt-relief,2014,31616904
EE,out-oda-net-excl-debt-relief,2015,33890000
ES,out-debt-relief,1993,4604453.25
ES,out-debt-relief,1994,97968192.16
ES,out-debt-relief,1995,79103032.95
ES,out-debt-relief,1996,153438718.36
ES,out-debt-relief,1997,134790780.74
ES,out-debt-relief,1998,169993117.16
ES,out-debt-relief,1999,88540676.91
ES,out-debt-relief,2000,27370934.47
ES,out-debt-relief,2001,628068529.23
ES,out-debt-relief,2002,173788621.58
ES,out-debt-relief,2003,125130913.90
ES,out-debt-relief,2004,225106441.71
ES,out-debt-relief,2005,619144588.35
ES,out-debt-relief,2006,486412675.52
ES,out-debt-relief,2007,203463043.29
ES,out-debt-relief,2008,266074610.93
ES,out-debt-relief,2009,77642927.36
ES,out-debt-relief,2010,286532944.20
ES,out-debt-relief,2011,24470829.81
ES,out-debt-relief,2012,65921268.64
ES,out-debt-relief,2013,204209279.44
ES,out-debt-relief,2015,121680000.00
ES,out-oda-net-excl-debt-relief,1980,385015404
ES,out-oda-net-excl-debt-relief,1981,647851347
ES,out-oda-net-excl-debt-relief,1982,673020526
ES,out-oda-net-excl-debt-relief,1983,230505132
ES,out-oda-net-excl-debt-relief,1984,454912808
ES,out-oda-net-excl-debt-relief,1985,554874835
ES,out-oda-net-excl-debt-relief,1986,495644027
ES,out-oda-net-excl-debt-relief,1987,470009592
ES,out-oda-net-excl-debt-relief,1988,449115276
ES,out-oda-net-excl-debt-relief,1989,931127727
ES,out-oda-net-excl-debt-relief,1990,1331481157
ES,out-oda-net-excl-debt-relief,1991,1658063357
ES,out-oda-net-excl-debt-relief,1992,1844408676
ES,out-oda-net-excl-debt-relief,1993,1877000317
ES,out-oda-net-excl-debt-relief,1994,1810356227
ES,out-oda-net-excl-debt-relief,1995,1668578791
ES,out-oda-net-excl-debt-relief,1996,1440731604
