"district_id","2016"
"d18974",14.7
"d18975",1.2
"d18987",16.8
"d18988",3.7
"d18976",4.1
"d18955",10.4
"d18965",4.1
"d18968",3.6
"d18956",1.8
"d18991",7
"d18989",8.8
"d18977",4.5
"d18943",4.8
"d18949",15
"d18944",14.7
"d18969",2.9
"d18970",15.9
"d18957",16.1
"d18950",11.8
"d18978",9.1
"d18951",14
"d18958",5.7
"d18959",6
"d18966",3
"d18960",4.1
"d18961",5.5
"d18971",7.3
"d18952",7.8
"d18946",5.8
"d18964",9.2
"d18979",6.2
"d18980",2.5
"d18981",13.5
"d18962",14.7
"d18972",9
"d18947",5.5
"d18948",4.2
"d18982",4.1
"d18973",18.2
"d18953",8.4
"d18954",10.6
"d18983",7.7
"d18984",8.7
"d18985",11.2
"d18990",10.3
"d18967",2.1
"d18986",9.4
