"id","value.2000","value.2001","value.2002","value.2003","value.2004","value.2005","value.2006","value.2007","value.2008","value.2009","value.2010","value.2011","value.2012","value.2013"
"CH",2.8976e+11,2.89723e+11,3.09527e+11,3.75624e+11,4.18554e+11,4.4236e+11,4.61906e+11,4.80979e+11,5.16108e+11,5.50594e+11,6.16381e+11,7.03308e+11,6.7925e+11,7.17436e+11
"CL",76450892762,69835951754,68132248923,73378398708,92792713003,1.13944e+11,1.36258e+11,1.5434e+11,1.66929e+11,1.61172e+11,2.02874e+11,2.37241e+11,2.54758e+11,2.66076e+11
"CN",1.18381e+12,1.30563e+12,1.43888e+12,1.63074e+12,1.92651e+12,2.24079e+12,2.70781e+12,3.5021e+12,4.55041e+12,4.9817e+12,5.90461e+12,7.2516e+12,8.2096e+12,9.19617e+12
"CI",9715070921,9911757609,10806672843,13017764907,14763108673,16432852653,17091274824,19535376329,23327071772,23342792424,23972202221,24393311762,26178125524,29881669525
"CM",8693917983,8937271171,10206949919,13096222013,15372668764,16099188628,17701031894,19931427640,22909661925,23267453399,23358488246,26284141655,26026643605,28948121610
"CG",2275221208,1967707317,2173255458,2578201938,3161681793,4032288390,5105401153,5774289433,8768093932,6978833031,9024207212,10713457667,10541860084,11049893387
"CO",97729650050,95779460550,95300395483,91452657617,1.13011e+11,1.41255e+11,1.57081e+11,1.99772e+11,2.34503e+11,2.25455e+11,2.75791e+11,3.19928e+11,3.55285e+11,3.64217e+11
"KM",202241028.3,220806717.3,245984357.4,316212688.7,365981590.4,378701227.5,404673998.2,461362252.1,521949839.4,523013648.1,529362737.8,585067732.6,569709188.6,617439683.4
"CV",525174110.6,556963791.2,606246149.1,799436988.1,906125354.3,938319881.2,1062929390,1482535173,1742236224,1668452923,1591146991,1791730717,1686986126,1817524693
"CR",14694008016,15724254954,16404585172,16741657421,18156384016,19756371751,22530740184,25457276185,29414072576,28298950581,35553167787,40648314463,44545381752,48525749298
"CU",29943300000,31179700000,32979826185,35340900000,37553800000,42011100000,52124800000,57644100000,59887728587,61147251592,63388654344,67240567918,,
"CW",,,,,,,,,,,,,,
"KY",,,,,,,,,,,,,,
"CY",8707313149,9153388733,10206955007,13024786822,15129281328,16292550260,17558640194,20223942043,24825692105,22421922756,22311523179,25292187934,22099973280,21453797132
"CZ",60346491171,65537828529,78857932664,96002658726,1.13498e+11,1.29841e+11,1.45795e+11,1.76739e+11,2.19943e+11,1.91245e+11,1.91445e+11,2.09851e+11,1.93729e+11,1.94061e+11
"DE",1.93389e+12,1.93108e+12,2.05178e+12,2.48137e+12,2.83687e+12,2.88605e+12,3.05482e+12,3.49266e+12,3.79296e+12,3.49488e+12,3.48376e+12,3.84865e+12,3.62615e+12,3.82637e+12
"DJ",567019654.4,584917440.8,606422039.6,673044665.5,731072101.8,775822778.4,,,,,,,,
"DM",296527291.1,318012327.7,309765364.9,323075031.3,341438438.4,341481481.5,382592592.6,409259259.3,450370370.4,485185185.2,483703703.7,498148148.1,496666666.7,502592592.6
"DK",1.608e+11,1.62491e+11,1.76537e+11,2.16752e+11,2.5234e+11,2.66571e+11,2.86389e+11,3.21131e+11,3.5653e+11,3.2297e+11,3.25079e+11,3.48629e+11,3.29871e+11,3.47488e+11
"DO",22955386676,23803227434,25418602720,19874922749,20339310145,32067520956,34112046140,41895080923,46395940497,46168208135,51355943731,56042530250,58101558442,58355994398
"DZ",52080059008,53149299937,54568215448,65409183017,81810769009,98611507229,1.12604e+11,1.33195e+11,1.69706e+11,1.35998e+11,1.60996e+11,1.97183e+11,2.02016e+11,2.06268e+11
"EC",16916109906,23133356700,27296945800,30940649900,34751990000,39692188000,44973578600,49039726800,60330451800,61239874500,68517073000,78056686400,86320977200,93028080800
"EG",1.0077e+11,98703508071,87946613800,82816581750,78630915274,89432106657,1.08015e+11,1.31655e+11,1.64178e+11,1.89138e+11,2.14525e+11,2.29951e+11,2.56357e+11,2.64563e+11
"ER",706846470.1,750010835.5,723218650.6,860583138.2,1093759653,1089003673,1202459440,1310746758,1368434689,1840533603,2097411540,2584193370,3063934959,3412878049
"ES",5.93191e+11,6.19353e+11,6.97316e+11,8.99524e+11,1.05978e+12,1.14051e+12,1.24247e+12,1.4435e+12,1.59117e+12,1.47149e+12,1.41152e+12,1.46929e+12,1.34435e+12,1.38343e+12
"EE",5496729015,5988810312,7026466987,9340785908,11461614907,13385688703,15927173053,20537544268,22594069688,18805202293,18239973612,21327570659,21367900198,24010329338
"ET",8182221496,8179995785,7797187846,8557559988,10067568645,12365246788,15242302422,19721806402,27086850119,32395738209,29825574928,31883271774,43214529006,47418404034
"FI",1.24758e+11,1.29198e+11,1.39998e+11,1.70054e+11,1.98142e+11,2.05244e+11,2.18497e+11,2.56023e+11,2.84069e+11,2.54635e+11,2.5111e+11,2.74857e+11,2.5705e+11,2.68135e+11
"FJ",1717371042,1646178073,1857506973,2316937968,2727795730,3050072147,2982187175,3329491710,3436092991,2859158664,3043130949,3532325563,3707302084,3774643478
"FR",1.39405e+12,1.40708e+12,1.51558e+12,1.87125e+12,2.1551e+12,2.24215e+12,2.37165e+12,2.7184e+12,2.98599e+12,2.74177e+12,2.70087e+12,2.9286e+12,2.72871e+12,2.85514e+12
"FO",1103301951,1185526506,1308472773,1541782413,1749812221,1772349047,2020178920,2332329114,2413310841,,,,,
"FM",239537400,245274900,246239200,249232600,247010900,258595300,261712100,266377800,268699200,294370600,305079100,321671100,343340100,343245700
"GA",4289133093,4083685879,4452748244,5341749904,5986945325,7708145137,8186570986,10081870886,13836389827,11021268402,12869565359,16566139773,16042242271,17298194478
"GB",1.55754e+12,1.54305e+12,1.70026e+12,1.97454e+12,2.33785e+12,2.46792e+12,2.60949e+12,2.99142e+12,2.79659e+12,2.31288e+12,2.43446e+12,2.62186e+12,2.60664e+12,2.65793e+12
"GE",3174766957,3251966690,3407437555,4004927271,5204214955,6473294335,7925536197,10209226625,12680262699,10679219635,11416250743,14012063326,15699807122,15834996874
"GH",4835890930,5206790234,6036759675,7467741579,8683238559,10600896542,20283001630,24617383091,28411974603,25884479770,31641074055,38308869134,39594449712,47004169744
"GN",2922237098,2746252750,2917012439,3200990696,3395183789,2657936931,2495966911,3763725913,3992667537,4107952397,4302274703,4624809498,5220038571,5696700997
"GM",752679604.6,656185803.8,545287414.7,457220223.6,558157701.9,601737726.9,629986483.5,773016818.5,940181981.6,872636008.1,921899568.7,871185242.6,884682166.4,875755272.1
"GW",357773157.8,376388139.7,407103016.3,465381717,520827014.4,575359866,586243637.7,691794240.8,850617529.1,815618766.4,846574708.2,1102920902,957853100.5,959786657
"GQ",675806940.6,587616428,821380426.3,924205341.7,1481460274,4173013356,7465577205,8443681735,10349701478,9073821623,9630163956,12362738173,11317160136,10734453503
"GR",1.30822e+11,1.3702e+11,1.53559e+11,2.01036e+11,2.37344e+11,2.47783e+11,2.67816e+11,3.10118e+11,3.43405e+11,3.22127e+11,2.93454e+11,2.80988e+11,2.51101e+11,2.42156e+11
"GD",486296213.6,478999732.3,492740287.6,540525805.3,533925212.8,667088136.4,669815803,717591468.8,783266134.3,708233876.4,731138246.3,746875949.8,765599838.3,805983096.9
"GL",1043282147,1057093947,1138483270,1389716754,1599884717,1662189361,1657464900,2042179763,1503107970,1145422698,,,,
"GT",19064941282,18634420735,20501136920,21614265500,23555180312,26726434842,29550694957,33270431236,38198809524,36632032935,40126709524,46004444216,49090839461,52557309554
"GU",,,,,,,,,,,,,,
"GY",660556746.4,637122794.7,667184652,691193712.2,675755893.8,776687009.4,1414530341,1704613913,1907944329,2008810983,2272061199,2567314078,2875077743,3018728656
"HK",1.73047e+11,1.73308e+11,1.67425e+11,1.65523e+11,1.72692e+11,1.8253e+11,1.98108e+11,2.18367e+11,2.32187e+11,2.20466e+11,2.33477e+11,2.553e+11,2.66428e+11,2.7945e+11
"HN",6885329780,7310945687,7481125828,7777669166,8321969872,9219012009,10312981218,11878273620,13385325199,14298648856,15110478378,16768754196,17278614720,17239446098
"HR",21367779456,22871361542,26462956566,33537948844,40909480188,44466146709,49268217479,58853708535,68534168288,60623403168,57968363636,60537101151,54790715958,56412382338
"HT",,,,,3737368292,4227910415,4886368637,5887518115,6554070652,6597455909,6644819100,7557836789,7958665839,8520705943
"HU",44844416225,50915219687,63969032692,80934183855,98040175096,1.06184e+11,1.08502e+11,1.29526e+11,1.46953e+11,1.23461e+11,1.23537e+11,1.3275e+11,1.21417e+11,1.29554e+11
"ID",1.50317e+11,1.43412e+11,1.72378e+11,2.25747e+11,2.45051e+11,2.71958e+11,3.49038e+11,4.14441e+11,4.92112e+11,5.20694e+11,6.89283e+11,8.21202e+11,8.50811e+11,8.41475e+11
"IN",4.71633e+11,4.89747e+11,5.20521e+11,6.1385e+11,7.16606e+11,8.28316e+11,9.41772e+11,1.23361e+12,1.21694e+12,1.35736e+12,1.6905e+12,1.86407e+12,1.83728e+12,1.85559e+12
"IE",86350654137,91963310962,1.0519e+11,1.39326e+11,1.64802e+11,1.80449e+11,2.01412e+11,2.32262e+11,2.36436e+11,1.94134e+11,1.83662e+11,1.93358e+11,1.83246e+11,1.97447e+11
"IR",1.01335e+11,1.15688e+11,1.14419e+11,1.32753e+11,1.60332e+11,1.88503e+11,2.19296e+11,2.83e+11,3.35654e+11,3.28593e+11,,,5.03156e+11,3.69272e+11
"IQ",,,,,36627901762,50694700136,66036590841,90334203252,1.38649e+11,1.14756e+11,1.40108e+11,1.85548e+11,2.17104e+11,2.29027e+11
"IS",8661964486,7885605894,9152514082,11127898943,13129800247,16125248088,16037475064,20379064866,13996454341,10478016496,11112237185,12805297711,12809924037,15047047156
"IL",1.20539e+11,1.23425e+11,1.1532e+11,1.20589e+11,1.31009e+11,1.39542e+11,1.51518e+11,1.76481e+11,2.0991e+11,2.0139e+11,2.27769e+11,2.54858e+11,2.50702e+11,2.84226e+11
"IT",1.13766e+12,1.15898e+12,1.26115e+12,1.56228e+12,1.7956e+12,1.85552e+12,1.95011e+12,2.205e+12,2.36958e+12,2.18378e+12,2.12117e+12,2.2707e+12,2.0874e+12,2.1458e+12
"JM",8662195221,8654215930,9111738273,8856964726,9589175233,10407364715,13253327130,12161526209,13114262205,11456809957,12736315042,13896428675,14360136066,13707640878
"JO",8558458345,9134780261,9657257151,10323068926,11682059460,12925054740,15509969581,17794107832,22667340426,24325646901,26218055493,28575756338,30625668745,33339055348
"JP",4.79133e+12,4.22889e+12,4.04495e+12,4.37421e+12,4.74256e+12,4.67847e+12,4.48112e+12,4.50359e+12,5.01166e+12,5.17491e+12,5.64319e+12,6.08951e+12,6.14315e+12,5.10037e+12
"KZ",17037936974,20915728088,23509231685,29087135539,40288541015,51757264449,71550951259,91893261104,1.14115e+11,1.02688e+11,1.28676e+11,1.60325e+11,1.75377e+11,2.06571e+11
"KE",12575570059,12838492089,13026151070,14738428678,15953734332,18731701165,25755429872,31813994960,35863484355,36976853155,39852485129,41961926478,50187341615,54934718997
"KG",1287697843,1466004205,1547837014,1856990721,2109886098,2371676125,2785941160,3750600469,4933251729,4508678166,4489298355,5538753647,6435809125,6935862557
"KH",3533900965,3842634360,4096441960,4481379859,5123749225,6005719073,6955824519,8275264917,9916229066,9931331746,10698066763,12260841141,13409081701,14486362903
"KI",109311183.9,109126926.7,115661740.7,136241649.9,154834534.5,161130202.4,159262048.2,181160557.2,199798691.5,180315083.5,211796000.7,235688499.2,258335059,252944583.9
"KN",389948881,425848188.3,442724472.2,419617624.3,462249251.1,508031620.7,603731174.5,653204210.7,700521925.9,674990037,663272963,698404963,708142740.7,751248925.9
"KR",5.57592e+11,5.29398e+11,6.06561e+11,6.77888e+11,7.63314e+11,8.91115e+11,1.00802e+12,1.11927e+12,1.00215e+12,8.998e+11,1.0956e+12,1.20955e+12,1.23536e+12,1.31622e+12
"XK",,,,,,,4117560146,4949797697,5927696206,5739714087,5919109934,6850676536,6697970577,7233605284
"KW",44417277983,39791328168,41462372637,51238253681,64628874305,87979452055,1.12527e+11,1.27127e+11,1.58145e+11,1.15294e+11,1.26114e+11,1.65127e+11,,
"LA",1660408279,1699625817,1693883047,1909955902,2269398120,2669812773,3262376790,4075373139,5188418897,5667827749,6713291503,7663386259,8750838142,10602757013
"LB",17581364842,17575751244,18284638806,16645618740,20137623881,21101162189,21979951575,25317814428,29267050746,34911535158,37501050249,39904638640,43595695854,44926337307
"LR",514064646.9,364500000,379200000,263100000,308400000,394400000,452028581.8,584826892.2,690440458.8,1010546230,1113296476,1420553885,1581528405,1751026354
"LY",,,20107519685,24602500000,33138615385,4.3719e+10,57559375000,74070278689,93532701863,61985446571,,,,
"LC",736295357.4,691771024.8,705644209.8,754999912.6,816251911.5,862953281.1,1012451797,1075500611,1099497741,1131448185,1204729889,1269683593,1267368111,1310321926
"LI",2434744507,2241032463,2372887337,2627332871,2858151917,3125901813,3508014026,4121576825,4392270306,4816821618,,,,
"LK",16016130113,15464538257,16851285804,18710453792,20457644036,24106796020,27878568680,31998137769,39745684483,41582547416,48950362639,58526471918,58178910658,65362559058
"LS",1014434315,1075107119,1004311254,1466223804,1795834353,1869402833,1872119878,2024750655,2030269431,2108119331,2594037557,3124172934,2861504319,2861490683
"LT",11240400000,11979495000,13989224502,18121683165,21936900223,25688654037,29633582377,37850391360,45966042958,37704076490,35969957411,41476526541,40985424423,44274314879
"LU",15819329280,1.632e+10,19018257105,23053386005,27876180365,32659553301,30353607529,39932935279,43615355175,32929247284,34073203102,38679636884,36437149102,38189934735
"LV",7814107172,8333114090,9341960103,11149532350,13438729215,15734987613,19266038544,27727172051,33122953411,27826505142,24579688943,28685060751,28336323583,30883225248
"MO",6197684995,6206784092,6996423281,7784530935,9712059141,11040854693,13091166227,18030828024,18579570797,19434768723,25370945134,31836738257,37762885436,
"MF",,,,,,,,,,,,,,
"MA",36053171466,36742280810,39447872244,48782584355,55960870546,58760406091,64702592087,74246093750,87411096774,88520417029,88304874513,96119819034,92686414078,1.00965e+11
"MC",2647883820,2671401083,2905973022,3588988601,4110348444,4280072626,4663488363,5974371696,6919241412,,,,,
"MD",1309990220,1576476886,1771548169,2215001556,2934771469,3346983802,3809099494,4818888944,6659596103,5760771909,6316181643,7587682815,8124522045,8846500556
"MG",3807168179,4470148424,4325998539,5394327593,4284689855,4959854629,5433145092,7286671310,9362938978,8458941190,8643299262,9719870209,9630689699,10279210588
"MV",594339121.5,750510097.9,775342760.9,887338450.6,1007909147,961573987.3,1262675806,1302778559,1601833531,1712239641,1822804884,1804272349,1742857143,1952468650
"MX",6.68631e+11,7.10857e+11,7.28863e+11,7.00895e+11,7.59734e+11,8.50654e+11,9.46616e+11,1.02145e+12,1.08052e+12,8.84093e+11,1.04212e+12,1.15268e+12,1.1668e+12,1.23413e+12
"MH",147201583.2,152590903.6,161521840.9,162678689.7,167738561,178790600,184266900,192169800,193908100,192286600,198242000,210766300,213758500,226503800
"MK",3516852678,3409718223,3745823924,4696257406,5478963753,5876657439,6533076884,7770489604,9714266606,9231166923,9207385545,10251702434,9547841630,10110985223
"ML",2392403949,2463717776,3102648029,4202598266,4679207829,5098670787,5865228551,6846604270,8425093880,8507503517,9003275482,10194599288,9807674554,10272741074
"MT",3858164195,3956635724,4323588782,5094129867,5573898262,5710261961,6155761129,7213011342,8446936594,7656642136,7976169371,8832972310,8277024520,8946393507
"MM",,,,,,,,,,,,,,
"ME",1033933992,1217825356,1356180929,1806981475,2180396430,2282062057,2741480994,3716219542,4605700838,4165632724,4086062442,4538319460,4114973532,4503081232
"MN",1131697293,1265989166,1392055772,1583797277,1981009759,2471571798,3371388770,4137354777,5449977069,4387999120,5640279445,7918110490,9372599635,10751450814
"MP",,,,,,,,,,,,,,
"MZ",4075478691,3770629564,4028288578,4468552740,5398486746,6218672319,6471915756,8607589181,10387665807,10457869740,9834278341,13054680379,14936470071,15578021568
"MR",1094988437,1089338340,1275929495,1342878266,1562116612,1922440630,2624895939,2872539486,3565343303,2959140506,3444754741,3980368638,3768060772,3892406069
"MU",4552733325,4550036289,4780519894,5579981301,6371508732,6275693425,6755883361,7970228644,9713934507,8792952396,9835241226,11281598414,11479400998,11943224756
"MW",1707156566,1683358911,2620792536,2383167166,2579274259,2715176946,3078985539,3626879468,4254400206,4971757087,5290118841,5512322289,4103618416,3574186330
"MY",86182105263,86041052632,94250526316,1.04272e+11,1.18328e+11,1.37211e+11,1.57978e+11,1.89484e+11,2.24078e+11,1.98218e+11,2.39358e+11,2.82417e+11,2.9358e+11,3.02329e+11
"NA",3941859638,3545664900,3395021399,5160199782,6690279777,7148868185,7926841950,8580250988,8330364308,8690327079,10766645297,12014930786,12664311815,12989715280
"NC",2682347064,,,,,,,,,,,,,
"NE",1781941401,1930329226,2146275939,2705236718,3039991037,3395616103,3647941605,4290922660,5384334204,5362461274,5674417064,6362151286,6556842457,7223222816
"NG",40237918771,40042801070,53019398732,59996125212,77987505370,98881148053,1.40787e+11,1.54603e+11,1.9291e+11,1.54918e+11,3.49388e+11,3.88771e+11,4.40674e+11,4.99041e+11
"NI",4905529007,5082846569,5018313018,5124237646,5603468205,6172552516,6522487006,7232006548,8266671142,8125519226,8699548089,9648730484,10343915296,10942524423
"NL",4.21371e+11,4.23333e+11,4.64162e+11,5.77762e+11,6.59679e+11,6.72847e+11,7.29702e+11,8.3831e+11,9.1098e+11,8.5237e+11,8.41677e+11,8.94344e+11,8.33279e+11,8.55372e+11
"NO",1.66018e+11,1.71075e+11,1.92516e+11,2.2628e+11,2.60527e+11,3.0744e+11,3.40286e+11,3.92239e+11,4.51791e+11,3.80991e+11,4.25902e+11,4.96066e+11,5.10649e+11,5.20893e+11
"NP",5514252208,6030204082,6042907942,6321782545,7251112702,8152825710,9112239664,10431055152,12667669492,13053008459,16116345897,18954452873,19361363665,19443423605
"NZ",49017959865,50575506446,62657203411,83236777818,97117848739,1.06359e+11,1.027e+11,1.25489e+11,1.20845e+11,1.14026e+11,1.36188e+11,1.56369e+11,1.63783e+11,
"OM",18754220495,18744015761,19081924731,21001300559,24283485241,29882965130,33230689475,37279324098,52681404846,39787776654,50227828753,59436411402,90220806969,
"PK",73025445760,71373943662,72691117246,85836776507,1.0014e+11,1.11767e+11,1.39768e+11,1.54985e+11,1.73418e+11,1.72279e+11,1.83913e+11,2.23173e+11,2.35976e+11,2.44281e+11
"PA",1.1007e+10,11205100000,12022400000,12191300000,13136900000,14339800000,18395300000,2.2516e+10,2.6297e+10,2.7326e+10,3.0229e+10,3.1301e+10,3.5175e+10,4.2387e+10
"PE",49527879617,50491133737,53011660660,56908808654,63083021630,69897947512,80453516208,93873610394,1.12829e+11,1.12815e+11,1.37317e+11,1.57207e+11,1.80229e+11,1.91719e+11
"PH",94969133354,90090648535,96488626442,1.02778e+11,1.12511e+11,1.29797e+11,1.53624e+11,1.87095e+11,2.19815e+11,2.23416e+11,2.65929e+11,2.68494e+11,2.99115e+11,3.26316e+11
"PW",149607800,158557200,158791500,160271600,175993600,189365100,192654800,196326200,201038500,190426700,190196500,206452900,221024000,237976600
"PG",3302791315,2831567412,2773674369,3129772979,3558926282,4530524108,4931135411,6261159292,7931083676,7854647926,9262469910,12002935891,15023901313,14641568278
"PL",1.73308e+11,1.92904e+11,2.00578e+11,2.18032e+11,2.49414e+11,3.02593e+11,3.38154e+11,4.165e+11,5.26812e+11,4.22447e+11,4.58863e+11,5.05006e+11,4.78711e+11,5.06714e+11
"PR",41418575000,45102392000,45999701000,48492231000,51826517000,54861880341,57854319365,60642710617,62703066000,63617936000,64294562000,65720705000,68697597000,70740327000
"KP",,,,,,,,,,,,,,
"PT",1.16104e+11,1.19107e+11,1.31881e+11,1.62894e+11,1.86362e+11,1.94261e+11,2.01931e+11,2.32501e+11,2.51818e+11,2.34807e+11,2.30038e+11,2.39823e+11,2.11634e+11,2.22332e+11
"PY",7085160260,6742490890,5727123462,5440227318,6751684944,7360465284,9339308164,12800491843,17377889604,14729124066,18618462990,23792989862,23220287768,27507357544
"PF",3447543138,,,,,,,,,,,,,
"QA",,,,,29492306842,38814834046,57601646692,75473074748,1.08508e+11,88385711738,1.12179e+11,1.56534e+11,1.77814e+11,1.9032e+11
"RO",37024325528,40303772769,45527058014,58761280106,72641447025,96278837116,1.1862e+11,1.64961e+11,1.98922e+11,1.61691e+11,1.62255e+11,1.79539e+11,1.6551e+11,1.83821e+11
"RU",2.52972e+11,3.02365e+11,3.38527e+11,4.17177e+11,5.78246e+11,7.45475e+11,9.61127e+11,1.27088e+12,1.61436e+12,1.1829e+12,1.47781e+12,1.84446e+12,1.9493e+12,2.01657e+12
"RW",1719254190,1651530126,1658397003,1815446759,2055534149,2554252482,3081670246,3758227969,4761499088,5273470254,5656021359,6354923070,7145839918,7406888444
"SA",1.88922e+11,1.82493e+11,1.8833e+11,2.13273e+11,2.6e+11,3.34315e+11,3.85392e+11,4.22305e+11,5.28964e+11,4.37711e+11,5.33855e+11,6.79191e+11,7.44944e+11,7.4845e+11
"SD",11548341627,12296729245,13857518893,16246711164,19787795661,24581223615,33620027050,42704531045,50829389150,49160484649,60504606389,64557822242,60730439061,63769449523
"SN",4589012015,4799782674,5232162403,6764877883,7941187336,8551474717,9270535718,11188702951,13338804327,12634292871,12799081030,14273576873,13865417727,14606217211
"SG",95248603509,88350400243,89368168563,93639226641,1.06146e+11,1.18993e+11,1.42546e+11,1.74304e+11,1.83561e+11,1.8349e+11,2.35075e+11,2.70134e+11,2.80096e+11,2.90759e+11
"SB",435501217.2,402964593,339763053.7,331836306.5,378809694.5,415509874,460935444.9,479709150.3,513992750.7,432865363.1,508297854.9,690173187.3,897572458.2,960496925.5
"SL",616098892.2,1052309961,1208969738,1344452566,1399108717,1589853119,1847768983,2264481804,2700760493,2665042459,2606598505,3039492801,3439492065,4515597692
"SV",1.2881e+10,1.3547e+10,13983300000,14623600000,15340400000,16603500000,18113200000,1.9649e+10,2.1042e+10,2.0105e+10,2.0868e+10,2.2507e+10,2.2932e+10,2.3418e+10
"SM",677169187.1,706928797.1,780197355.1,1005604562,1169605165,1206287619,1288429276,1493335669,1681063439,,,,,
"SO",,,,,,,,,,,,,,
"RS",6539544838,12273153286,16044113334,21052898214,24644447488,25925756641,30194479402,39474564161,47894343914,41925761411,38478033038,45409146976,39620791229,43641097595
"SS",,,,,,,,,10962081002,8867434410,11040437348,12115921541,9923728814,10791186441
"ST",,73404420.85,81276036.76,98797519.53,107627221.1,120330979,138214112.4,148733764.9,183393051.8,196189630.4,200668849.7,247861853,261116281.9,308177127.5
